motif,n_target,n_bg,OR,p,fdr,tf
Hsapiens-jaspar2022-KLF5-MA0599.1,108,3259,1.36618151909736,0.0225445044262325,0.248820916770874,KLF5
Hsapiens-jaspar2024-KLF5-MA0599.1,108,3259,1.36618151909736,0.0225445044262325,0.248820916770874,KLF5
Hsapiens-HOCOMOCOv13-ZN431.H13CORE.0.P.C,14,885,0.538038393375576,0.0218922067265458,0.248820916770874,ZN431
Hsapiens-jaspar2024-ETV3-MA0763.2,14,890,0.534637841299907,0.0219974914799056,0.248820916770874,ETV3
Hsapiens-jolma2013-CART1,12,803,0.509266300589669,0.0222283430955598,0.248820916770874,CART1
Hsapiens-SwissRegulon-ALX1.SwissRegulon,12,803,0.509266300589669,0.0222283430955598,0.248820916770874,ALX1
Hsapiens-jaspar2022-TRPS1-MA1970.1,7,556,0.433535047082809,0.0218451035473824,0.248820916770874,TRPS1
Hsapiens-HOCOMOCOv13-GLI2.H13CORE.0.PSM.A,7,560,0.430205996079787,0.0219124984183288,0.248820916770874,GLI2
Hsapiens-HOCOMOCOv13-BARX2.H13CORE.0.SM.B,7,561,0.429381150586606,0.021946689217453,0.248820916770874,BARX2
Hsapiens-HOCOMOCOv10-DLX2_HUMAN.H10MO.D,7,567,0.424493173918579,0.0222977007359542,0.248820916770874,DLX2
Hsapiens-HOCOMOCOv11-secondary-D-DLX2_HUMAN.H11MO.0.D,7,567,0.424493173918579,0.0222977007359542,0.248820916770874,DLX2
Hsapiens-HOCOMOCOv13-E2F3.H13CORE.1.SM.B,1,231,0.151394508579475,0.0222329093883939,0.248820916770874,E2F3
Hsapiens-cisbp_1.02-M6332_1.02,1,235,0.14874061324909,0.0226200833428068,0.248820916770874,MAF
Hsapiens-HOCOMOCOv10-MAF_HUMAN.H10MO.B,1,235,0.14874061324909,0.0226200833428068,0.248820916770874,MAF
Hsapiens-SwissRegulon-MAF.SwissRegulon,1,235,0.14874061324909,0.0226200833428068,0.248820916770874,MAF
Hsapiens-HOCOMOCOv10-FLI1_HUMAN.H10MO.A,32,1652,0.643038101567996,0.0226993169710472,0.249325291848164,FLI1
Hsapiens-cisbp_1.02-M5326_1.02,11,189,2.14284927516048,0.023951759110042,0.250751123277834,CREB3L1
Hsapiens-cisbp_1.02-M4627_1.02,16,318,1.86614842955797,0.0241857326705797,0.250751123277834,MAX
Hsapiens-jaspar2016-NOTO-MA0710.1,16,318,1.86614842955797,0.0241857326705797,0.250751123277834,NOTO
Hsapiens-jaspar2018-NOTO-MA0710.1,16,318,1.86614842955797,0.0241857326705797,0.250751123277834,NOTO
Hsapiens-jaspar2022-NOTO-MA0710.1,16,318,1.86614842955797,0.0241857326705797,0.250751123277834,NOTO
Hsapiens-jolma2013-NOTO,16,318,1.86614842955797,0.0241857326705797,0.250751123277834,NOTO
Hsapiens-SwissRegulon-NOTO.SwissRegulon,16,318,1.86614842955797,0.0241857326705797,0.250751123277834,NOTO
Hsapiens-jaspar2024-RELB-MA1117.2,25,556,1.6895491401635,0.0230245123774954,0.250751123277834,RELB
Hsapiens-JASPAR_CORE-TFAP2A-MA0003.1,25,560,1.67657620359478,0.0235943876058914,0.250751123277834,TFAP2A
Hsapiens-jaspar2016-TFAP2A-MA0003.1,25,560,1.67657620359478,0.0235943876058914,0.250751123277834,TFAP2A
Hsapiens-jaspar2018-TFAP2A-MA0003.1,25,560,1.67657620359478,0.0235943876058914,0.250751123277834,TFAP2A
Hsapiens-SwissRegulon-TFAP2A.SwissRegulon,25,560,1.67657620359478,0.0235943876058914,0.250751123277834,TFAP2A
Hsapiens-jaspar2024-TFAP2A-MA0810.2,30,708,1.60011800543491,0.0234019479270239,0.250751123277834,TFAP2A
Hsapiens-HOCOMOCOv13-ZBT26.H13CORE.0.PSM.A,33,792,1.57991118303311,0.0230344494866866,0.250751123277834,ZBT26
Hsapiens-cisbp_1.02-M6144_1.02,39,981,1.51582256257364,0.023326524189806,0.250751123277834,TFAP2B
Hsapiens-HOCOMOCOv10-AP2B_HUMAN.H10MO.B,39,981,1.51582256257364,0.023326524189806,0.250751123277834,AP2B
Hsapiens-HOCOMOCOv11-core-B-AP2B_HUMAN.H11MO.0.B,39,981,1.51582256257364,0.023326524189806,0.250751123277834,AP2B
Hsapiens-HOCOMOCOv10-MBD2_HUMAN.H10MO.B,43,1098,1.5009789541334,0.0233841327781908,0.250751123277834,MBD2
Hsapiens-HOCOMOCOv11-core-B-MBD2_HUMAN.H11MO.0.B,43,1098,1.5009789541334,0.0233841327781908,0.250751123277834,MBD2
Hsapiens-SwissRegulon-MBD2.SwissRegulon,43,1098,1.5009789541334,0.0233841327781908,0.250751123277834,MBD2
Hsapiens-HOCOMOCOv11-core-A-TBX21_HUMAN.H11MO.0.A,47,1227,1.47344936774289,0.023991448407039,0.250751123277834,TBX21
Hsapiens-HOCOMOCOv13-ZN778.H13CORE.0.P.C,47,1228,1.47203103608769,0.0240792816203896,0.250751123277834,ZN778
Hsapiens-SwissRegulon-EGR2.SwissRegulon,61,1667,1.42999973332186,0.0240247379624437,0.250751123277834,EGR2
Hsapiens-hPDI-MTHFD1,166,5380,1.42092655520157,0.0239530952635411,0.250751123277834,MTHFD1
Hsapiens-hPDI-ZCCHC14,136,4259,1.37377924622931,0.0242055910942989,0.250751123277834,ZCCHC14
Hsapiens-HOCOMOCOv11-secondary-A-SP1_HUMAN.H11MO.1.A,116,3544,1.36322745669255,0.0238982435146834,0.250751123277834,SP1
Hsapiens-jaspar2022-ETV7-MA1708.1,25,1361,0.615252294936158,0.0229196004564785,0.250751123277834,ETV7
Hsapiens-jaspar2016-ERF-MA0760.1,17,1015,0.567367346212968,0.023644268444328,0.250751123277834,ERF
Hsapiens-jaspar2018-ERF-MA0760.1,17,1015,0.567367346212968,0.023644268444328,0.250751123277834,ERF
Hsapiens-jaspar2022-ERF-MA0760.1,17,1015,0.567367346212968,0.023644268444328,0.250751123277834,ERF
Hsapiens-jolma2013-ERF,17,1015,0.567367346212968,0.023644268444328,0.250751123277834,ERF
Hsapiens-SwissRegulon-ERF.SwissRegulon,17,1015,0.567367346212968,0.023644268444328,0.250751123277834,ERF
Hsapiens-jolma2013-RFX5-2,6,500,0.414420097735793,0.0235723461650776,0.250751123277834,RFX5
Hsapiens-jolma2013-RFX5-3,6,500,0.414420097735793,0.0235723461650776,0.250751123277834,RFX5
Hsapiens-jaspar2018-GATA6-MA1104.1,6,504,0.410910778496107,0.0235874831786894,0.250751123277834,GATA6
Hsapiens-HOCOMOCOv13-MEIS2.H13CORE.1.PSM.A,6,512,0.404056630732094,0.0240038102659937,0.250751123277834,MEIS2
Hsapiens-HOCOMOCOv10-PBX1_HUMAN.H10MO.B,6,513,0.403214892500644,0.0240920904603449,0.250751123277834,PBX1
Hsapiens-HOCOMOCOv11-secondary-C-PBX1_HUMAN.H11MO.1.C,6,513,0.403214892500644,0.0240920904603449,0.250751123277834,PBX1
Hsapiens-hPDI-C2orf52,6,514,0.402376429344087,0.0241884424243369,0.250751123277834,LINC00471
Hsapiens-hPDI-FAM127B,6,514,0.402376429344087,0.0241884424243369,0.250751123277834,FAM127B
Hsapiens-jaspar2024-HOXB7-MA1501.2,1,238,0.146808732435878,0.0230811915980757,0.250751123277834,HOXB7
Hsapiens-HOCOMOCOv11-secondary-A-SP4_HUMAN.H11MO.1.A,135,4217,1.37688242522525,0.0242420528162312,0.250781014521372,SP4
Hsapiens-SwissRegulon-GATA3.SwissRegulon,80,2297,1.38864989187122,0.0243097990691634,0.250787139844726,GATA3
Hsapiens-hPDI-RAB7A,99,2951,1.36582836176768,0.0242914707649332,0.250787139844726,RAB7A
Hsapiens-HOCOMOCOv13-ZNF57.H13CORE.0.PSG.A,80,2300,1.38610541391801,0.0244102952245112,0.251476544871551,ZNF57
Hsapiens-hPDI-RNF138,94,3982,0.733483524319387,0.0247339805322958,0.252643309063194,RNF138
Hsapiens-HOCOMOCOv11-core-A-IRF2_HUMAN.H11MO.0.A,50,2345,0.695949196255338,0.0248279808344336,0.252643309063194,IRF2
Hsapiens-jaspar2016-FEV-MA0156.1,23,1272,0.607636472989075,0.0247743716096865,0.252643309063194,FEV
Hsapiens-jaspar2016-ETV6-MA0645.1,23,1273,0.607068423252245,0.0248030284532988,0.252643309063194,ETV6
Hsapiens-jaspar2018-ETV6-MA0645.1,23,1273,0.607068423252245,0.0248030284532988,0.252643309063194,ETV6
Hsapiens-jaspar2022-ETV6-MA0645.1,23,1273,0.607068423252245,0.0248030284532988,0.252643309063194,ETV6
Hsapiens-jolma2013-ETV6-2,23,1273,0.607068423252245,0.0248030284532988,0.252643309063194,ETV6
Hsapiens-jolma2013-SOX7-3,11,735,0.512422716700521,0.0246948867339567,0.252643309063194,SOX7
Hsapiens-SwissRegulon-SOX7.SwissRegulon,11,735,0.512422716700521,0.0246948867339567,0.252643309063194,SOX7
Hsapiens-HOCOMOCOv13-ZN449.H13CORE.0.P.B,37,914,1.54147379035542,0.0250187281002403,0.254237932218632,ZN449
Hsapiens-HOCOMOCOv13-ZN701.H13CORE.0.P.B,48,1256,1.47213481131665,0.0251648046962661,0.255126898307331,ZN701
Hsapiens-jaspar2022-ETS2-MA1484.1,13,841,0.526485427496828,0.0251745245752448,0.255126898307331,ETS2
Hsapiens-HOCOMOCOv13-ZNF503.H13CORE.0.P.B,34,821,1.5722555573641,0.0252394417779347,0.255438198698367,ZNF503
Hsapiens-HOCOMOCOv11-core-A-MYC_HUMAN.H11MO.0.A,18,375,1.7842976132635,0.0254646104633705,0.25736830250462,MYC
Hsapiens-jaspar2016-TFAP2A(var.2)-MA0810.1,28,653,1.61469119218094,0.0257365932025886,0.25746673893222,TFAP2A(var.2)
Hsapiens-jaspar2018-TFAP2A(var.2)-MA0810.1,28,653,1.61469119218094,0.0257365932025886,0.25746673893222,TFAP2A(var.2)
Hsapiens-jaspar2022-TFAP2A-MA0810.1,28,653,1.61469119218094,0.0257365932025886,0.25746673893222,TFAP2A
Hsapiens-jolma2013-TFAP2A,28,653,1.61469119218094,0.0257365932025886,0.25746673893222,TFAP2A
Hsapiens-jaspar2016-ZBTB7B-MA0694.1,2,291,0.239573516155654,0.0257501210312449,0.25746673893222,ZBTB7B
Hsapiens-jaspar2018-ZBTB7B-MA0694.1,2,291,0.239573516155654,0.0257501210312449,0.25746673893222,ZBTB7B
Hsapiens-jaspar2022-ZBTB7B-MA0694.1,2,291,0.239573516155654,0.0257501210312449,0.25746673893222,ZBTB7B
Hsapiens-jolma2013-ZBTB7B,2,291,0.239573516155654,0.0257501210312449,0.25746673893222,ZBTB7B
Hsapiens-HOCOMOCOv13-ZN112.H13CORE.0.P.C,5,460,0.375656324449265,0.0257957401721635,0.257578052601457,ZN112
Hsapiens-HOCOMOCOv13-ZNF648.H13CORE.0.PSGI.A,57,1554,1.42376399966108,0.0260326856366626,0.258905631185396,ZNF648
Hsapiens-HOCOMOCOv11-core-A-TAL1_HUMAN.H11MO.0.A,2,293,0.237876200948727,0.0260039566419825,0.258905631185396,TAL1
Hsapiens-jolma2013-LBX2,2,293,0.237876200948727,0.0260039566419825,0.258905631185396,LBX2
Hsapiens-jolma2013-CREB3L1-2,11,193,2.09745592164285,0.0263441875116543,0.259091970740068,CREB3L1
Hsapiens-HOCOMOCOv11-core-A-JUN_HUMAN.H11MO.0.A,25,573,1.63566457286775,0.0262351177549922,0.259091970740068,JUN
Hsapiens-HOCOMOCOv11-core-C-ZN528_HUMAN.H11MO.0.C,34,833,1.54700790790083,0.026433000629794,0.259091970740068,ZN528
Hsapiens-HOCOMOCOv13-ERF.H13CORE.0.PS.A,31,1598,0.64610498449626,0.0263327872753571,0.259091970740068,ERF
Hsapiens-jolma2013-SOX10-4,8,591,0.466088230049828,0.0262741669011738,0.259091970740068,SOX10
Hsapiens-SwissRegulon-LHX8.SwissRegulon,4,394,0.352332188776687,0.026099327285516,0.259091970740068,LHX8
Hsapiens-HOCOMOCOv13-HXB9.H13CORE.0.S.C,3,340,0.306997475655942,0.0263742916011938,0.259091970740068,HXB9
Hsapiens-jaspar2016-HOXD11-MA0908.1,3,341,0.306057055464891,0.0264009326099394,0.259091970740068,HOXD11
Hsapiens-jaspar2018-HOXD11-MA0908.1,3,341,0.306057055464891,0.0264009326099394,0.259091970740068,HOXD11
Hsapiens-jaspar2022-HOXD11-MA0908.1,3,341,0.306057055464891,0.0264009326099394,0.259091970740068,HOXD11
Hsapiens-jolma2013-HOXD11,3,341,0.306057055464891,0.0264009326099394,0.259091970740068,HOXD11
Hsapiens-HOCOMOCOv10-CREB1_HUMAN.H10MO.A,8,601,0.457711497513004,0.0264707844707468,0.259122266332907,CREB1
Hsapiens-hPDI-FLI1,21,1180,0.600248964051957,0.026512828450205,0.259194130490289,FLI1
Hsapiens-jaspar2016-NFKB1-MA0105.4,13,239,2.00893449263726,0.0267933620001307,0.259895611401268,NFKB1
Hsapiens-jaspar2018-NFKB1-MA0105.4,13,239,2.00893449263726,0.0267933620001307,0.259895611401268,NFKB1
Hsapiens-jaspar2022-NFKB1-MA0105.4,13,239,2.00893449263726,0.0267933620001307,0.259895611401268,NFKB1
Hsapiens-jaspar2024-NFKB1-MA0105.4,13,239,2.00893449263726,0.0267933620001307,0.259895611401268,NFKB1
Hsapiens-jolma2013-NFKB1,13,239,2.00893449263726,0.0267933620001307,0.259895611401268,NFKB1
Hsapiens-SwissRegulon-PATZ1.SwissRegulon,106,3208,1.35323978948159,0.0266886231111644,0.259895611401268,PATZ1
Hsapiens-hPDI-ZMAT4,36,1795,0.66468530155348,0.0271762144524293,0.263267374507386,ZMAT4
Hsapiens-HOCOMOCOv13-Z780A.H13CORE.0.P.C,64,1776,1.41012988648332,0.0274185788180566,0.264928027415349,Z780A
Hsapiens-jaspar2024-KLF11-MA1512.2,70,1973,1.39715582482182,0.0274093099521943,0.264928027415349,KLF11
Hsapiens-jaspar2024-PATZ1-MA1961.2,111,3377,1.35675685833951,0.0275363112664124,0.265721846057925,PATZ1
Hsapiens-HOCOMOCOv13-ZKSC5.H13CORE.0.P.C,64,1789,1.39694165859707,0.0281998947348763,0.271774211322311,ZKSC5
Hsapiens-HOCOMOCOv11-core-A-ETS1_HUMAN.H11MO.0.A,37,1833,0.668456825938818,0.0283266436128854,0.272643944774022,ETS1
Hsapiens-hPDI-AFF4,138,4345,1.36641022233593,0.0285068394183718,0.273321673447778,AFF4
Hsapiens-hPDI-AKR1A1,138,4345,1.36641022233593,0.0285068394183718,0.273321673447778,AKR1A1
Hsapiens-hPDI-SPR,138,4345,1.36641022233593,0.0285068394183718,0.273321673447778,SPR
Hsapiens-HOCOMOCOv13-AP2A.H13CORE.0.PSM.A,29,683,1.60058923855307,0.0286585134175954,0.274072262120384,AP2A
Hsapiens-jaspar2022-ZNF16-MA1654.1,35,863,1.53886473892027,0.0286298358440605,0.274072262120384,ZNF16
Hsapiens-HOCOMOCOv10-SPIC_HUMAN.H10MO.D,87,2551,1.36617977245464,0.0287678443261357,0.274415107626957,SPIC
Hsapiens-HOCOMOCOv11-secondary-D-SPIC_HUMAN.H11MO.0.D,87,2551,1.36617977245464,0.0287678443261357,0.274415107626957,SPIC
Hsapiens-HOCOMOCOv13-ZKSC8.H13CORE.0.P.B,26,602,1.62101803780757,0.0288960083479815,0.275286079529431,ZKSC8
Hsapiens-jaspar2018-MXI1-MA1108.1,17,345,1.82988418287825,0.0290323578124547,0.276232714014299,MXI1
Hsapiens-jolma2013-SOX10-3,7,548,0.440338938615629,0.0291093502622191,0.276612897084624,SOX10
Hsapiens-HOCOMOCOv13-ZNF160.H13CORE.0.SG.A,38,1864,0.675339743269799,0.0293889035742457,0.278914511811997,ZNF160
Hsapiens-HOCOMOCOv13-ZN416.H13CORE.0.P.C,35,870,1.52497969409233,0.0294484914427705,0.279125358611742,ZN416
Hsapiens-HOCOMOCOv10-DLX4_HUMAN.H10MO.D,17,998,0.57844349750603,0.029644188134793,0.280268912884518,DLX4
Hsapiens-HOCOMOCOv11-secondary-D-DLX4_HUMAN.H11MO.0.D,17,998,0.57844349750603,0.029644188134793,0.280268912884518,DLX4
Hsapiens-HOCOMOCOv10-LMX1A_HUMAN.H10MO.D,44,2098,0.690609886814235,0.0300166013780315,0.283073226884491,LMX1A
Hsapiens-HOCOMOCOv11-secondary-D-LMX1A_HUMAN.H11MO.0.D,44,2098,0.690609886814235,0.0300166013780315,0.283073226884491,LMX1A
Hsapiens-SwissRegulon-ZBTB6.SwissRegulon,39,986,1.50705674369592,0.0301202180791923,0.283692192728231,ZBTB6
Hsapiens-HOCOMOCOv13-ZN165.H13CORE.0.P.C,55,1504,1.41342899871675,0.0303999047638965,0.285649601149008,ZN165
Hsapiens-JASPAR_2014-STAT2::STAT1-MA0517.1,39,1896,0.681540209847475,0.0305192638528462,0.285649601149008,STAT2::STAT1
Hsapiens-jaspar2016-STAT1::STAT2-MA0517.1,39,1896,0.681540209847475,0.0305192638528462,0.285649601149008,STAT1::STAT2
Hsapiens-jaspar2018-STAT1::STAT2-MA0517.1,39,1896,0.681540209847475,0.0305192638528462,0.285649601149008,STAT1::STAT2
Hsapiens-jaspar2022-STAT1::STAT2-MA0517.1,39,1896,0.681540209847475,0.0305192638528462,0.285649601149008,STAT1::STAT2
Hsapiens-HOCOMOCOv10-EGR1_HUMAN.H10MO.S,67,1883,1.39473378709269,0.0307060558719126,0.287038211899018,EGR1
Hsapiens-JASPAR_CORE-SP1-MA0079.2,104,3137,1.35468748581244,0.030812383176753,0.287312971219935,SP1
Hsapiens-jaspar2024-ETS1-MA0098.4,15,901,0.567678931332751,0.0307955759048158,0.287312971219935,ETS1
Hsapiens-HOCOMOCOv13-EGR1.H13CORE.0.PS.A,47,1240,1.45518946628299,0.0310314830033696,0.288995195202204,EGR1
Hsapiens-HOCOMOCOv13-LEF1.H13CORE.0.PSM.A,6,485,0.42809556069438,0.031287828296059,0.29101966319211,LEF1
Hsapiens-HOCOMOCOv10-ZN350_HUMAN.H10MO.C,36,899,1.51987147273715,0.0315847406469583,0.291317613392504,ZN350
Hsapiens-HOCOMOCOv11-secondary-D-ZN350_HUMAN.H11MO.1.D,36,899,1.51987147273715,0.0315847406469583,0.291317613392504,ZN350
Hsapiens-jaspar2022-KLF11-MA1512.1,74,2126,1.37176829210083,0.0315370564066246,0.291317613392504,KLF11
Hsapiens-HOCOMOCOv13-EHF.H13CORE.0.P.B,27,1408,0.644254687219626,0.0316708933022778,0.291317613392504,EHF
Hsapiens-jaspar2022-ERF::FOXO1-MA1936.1,13,817,0.543777196650145,0.0315876555222533,0.291317613392504,ERF::FOXO1
Hsapiens-hPDI-TIA1,13,818,0.543036449149998,0.0316186168700387,0.291317613392504,TIA1
Hsapiens-HOCOMOCOv10-EVI1_HUMAN.H10MO.B,11,722,0.522587109869223,0.031634024281467,0.291317613392504,EVI1
Hsapiens-HOCOMOCOv11-core-B-EVI1_HUMAN.H11MO.0.B,11,722,0.522587109869223,0.031634024281467,0.291317613392504,EVI1
Hsapiens-HOCOMOCOv13-SKOR1.H13CORE.0.M.C,6,493,0.420698426119553,0.0315665728459543,0.291317613392504,SKOR1
Hsapiens-jaspar2018-MYC-MA0147.3,17,354,1.7813519165466,0.0318932189441251,0.29211873977477,MYC
Hsapiens-jaspar2022-MYC-MA0147.3,17,354,1.7813519165466,0.0318932189441251,0.29211873977477,MYC
Hsapiens-jaspar2018-FOSL1::JUND-MA1142.1,19,411,1.71874060164406,0.0320197115374394,0.29211873977477,FOSL1::JUND
Hsapiens-jaspar2022-FOSL1::JUND-MA1142.1,19,411,1.71874060164406,0.0320197115374394,0.29211873977477,FOSL1::JUND
Hsapiens-HOCOMOCOv13-ZNF836.H13CORE.0.PSG.A,24,550,1.63270882286865,0.0320708751660612,0.29211873977477,ZNF836
Hsapiens-HOCOMOCOv13-ZN331.H13CORE.0.P.B,39,1002,1.47959396481472,0.0319450688364902,0.29211873977477,ZN331
Hsapiens-HOCOMOCOv13-TF2LX.H13CORE.0.SM.B,6,496,0.417986015836885,0.031837095671693,0.29211873977477,TF2LX
Hsapiens-jaspar2024-DMRTC2-MA1479.2,6,498,0.416195896693945,0.0320677393399938,0.29211873977477,DMRTC2
Hsapiens-jaspar2022-PLAGL2-MA1548.1,17,355,1.77610734072817,0.032275805115465,0.292558238358505,PLAGL2
Hsapiens-HOCOMOCOv13-TET3.H13CORE.0.PSGIB.A,36,905,1.50851388699274,0.0322606127738277,0.292558238358505,TET3
Hsapiens-hPDI-AGGF1,62,1731,1.39413186592283,0.0322658677492956,0.292558238358505,AGGF1
Hsapiens-hPDI-GPD1,62,1731,1.39413186592283,0.0322658677492956,0.292558238358505,GPD1
Hsapiens-HOCOMOCOv13-ZN423.H13CORE.0.P.C,36,906,1.50663558069134,0.0323932483485963,0.293266875049292,ZN423
Hsapiens-HOCOMOCOv13-ZNF728.H13CORE.0.PSG.A,36,907,1.50476141598671,0.0325316074136677,0.293807225843632,ZNF728
Hsapiens-hPDI-CREB1,24,1287,0.628415659874045,0.0324965508819157,0.293807225843632,CREB1
Hsapiens-jaspar2022-SP4-MA0685.2,111,3401,1.34013008862479,0.0330613707659544,0.297871385103635,SP4
Hsapiens-jaspar2024-SP4-MA0685.2,111,3401,1.34013008862479,0.0330613707659544,0.297871385103635,SP4
Hsapiens-JASPAR_2014-TFAP2C-MA0524.1,40,1032,1.47512624417603,0.0337077327748248,0.299717923922818,TFAP2C
Hsapiens-jaspar2016-TFAP2C-MA0524.1,40,1032,1.47512624417603,0.0337077327748248,0.299717923922818,TFAP2C
Hsapiens-jaspar2018-TFAP2C-MA0524.1,40,1032,1.47512624417603,0.0337077327748248,0.299717923922818,TFAP2C
Hsapiens-HOCOMOCOv10-E2F1_HUMAN.H10MO.A,53,1433,1.42813276771796,0.0336463420403154,0.299717923922818,E2F1
Hsapiens-HOCOMOCOv10-FOXD3_HUMAN.H10MO.D,32,1613,0.662653999277918,0.0334680299683936,0.299717923922818,FOXD3
Hsapiens-SwissRegulon-FOXD3.SwissRegulon,32,1613,0.662653999277918,0.0334680299683936,0.299717923922818,FOXD3
Hsapiens-HOCOMOCOv10-CR3L2_HUMAN.H10MO.D,5,431,0.402481454710651,0.0335627401873196,0.299717923922818,CR3L2
Hsapiens-HOCOMOCOv11-secondary-D-CR3L2_HUMAN.H11MO.0.D,5,431,0.402481454710651,0.0335627401873196,0.299717923922818,CR3L2
Hsapiens-HOCOMOCOv10-RORG_HUMAN.H10MO.C,5,432,0.401496499330149,0.0335627265075293,0.299717923922818,RORG
Hsapiens-jaspar2022-SCRT2-MA0744.2,5,435,0.398568802974484,0.0336334459470517,0.299717923922818,SCRT2
Hsapiens-HOCOMOCOv13-HXD10.H13CORE.0.SM.B,1,224,0.156266889885469,0.033387854982402,0.299717923922818,HXD10
Hsapiens-HOCOMOCOv13-ZIC5.H13CORE.0.P.B,33,820,1.52001379278402,0.0339041144045866,0.301105624836929,ZIC5
Hsapiens-SwissRegulon-EPAS1.SwissRegulon,33,821,1.51795008919282,0.0340812195635583,0.301907061571781,EPAS1
Hsapiens-HOCOMOCOv13-ZN561.H13CORE.0.P.C,48,1287,1.4300380652296,0.0340559254707429,0.301907061571781,ZN561
Hsapiens-jolma2013-SOX9-7,8,579,0.476529117798883,0.0342556216823743,0.301907061571781,SOX9
Hsapiens-jaspar2018-FOSL1::JUND(var.2)-MA1143.1,8,580,0.475642906661451,0.0342773046208154,0.301907061571781,FOSL1::JUND(var.2)
Hsapiens-jaspar2022-FOSL1::JUND-MA1143.1,8,580,0.475642906661451,0.0342773046208154,0.301907061571781,FOSL1::JUND
Hsapiens-jaspar2022-RFX1-MA0509.3,5,442,0.391892057760929,0.0342103709574585,0.301907061571781,RFX1
Hsapiens-jaspar2024-RFX1-MA0509.3,5,442,0.391892057760929,0.0342103709574585,0.301907061571781,RFX1
Hsapiens-hPDI-GTPBP6,5,444,0.390023082730767,0.034481017515659,0.303343604033519,GTPBP6
Hsapiens-jaspar2024-TCF7L2-MA0523.2,8,585,0.471251725496179,0.0345223918913992,0.30335028827866,TCF7L2
Hsapiens-HOCOMOCOv13-KLF8.H13CORE.0.P.C,121,3765,1.33447257178779,0.0348185425626792,0.305593060400295,KLF8
Hsapiens-HOCOMOCOv10-KAISO_HUMAN.H10MO.A,44,1165,1.44148296816801,0.0349899587333739,0.306431884637283,KAISO
Hsapiens-hPDI-SCAND2,43,2035,0.699352466963676,0.0350140469859628,0.306431884637283,SCAND2P
Hsapiens-hPDI-SSX2,22,1194,0.623274280606754,0.0350782248446749,0.306431884637283,SSX2
Hsapiens-hPDI-PRKRIR,14,851,0.56222181421276,0.0350717133964581,0.306431884637283,PRKRIR
Hsapiens-hPDI-SUCLG1,19,1077,0.598109212219917,0.0351966111060426,0.307106878914757,SUCLG1
Hsapiens-HOCOMOCOv13-ZN610.H13CORE.0.P.B,49,1315,1.43097481081077,0.035257776727602,0.30728160370882,ZN610
Hsapiens-jaspar2024-PLAGL2-MA1548.2,20,435,1.71238392767482,0.0355753120074206,0.309360850569035,PLAGL2
Hsapiens-jaspar2024-NKX6-1-MA0674.2,10,665,0.517410783502673,0.0356036753023382,0.309360850569035,NKX6-1
Hsapiens-jaspar2024-ZNF652-MA1657.2,10,672,0.511530143165132,0.0356206093840367,0.309360850569035,ZNF652
Hsapiens-hPDI-RFC3,10,678,0.50658623611099,0.0359540856300679,0.311894385099857,RFC3
Hsapiens-cisbp_1.02-M5327_1.02,12,221,2.00054369247569,0.0362102946174901,0.312999251596432,CREB3L1
Hsapiens-jolma2013-CREB3L1-3,12,221,2.00054369247569,0.0362102946174901,0.312999251596432,CREB3L1
Hsapiens-HOCOMOCOv13-ATF3.H13CORE.0.P.B,22,501,1.63735487338999,0.0362756305192995,0.312999251596432,ATF3
Hsapiens-HOCOMOCOv13-ZNF44.H13CORE.0.P.C,45,1193,1.44181018242603,0.0362653590928206,0.312999251596432,ZNF44
Hsapiens-HOCOMOCOv13-ZN611.H13CORE.0.P.C,49,1325,1.41803958482767,0.036298047459767,0.312999251596432,ZN611
Hsapiens-jaspar2018-SOX13-MA1120.1,3,327,0.31974633079559,0.0363747958743745,0.312999251596432,SOX13
Hsapiens-jaspar2022-SOX13-MA1120.1,3,327,0.31974633079559,0.0363747958743745,0.312999251596432,SOX13
Hsapiens-jaspar2024-TFAP2E-MA1569.2,25,582,1.60841143561186,0.0364198957946007,0.313026699297897,TFAP2E
Hsapiens-cisbp_1.02-M4609_1.02,18,382,1.74999880945516,0.0377688400665837,0.319106367732848,MYC
Hsapiens-HOCOMOCOv10-HESX1_HUMAN.H10MO.D,20,442,1.68370053239848,0.0373888033559803,0.319106367732848,HESX1
Hsapiens-HOCOMOCOv11-secondary-D-HESX1_HUMAN.H11MO.0.D,20,442,1.68370053239848,0.0373888033559803,0.319106367732848,HESX1
Hsapiens-jolma2013-SOX18-2,22,504,1.62695509326187,0.0372765413639271,0.319106367732848,SOX18
Hsapiens-HOCOMOCOv13-ZFP14.H13CORE.0.P.C,50,1357,1.41421771481655,0.0378318358353541,0.319106367732848,ZFP14
Hsapiens-HOCOMOCOv13-ZNF773.H13CORE.0.PG.A,73,2112,1.35630849983387,0.0378535602907087,0.319106367732848,ZNF773
Hsapiens-jaspar2016-STAT1-MA0137.1,23,1239,0.626896536764237,0.0376048363825745,0.319106367732848,STAT1
Hsapiens-jaspar2018-STAT1-MA0137.1,23,1239,0.626896536764237,0.0376048363825745,0.319106367732848,STAT1
Hsapiens-jaspar2016-SPIC-MA0687.1,20,1100,0.617404174939652,0.0376749268775009,0.319106367732848,SPIC
Hsapiens-jaspar2018-SPIC-MA0687.1,20,1100,0.617404174939652,0.0376749268775009,0.319106367732848,SPIC
