comparison,pathway,NES,size,pval,padj,leadingEdge
R4_GSE82107_OA_vs_Healthy,HALLMARK_SPERMATOGENESIS,-1.22510492380007,134,0.128498727735369,0.152974675875439,POMC;DMRT1;HBZ;HOXB1;CLGN;CHRM4;MTNR1A;CRISP2;ZPBP;CCNB2;PIAS2;TSSK2;ART3;YBX2;GAD1;DMC1;ACRV1;PHF7;CAMK4;GSG1;BUB1;TUBA3C;CCT6B;PARP2;SPMAP2;LPIN1;NOS1;IL12RB2;TNNI3;MAST2;PRM2;VDAC3;GRM8;DNAJB8;ADAM2;PCSK1N;ZNRF4;AKAP4;HSPA2;LDHC;DPEP3;IFT88;H1-6;NPHP1;CCNA1;ZC3H14;SYCP1;TEKT2;PAPOLB;NAA11;NEK2
R4_GSE82107_OA_vs_Healthy,HALLMARK_FATTY_ACID_METABOLISM,-1.18278872605649,155,0.14828897338403,0.17242903881864,FASN;ALDH3A1;ACADL;GPD1;HMGCS2;ACSM3;CYP1A1;CA4;CYP4A11;CRYZ;ALDH1A1;AQP7;PRDX6;PCBD1;CD36;FABP1;SUCLG2;RETSAT;MGLL;G0S2;ACSL1;MIX23;CIDEA;HSDL2;ENO3;GAD2;SUCLA2;TP53INP2;HADH;METAP1;ADH1C;MAOA;ADH7;ECI2;GPD2;CA6;PDHA1;HIBCH;DLD;HSD17B4;AOC3;CEL;ACSS1;BPHL;ETFDH;RDH16;ACADM;HAO2;IDI1;EHHADH;SDHA;ACOT8;NCAPH2;MDH2;YWHAH;ADSL;ODC1;FH;ECI1
R4_GSE82107_OA_vs_Healthy,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.0595319714721,198,0.337363966142684,0.38336814334396,MRPS12;SLC25A20;OGDH;NDUFS8;ABCB7;AIFM1;ACADSB;RETSAT;UQCRB;PDK4;IMMT;FXN;NNT;SUCLA2;MTX2;VDAC1;IDH2;COX17;LRPPRC;SLC25A4;VDAC3;UQCRC2;SDHB;NDUFB4;SUPV3L1;PHYH;TIMM8B;ETFA;ACAT1;PDHA1;PRDX3;DLD;MRPL34;OXA1L;GPX4;POLR2F;PMPCA;NDUFA9;CYB5A;NDUFA5;ETFDH;MAOB;ACADM;VDAC2;SLC25A11;MPC1;SDHA;NDUFS2;ATP5PD;MDH2;NQO2;NDUFV1;HSPA9;ATP5F1A;OPA1;FH;ECI1;PDHX;CYCS;NDUFB7;MRPS22;MGST3;LDHB;COX6B1;ACAA2;ATP5MC1;IDH3B;IDH1;ATP5F1B;DECR1;DLAT;UQCR10;NDUFA2;AFG3L2;COX7B;HADHB;COX15;NDUFS7;NDUFA3;PDP1;UQCRFS1;NDUFAB1;NDUFB3;ATP5F1C;MDH1;MRPL11;PDHB;SDHC;ECHS1;ECH1;ACADVL;GOT2;NDUFA7;COX5A;SLC25A12;ACO2;NDUFS4;ATP5MF;ATP5F1D
R4_GSE82107_OA_vs_Healthy,HALLMARK_PANCREAS_BETA_CELLS,-0.988753074587933,40,0.46875,0.520477367120551,NKX6-1;PAK3;SCGN;PCSK2;GCK;PKLR;DCX;ABCC8;INS;ELP4;HNF1A;NKX2-2;PDX1;PAX4;NEUROD1;ISL1;CHGA;NEUROG3;G6PC2
R4_GSE82107_OA_vs_Healthy,HALLMARK_ADIPOGENESIS,-0.993177202836064,198,0.478839177750907,0.520477367120551,MCCC1;LEP;ACADL;FABP4;ADIPOQ;MRAP;GPAM;BCL6;AIFM1;PTGER3;LPL;CAT;CMBL;RETN;SLC25A10;CD36;SNCG;ALDH2;BAZ2A;RETSAT;ANGPT1;CYP4B1;MGLL;DBT;SORBS1;CIDEA;RTN3;IMMT;COQ3;ELMOD3;PFKFB3;HADH;EPHX2;LIPE;FZD4;PPARG;SDHB;PHYH;GPD2;TST;UBC;PRDX3;HIBCH;DLD;SLC1A5;GPX4;ITGA7;LIFR;GPHN;ITSN1;NDUFA5;ABCA1;ACADM;C3;MTARC2;PTCD3;PEMT
R4_GSE82107_OA_vs_Healthy,HALLMARK_CHOLESTEROL_HOMEOSTASIS,0.956225586387318,72,0.537414965986395,0.571718048921697,CXCL16;GPX8;S100A11;ETHE1;TNFRSF12A;CLU;GUSB;ACAT2;NSDHL;HMGCR;NFIL3;PDK3;PLAUR;ATF3;LGALS3;SQLE;ALCAM;CD9;TP53INP1;ALDOC
R4_GSE82107_OA_vs_Healthy,HALLMARK_HEDGEHOG_SIGNALING,-0.908715700039514,36,0.605143721633888,0.630358043368633,NKX6-1;TLE1;VLDLR;CNTFR;PLG;SHH;SLIT1;ACHE;PML;NRP1;AMOT;HEY1;GLI1;CDK5R1;CRMP1;CELSR1
R4_GSE82107_OA_vs_Healthy,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.823242194681009,49,0.731054977711739,0.745974467052794,MGST1;CDKN2D;SBNO2;CAT;EGLN2;PRDX6;GCLC;NQO1;IPCEF1
R4_GSE82107_OA_vs_Healthy,HALLMARK_PEROXISOME,0.757604232945049,103,0.974576271186441,0.974576271186441,DLG4;MVP;BCL10;TSPO;RDH11;HSD3B7;VPS4B;ERCC1;CTBP1;PRDX5;ITGB1BP1;SLC25A19;CADM1;SIAH1;SMARCC1;ACOX1;CLN8;SLC23A2;CRABP2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_MYC_TARGETS_V1,-2.21881289479255,192,4.69041639033035e-11,2.34520819516518e-09,G3BP1;SET;PSMB3;PSMD7;LSM7;SRSF3;C1QBP;VBP1;MAD2L1;HNRNPA2B1;CBX3;XRCC6;SNRPD1;RSL1D1;BUB3;RRM1;GOT2;RPL14;YWHAQ;RPL6;NPM1;SRSF2;LSM2;CDC45;DDX18;PSMA6;ILF2;AP3S1;EIF4E;NHP2;RAN;RANBP1;CDC20;RPL34;SNRPG;NME1;RPS5;CDK2;PTGES3;SNRPD3;SMARCC1;ACP1;EEF1B2;PA2G4;TYMS;CLNS1A;PRDX4;ERH;EIF4A1;MRPL23;MRPS18B;RPS10;CCNA2;PGK1;HNRNPA1;EIF2S1;GSPT1;PCNA;SNRPD2;GNL3;NAP1L1;HPRT1;SYNCRIP;HDAC2;RPL22;PSMD14;HDGF;PWP1;LDHA;HSP90AB1;SF3B3;HSPE1;PRPS2;SLC25A3;COX5A;HSPD1;TCP1;CCT2;UBE2L3;FBL;PSMD1;HNRNPR;PSMB2;PSMA4
R5_GSE51588_PIEZO1_coexpr,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-2.20291650567715,195,1.61674226683542e-10,4.04185566708855e-09,LOX;IGFBP2;TPM4;ITGB1;RGS4;PLOD2;SERPINH1;COL16A1;WNT5A;EFEMP2;THY1;MMP2;POSTN;SLIT3;FAP;LUM;HTRA1;CALU;VEGFA;CDH2;COL4A2;GPX7;MMP14;GJA1;PMP22;PPIB;NNMT;PDLIM4;TGFBI;SPARC;CTHRC1;COL4A1;TPM1;LOXL2;COL1A1;SERPINE2;FSTL1;THBS2;PTHLH;QSOX1;SGCD;OXTR;COL3A1;FLNA;SPP1;PRRX1;NID2;COL5A2;BASP1;SERPINE1;COL1A2;EDIL3;SPOCK1;ITGAV;FN1;DCN;MAGEE1;ECM1;VCAN;LAMC2;INHBA;ADAM12;LAMA3;TNFRSF12A;EMP3;CAPG;ITGB3;MMP1;PLOD1;FBN2;CRLF1;TIMP1;COL6A3;SDC1;CD44;DST;MSX1;MGP;COL11A1;DPYSL3;FBLN1;SCG2;CXCL12;GPC1;MXRA5;MATN2;SNAI2;COL12A1;MATN3;PLOD3;PLAUR;CALD1;BDNF;VEGFC;LGALS1;TNFRSF11B;CADM1;ACTA2;TPM2;COMP;LAMA1;ITGA2;ABI3BP;FMOD;VIM;GADD45A;MFAP5;THBS1;COL8A2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_E2F_TARGETS,-2.09543243931814,194,5.49503539833109e-09,9.15839233055182e-08,MMS22L;ESPL1;MAD2L1;CDKN3;CDC25A;CKS2;XRCC6;HMGB3;CBX5;SRSF2;GINS1;TRIP13;TK1;BIRC5;RNASEH2A;PPM1D;POP7;AK2;HELLS;WDR90;RAN;RANBP1;CDC20;MXD3;HMMR;CHEK1;NME1;UBE2T;DIAPH3;UBE2S;CDK1;DLGAP5;PPP1R8;DEPDC1;PA2G4;PTTG1;CDCA3;PRDX4;RPA3;CDKN2A;UNG;SPC24;NAA38;CHEK2;NUDT21;CDCA8;CCNB2;ANP32E;BUB1B;MCM3;IPO7;CSE1L;SPC25;RACGAP1;TIPIN;CIT;MTHFD2;EIF2S1;CENPM;GSPT1;RFC3;PCNA;POLD3;MELK;NAP1L1;ATAD2;STMN1;RAD51C;SYNCRIP;EZH2;SMC6;STAG1;PHF5A;CCNE1;PAICS;PSIP1;ORC6;KIF2C;SPAG5;WEE1;SMC4;MSH2;TACC3;PLK4;LMNB1;RAD51AP1;KIF4A;GINS4;MCM6;BRCA1;NOP56;CENPE;MYC;RAD21;E2F8;PMS2;TIMELESS;KIF18B;GINS3;BRCA2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_G2M_CHECKPOINT,-1.93388049479863,189,3.84237458391332e-07,4.80296822989165e-06,G3BP1;DR1;ESPL1;HIF1A;MAD2L1;CDKN3;DBF4;CDC25A;UBE2C;CKS2;HMGB3;SMC2;SNRPD1;BUB3;PTTG3P;SQLE;SRSF2;CDC45;NDC80;RBL1;BIRC5;UCK2;KIF20B;CDC20;CDC6;PBK;HMMR;CHEK1;UBE2S;SMARCC1;CDK1;NUSAP1;EXO1;PTTG1;STIL;RASAL2;TPX2;KIF23;CCNB2;BUB1;PRC1;CENPA;MCM3;CUL4A;GINS2;RACGAP1;NEK2;E2F3;ORC5;TTK;CCNA2;MT2A;CENPF;GSPT1;RAD54L;TROAP;STMN1;SYNCRIP;EZH2;E2F1;STAG1;NCL;AMD1;E2F2;ORC6;TOP1;FANCC;CDC7;KIF2C;CUL3;MARCKS;SMC4;KIF11;SRSF10;DTYMK;FBXO5;HOXC10;SAP30;ATRX;TACC3;PLK4;LMNB1;HMGN2;POLQ;KIF4A;MCM6;CENPE;MYC;SLC12A2;KPNB1;ODF2;KIF15;RAD21;DMD;BRCA2;EFNA5
R5_GSE51588_PIEZO1_coexpr,HALLMARK_MTORC1_SIGNALING,-1.85643312349692,193,1.4173212364877e-06,1.4173212364877e-05,SSR1;HSPA4;SLC6A6;CDC25A;BCAT1;SDF2L1;GTF2H1;PLOD2;SERPINH1;PRDX1;RIT1;SQLE;P4HA1;PDAP1;ELOVL6;IMMT;ATP6V1D;CALR;HSPA5;SERP1;UCHL5;EBP;CACYBP;GMPS;FADS1;FADS2;ARPC5L;FDXR;MLLT11;TES;PNP;UNG;PSAT1;SRD5A1;TPI1;ACTR2;BUB1;GBE1;HMBS;SHMT2;IDI1;EEF1E1;ATP2A2;UFM1;SYTL2;GLRX;MTHFD2;PGK1;ASNS;TXNRD1;SLC7A11;HPRT1;IFI30;GLA;ELOVL5;PSMD14;SORD;RDH11;RAB1A;GOT1;LDHA;GAPDH;HSPE1;CTSC;TRIB3;HSPD1;PSMG1;PSPH;TCEA1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_ADIPOGENESIS,1.82339981806853,188,2.4898412451749e-06,2.07486770431242e-05,BAZ2A;ADCY6;ESYT1;UCP2;DGAT1;PHLDB1;SLC1A5;ADIPOR2;SLC5A6;ITIH5;FAH;ACADS;BCL6;POR;CD36;ECH1;GPAM;SLC25A1;STAT5A;SLC27A1;PPARG;FZD4;SCARB1;ELMOD3;MGLL;DLD;PFKFB3;MRAP;ALDH2;REEP6;SNCG;ITGA7;FABP4;VEGFB;C3;GPX4;GPX3;RETSAT;RTN3;SUCLG1;SLC25A10;PEX14;ACADL;ADIPOQ;LTC4S;CYP4B1;STOM;CAT;CIDEA;DHCR7;LIPE;LPL;IDH1;LEP;PGM1;PEMT;IDH3A;MCCC1;IDH3G;EPHX2;HIBCH;PDCD4;ESRRA;PIM3;NMT1;PLIN2;ORM1;TST;RREB1;CPT2;ANGPT1;DHRS7;ANGPTL4;PREB;AIFM1;ACAA2;HSPB8;ACOX1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_OXIDATIVE_PHOSPHORYLATION,-1.69222186302771,183,9.24117465323465e-05,0.000660083903802475,NNT;GLUD1;UQCRQ;FXN;NDUFA4;TIMM8B;COX6B1;COX7A2;COX7C;COX8A;UQCR11;NDUFB2;NDUFB1;TIMM9;SLC25A6;GOT2;NDUFA2;NDUFS6;IMMT;ATP6V1D;COX6C;COX17;BAX;MRPS12;NDUFA6;MRPL15;UQCR10;TIMM50;ISCA1;UQCRH;NDUFB4;MRPS22;NDUFB7;NDUFA5;NDUFB3;COX5B;PDHB;NDUFB8;NDUFA1;ATP6V1C1;ATP1B1;UQCRFS1;TIMM17A;COX11;TOMM22;MRPS11;NDUFS4;ATP6V1F;NDUFA8;LDHA;COX7B;COX6A1;NDUFA3;ATP6V0B;LDHB;PDP1;SLC25A3;NDUFC1;CYCS;SDHC;COX5A
R5_GSE51588_PIEZO1_coexpr,HALLMARK_GLYCOLYSIS,-1.65731759386695,196,0.000244510745557485,0.00151774633585306,MIF;GALK2;IL13RA1;TXN;SRD5A3;RPE;ECD;KIF2A;PLOD2;CHST12;GOT2;ARPP19;CHPF;P4HA1;DSC2;P4HA2;B3GNT3;GALE;GAPDHS;HSPA5;LDHC;SLC16A3;VEGFA;B4GALT1;CHST6;HMMR;TGFBI;CDK1;DEPDC1;B4GALT7;B4GALT2;SDC2;COPB2;QSOX1;TPI1;KDELR3;GALK1;ALDOB;CENPA;PDK3;KIF20A;DCN;GLRX;TPST1;ALG1;ADORA2B;PGK1;MIOX;VCAN;FUT8;SDC3;CAPN5;PGAM2;PLOD1;PAM;STMN1;GOT1;LDHA;FAM162A;SDC1;CD44
R5_GSE51588_PIEZO1_coexpr,HALLMARK_ESTROGEN_RESPONSE_EARLY,1.57095515028353,192,0.000273194340453552,0.00151774633585306,SLC22A5;RAPGEFL1;FLNB;SH3BP5;SCNN1A;GAB2;CELSR2;TFF3;NCOR2;WFS1;SVIL;MAPT;SYT12;ENDOD1;SCARB1;FDFT1;TMEM164;LRIG1;INHBB;AKAP1;SLC37A1;ABCA3;HES1;ASB13;NPY1R;RET;FOXC1;ITPK1;SLC24A3;GREB1;CBFA2T3;AR;ELOVL2;DHRS3;MED13L;TUBB2B;MPPED2;ADCY9;BCL2;MYBL1;MYBBP1A;SLC1A4;DHCR7;KRT8;PGR;NADSYN1;ZNF185;MICB;ADCY1;KLF10;PEX11A;KAZN;SYBU;TGIF2;TTC39A;ADD3;PDZK1;FHL2;FASN;ARL3;ALDH3B1;CYP26B1;BCL11B;CALB2;OLFM1;FOS;RASGRP1;NRIP1;HSPB8;IGF1R;ABHD2;SLC19A2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_FATTY_ACID_METABOLISM,1.60207085970841,154,0.000489705214927122,0.00244852607463561,SLC22A5;GCDH;CYP4A11;ADIPOR2;ACADS;CD36;EPHX1;ECH1;AOC3;BPHL;VNN1;MLYCD;HSD17B7;ENO3;MGLL;AQP7;DLD;GPD1;REEP6;CA4;ACAA1;RETSAT;SUCLG1;AUH;ACSL1;ACADL;ALAD;LTC4S;ACADVL;G0S2;ACSL5;CIDEA;IDH1;HSDL2;ALDH9A1;ALDH3A2;IDH3G;CBR3;HIBCH;MAOA;PDHA1;SDHA;ETFDH;ADH1C;DLST;FASN;CPT2;PPARA;DHCR24;HSD17B4;GABARAPL1;ECI1;HMGCS1;ACAA2;ENO2;SERINC1;ACOX1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-1.71696308660895,105,0.000886131159077853,0.00402786890489933,SSR1;ATF6;EXOSC1;YIF1A;SPCS3;EXOSC4;FKBP14;NPM1;PDIA5;EIF4EBP1;CALR;EIF4E;NHP2;HSPA5;SERP1;VEGFA;WIPI1;DNAJC3;EXOSC9;PSAT1;ALDH18A1;KDELR3;ATF4;EIF4A1;LSM1;SLC30A5;MTHFD2;ASNS;EIF2S1;IGFBP1;DDX10;POP4;IFIT1;SDAD1;SRPRB;NOP14
R5_GSE51588_PIEZO1_coexpr,HALLMARK_SPERMATOGENESIS,-1.53606410991146,131,0.00511685056914595,0.020681805657084,TSN;CDKN3;DBF4;DPEP3;SNAP91;GSTM3;PRM2;COIL;TNNI3;TCP11;IP6K1;GAPDHS;LDHC;PACRG;HBZ;CDK1;RPL39L;IDE;CCNB2;BUB1;SCG5;NEK2;TTK;AKAP4;ZNRF4;DMRT1;PIAS2;CLPB;EZH2;MEP1B;ACTL7B;NCAPH;TSSK2;CAMK4;KIF2C;PSMG1;SYCP1;STAM2;CRISP2;PEBP1;HSPA4L;DMC1;HOXB1;RFC4;SLC2A5;SLC12A2;BRAF;GRM8;CST8;NEFH;TULP2;ZPBP;PARP2;TKTL1;GMCL1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_HEME_METABOLISM,1.43827681828523,191,0.00537726947084184,0.020681805657084,RBM5;KHNYN;EPOR;TAL1;EPB41;RANBP10;ATP6V0A1;UCP2;RBM38;LRP10;RNF123;KEL;TNRC6B;UBAC1;SIDT2;FOXJ2;ERMAP;EZH1;RHD;SYNJ1;PC;PIGQ;ENDOD1;SELENBP1;PPOX;CROCCP2;SLC25A38;ACSL6;C3;NFE2L1;XK;MXI1;RCL1;GAPVD1;BTG2;HTRA2;ALAD;GCLC;LPIN2;RNF19A;FOXO3;CAT;MARK3;NARF;BCAM;ALDH1L1;OSBP2;KAT2B;VEZF1;TNS1;PDZK1IP1;TMCC2;CCND3;DCAF11;DAAM1;GCLM;RHAG;BSG;CDR2;ARHGEF12;GYPC;OPTN;FBXO7;CTNS;TSPAN5;ADD2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_ANGIOGENESIS,-1.67084178156692,36,0.00716970906058263,0.0256061037877951,PTK2;APP;KCNJ8;POSTN;LUM;S100A4;VEGFA;FSTL1;COL3A1;SPP1;COL5A2;ITGAV;VCAN;PDGFA;TIMP1;APOH;MSX1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_DNA_REPAIR,-1.42367663863772,139,0.0104720347291608,0.0322705071041078,SUPT4H1;TAF10;RAE1;POLR2G;POLH;TMED2;SMAD5;RBX1;GTF2H1;SAC3D1;APRT;PRIM1;RRM2B;TAF13;DAD1;COX17;GTF2H3;RAD51;GTF3C5;NME1;NFX1;CANT1;DDB1;TYMS;RPA3;ZWINT;PNP;NUDT21;RNMT;ADA;POLR2E;RFC3;PCNA;EDF1;TAF12;POLD3;HPRT1;CDA;BCAP31;POLR2H;POLR2J;ELL;SDCBP;UMPS;SF3A3;GTF2H5;GTF2B;POLA1;POLR3C;EIF1B;ITPA;RFC4;ERCC1;CSTF3;NME3;SRSF6;SURF1;IMPDH2;GTF2A2;ERCC4;PDE6G;RAD52;DDB2;PDE4B;AK1;POLR2D;CMPK2;GUK1;VPS37D;RFC5
R5_GSE51588_PIEZO1_coexpr,HALLMARK_MITOTIC_SPINDLE,1.39053609793903,196,0.0108509573183306,0.0322705071041078,PCNT;NUMA1;DYNC1H1;FLNB;FGD4;EPB41;ARHGEF11;CDK5RAP2;ARAP3;TUBGCP6;TSC1;WASF2;MYO9B;KIF1B;BCAR1;CDC42EP4;ARHGAP27;GEMIN4;TUBGCP5;SUN2;SPTAN1;CDC42BPA;MAP3K11;CEP72;ARHGDIA;CAPZB;KNTC1;SASS6;ALMS1;RHOT2;TUBGCP2;SPTBN1;CDC42EP2;ARHGAP10;MYH10;TRIO;PKD2;GSN;BIN1;CNTROB;RICTOR;TBCD;AKAP13;ACTN4;VCL;SMC1A;ARHGAP29;RFC1;TAOK2;KLC1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_ANDROGEN_RESPONSE,-1.47340164749458,97,0.0109719724153967,0.0322705071041078,ABCC4;NCOA4;SPCS3;XRCC6;HOMER2;LMAN1;INPP4B;ELL2;SPDEF;B4GALT1;CDC14B;FADS1;IQGAP2;PA2G4;HPGD;TMPRSS2;STEAP4;PGM3;IDI1;ITGAV;SLC26A2;KRT19;VAPA;KLK2;ELOVL5;SORD;CENPN;DBI;ELK4
R5_GSE51588_PIEZO1_coexpr,HALLMARK_INTERFERON_GAMMA_RESPONSE,1.36828447780079,193,0.0119216722410414,0.0331157562251151,NLRC5;NCOA3;CD74;NOD1;IRF4;SLC25A28;KLRK1;IRF1;OGFR;PTPN6;SLAMF7;PML;APOL6;IL15;PARP12;RBCK1;HLA-DRB1;TNFAIP2;TNFAIP3;STAT4;GBP4;ITGB7;GZMA;ADAR;CD40;TOR1B;HLA-DMA;BATF2;CCL5;LCP2;BST2;XAF1;TNFSF10;IRF2;IL10RA;IL2RB;IRF8;RNF31;RNF213;GPR18;HLA-B;TXNIP;CXCL9;HLA-G;STAT3;CASP8;TRIM26;IL18BP;NFKB1;P2RY14;EIF4E3;GCH1;TRIM21;XCL1;CD38;HLA-DQA1;NAMPT;STAT2;TAPBP;TAP1;IRF9;CXCL10;ISG20;PTPN1;NUP93;IFIT3;IFI35;SAMD9L;DHX58;ZBP1;MYD88;BANK1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_PROTEIN_SECRETION,-1.44486279478175,95,0.0131193749666017,0.0345246709647413,AP2S1;RAB2A;NAPG;LAMP2;TMED2;TMX1;ADAM10;PPT1;LMAN1;AP3S1;SEC22B;ARCN1;SNAP23;CLN5;ATP7A;COPB2;AP3B1;ANP32E;VAMP3;ARFIP1;COPB1;SCAMP3;BET1;PAM;GLA;DST;CTSC;MAPK1;EGFR;SEC24D;SOD1;AP2M1;SEC31A;STX7;BNIP3
R5_GSE51588_PIEZO1_coexpr,HALLMARK_XENOBIOTIC_METABOLISM,1.29300123284711,195,0.0190087884572511,0.045743069238083,LCAT;CYP4F2;JUP;BCAR1;SLC1A5;ACOX2;FAH;ETS2;POR;CD36;ABHD6;EPHX1;ECH1;PDK4;CYP2E1;ASL;AKR1C3;BPHL;ACOX3;ALAS1;VNN1;PC;LEAP2;EPHA2;DHRS1;FMO3;DHPS;CNDP2;PGD;NDRG2;ALDH2;DDAH2;LONP1;RETSAT;AP4B1;NQO1;PINK1;GCLC;LPIN2;IRF8;ITIH4;CAT;ACSM1;MTHFD1;IDH1;PEMT;ALDH9A1;SLC12A4;RBP4;MAOA;ETFDH;NMT1;SLC6A12;ATOH8;NPC1;ADH1C;GCH1;CES1;PMM1;GSS;SPINT2;DHRS7;GABARAPL1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_ALLOGRAFT_REJECTION,1.28810712816544,195,0.0192120890799949,0.045743069238083,IKBKB;CD74;ITGAL;PRKCB;FGR;IRF4;APBB1;STAB1;CD247;ZAP70;PTPN6;CCR2;MAP4K1;IL15;PRF1;CSK;STAT4;LCK;CRTAM;GZMA;HCLS1;INHBB;LY75;CD40;HLA-E;NLRP3;HLA-DMA;LYN;IL2RG;CCL5;NCF4;LCP2;CD8A;CFP;CD8B;IL2RB;KLRD1;CD96;FASLG;IRF8;CXCR3;SIT1;CXCL9;HLA-DRA;TLR1;TLR2;PF4;IL18RAP;HLA-DMB;CD40LG;HLA-G;LTB;CD2;CCR5;CCL4;GZMB;CCND2;CCND3;HLA-DOB;HLA-DQA1;IL12A;TAPBP;TAP1;TNF;TRAT1;GPR65;IFNGR1;CD3G;IL27RA
R5_GSE51588_PIEZO1_coexpr,HALLMARK_BILE_ACID_METABOLISM,1.33521092708043,111,0.0289241127180132,0.0657366198136664,ABCA8;SLC23A2;RXRA;LONP2;ABCA2;NR3C2;MLYCD;LCK;ABCA6;ABCA3;ABCA4;PAOX;RETSAT;ABCA5;AR;ACSL1;PEX16;RXRG;GC;CAT;ACSL5;LIPE;PEX19;IDH1;ALDH9A1;PEX1;BBOX1;SLC23A1;BCAR3;PEX11A;EPHX2;NPC1;SLC29A1;PECR;ABCA9;ABCD3;GCLM;DHCR24;HSD17B4;PEX11G;ABCD2;HACL1;OPTN;CYP8B1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_NOTCH_SIGNALING,1.46021145486276,32,0.0307556230449,0.0668600500976086,KAT2A;NOTCH1;DTX4;DTX2;NOTCH3;ARRB1;DLL1;HES1;DTX1;CUL1;FZD5;ST3GAL6
R5_GSE51588_PIEZO1_coexpr,HALLMARK_IL2_STAT5_SIGNALING,1.26203270908671,193,0.0455152399444221,0.0948234165508793,CAPN3;NCOA3;TRAF1;NRP1;IRF4;SLC1A5;SPRED2;ITIH5;AHNAK;PUS1;FAH;FLT3LG;SPRY4;SHE;CD81;CD79B;BCL2L1;CST7;SCN9A;EOMES;GBP4;IGF2R;LRIG1;ENO3;PRKCH;NOP2;TNFRSF18;CDKN1C;TNFRSF4;CD48;GPX4;AGER;FURIN;DHRS3;SERPINC1;TNFSF10;POU2F1;IL10RA;IL2RB;IRF8;BCL2;PTGER2;GALM;HOPX;MAP6;MAPKAPK2;IKZF4;LTB;PLIN2;MAP3K8;CCND2;KLF6;DENND5A;CCND3;HK2;SLC39A8;GABARAPL1;CXCL10;CDC42SE2;NDRG1;IGF1R;PDCD2L;ST3GAL4;GPR65;IFNGR1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_COAGULATION,-1.28841206060417,136,0.0636833046471601,0.12736660929432,TMPRSS6;LAMP2;PLAU;MMP11;PRSS23;S100A13;MMP2;ARF4;HTRA1;C1R;MMP14;PROC;SERPING1;SPARC;WDR1;ADAM9;C2;SERPINE1;FN1;HRG;F2;CFI;F3;C1S;CAPN5;PREP;ITGB3;MMP1;GP9;TIMP1;F12;F8;MEP1A;APOA1;CTSO;HNF4A;GP1BA;ANXA1;F10;ISCU;MMP9;FGA;SERPINB2;CPN1;CFH;DPP4;CTSB;PROS1;CFB;MBL2;COMP;ITIH1;PLG;KLF7;ITGA2;DUSP14;SH2B2;CTSK;THBS1
R5_GSE51588_PIEZO1_coexpr,HALLMARK_UV_RESPONSE_UP,1.26552125491461,150,0.0749414519906323,0.144118176905062,NXF1;PRPF3;GLS;PRKCD;DGAT1;GRINA;HLA-F;POLG2;RXRB;CLCN2;IRF1;EPHX1;KLHDC3;PRKACA;ALAS1;WIZ;SQSTM1;STK25;CHKA;EIF5;RET;CDKN1C;GPX3;ACAA1;TGFBRAP1;LYN;FURIN;BTG2;TYRO3;KCNH2;CDC34;RRAD;CYB5B;MAOA;ARRB2;SLC25A4;SLC6A12;STIP1;JUNB;TST;GCH1;CCND3;DNAJB1;OLFM1;FOS;TAP1;BSG;RASGRP1;E2F5;ENO2
R5_GSE51588_PIEZO1_coexpr,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,1.33803470770109,46,0.0844748858447489,0.156434973786572,PDLIM1;G6PD;EGLN2;ERCC2;TXNRD2;STK25;MBP;GPX4;GPX3;MGST1;NQO1;GCLC;FES;CAT;LSP1;NDUFS2;JUNB;MPO;GCLM;HHEX;MSRA
R5_GSE51588_PIEZO1_coexpr,HALLMARK_HYPOXIA,-1.21366831705457,191,0.0984455958549223,0.17579570688379,MIF;LOX;NDST2;SLC6A6;TMEM45A;P4HA1;HOXB9;P4HA2;S100A4;GAPDHS;SRPX;HSPA5;LDHC;VEGFA;SULT2B1;TGFBI;ATP7A;SDC2;TES;TPI1;HMOX1;KDELR3;GBE1;GALK1;ALDOB;SERPINE1;LXN;PDK3;FOSL2;CA12;DCN;GLRX;MT1E;ADORA2B;PGK1;MT2A;IGFBP1;F3;SDC3;PGAM2;PAM;B4GALNT2;LDHA;SIAH2;FAM162A;GAPDH;ANXA2;NEDD4L;PRKCA;TGFB3;MYH9
