tf,EC,FC,HomC,HTC,preHTC,ProC,RegC
ZNF329,0.0539604997100886,0.0740307259726391,-0.0523315492086379,-0.0771476355342368,0.105124229228333,-0.0212063922270189,-0.124970255232427
ZNF331,0.143719609636907,0.117138520764452,0.150066502013786,0.1386429566434,0.145493384411672,0.234441611006057,0.147292661421028
ZNF333,0.214403501650186,-0.106796745766892,0.208031090701366,0.155869835493231,-0.0155316994117469,0.13503526325573,0.0944719113902248
ZNF334,-0.0992584746112984,0.079150416565491,0.00773329233160502,0.0489560078603795,0.0331835742926097,-0.0479615559945815,-0.0216319936756302
ZNF335,0.118938504006191,-0.0121848636109876,0.0555939618901572,0.199626469048532,0.212230637224366,0.0740125631707359,0.0778181553081205
ZNF337,0.18463684114221,-0.063176981915793,0.172031024023429,0.166461265027258,-0.0134466326440517,0.142250338282003,-0.00553727606556705
ZNF33A,0.200535024559825,-0.0165877975208403,0.129171525553579,0.176004992037737,0.00321195855912273,0.0401697795066512,0.12256918499501
ZNF33B,0.100316697568243,-0.194548242528374,0.0391175828255246,0.109608349927608,-0.124631501455099,-0.0192972053179669,0.0934740277176314
ZNF34,0.0298118045201103,-0.0849868638413423,0.0392938487121634,0.0780568486437525,0.148848215880742,-0.030211559150425,0.00512638278861685
ZNF341,0.0805936926508816,0.107615896261748,0.0798977413445157,0.141816170608399,0.267086032710486,0.156376004042993,0.0356834256703831
ZNF343,0.162110373357727,0.147037513826708,0.148244091999385,0.0254429138692619,-0.023731531676846,0.0700632141732677,0.137596139123475
ZNF345,0.156651102056187,-0.147754270509707,0.113675065316363,0.135535976745983,-0.0113030513739889,-0.00589490975252509,0.0581707482082362
ZNF347,0.0724198665585203,-0.133623924473436,0.186227896791359,0.0891480443240697,-0.115983058005182,0.0043415411918913,-0.00983907710792328
ZNF35,0.0762421252977527,0.13485265021572,0.205300463237164,0.16010881581839,0.0195038588807941,-0.0713934995896541,0.131561318817791
ZNF350,0.0963010489778999,0.124306087594445,0.0661400395144824,0.116231756685669,-0.0627499770972016,0.155937757866128,0.0512107192313246
ZNF354A,0.110430730505286,-0.0348138960313932,0.170838988620566,0.232141374951742,-0.0729744111442163,0.109044683597938,0.124081384061881
ZNF354B,0.177819898174411,0.0364521970211058,0.15988062807495,0.180478802238864,-0.0484036839792497,0.0898717066975767,0.155834769273816
ZNF354C,-0.189512788723631,0.0752594517149236,-0.180829380568369,-0.0864505113898774,-0.0416623256856605,-0.138303629321745,-0.114242306953958
ZNF358,0.117229537014061,0.121951029921733,-0.0824192397906716,0.123758355274375,0.304656731818099,0.0530141472083737,0.0517613721262851
ZNF362,0.18689561883235,0.362166912538346,0.00859968397779604,-0.0138098030905578,0.191193698381543,0.210372538430965,0.170652083975265
ZNF366,-0.0269945421732966,-0.198643995002655,0.0119576984961364,-0.0445243466113494,-0.0870754309730778,0.100797500691278,-0.0413101478914768
ZNF37A,0.0954888510303194,0.0504801492455202,0.211717736533779,0.0476493903453801,0.0058602274121052,0.0136074851241546,0.167968699309468
ZNF382,-0.0475334906112978,-0.193524304409803,-0.115019466146659,0.0495701783052179,-0.00907998790487692,-0.159501661430932,0.0211763773209167
ZNF383,-0.145250169070163,0.0188404613816952,-0.172386543354107,-0.0684228024502087,0.0787088323762313,0.00602089819493699,-0.00994249922525088
ZNF384,0.127324250679535,-0.207859438069789,0.183413617719939,0.286501480598813,0.196361016561447,0.256811819636497,0.182942544783088
ZNF391,-0.0116970303931277,-0.164342068030547,0.0501655700931604,-0.0697414625229501,-0.0168443747481912,0.0536737165046791,-0.0932028940586915
ZNF394,0.144544029980786,0.142634579916855,0.213728362664422,0.085324532241007,0.0492984682446194,0.187211931993589,0.0837132159957939
ZNF396,-0.0115617954921471,-0.184411255154527,0.0966250752308037,0.0513404342932815,0.0769163381203736,0.0883404851157604,0.0516551548165972
ZNF397,-0.0996198238438021,0.0466915782068097,-0.156438961949391,-0.112745436219381,0.0890044590677931,-0.0174430191841238,-0.0836349506097081
ZNF398,0.11438309862447,-0.00839629257227719,0.24097488615843,0.152497919325491,-0.0331923514679648,0.0160706398411108,0.0309930928899583
ZNF404,-0.0121256028052734,-0.0357354403381066,0.0824401526924762,-0.0228959129068437,-0.0846465915039735,-0.0628944864669041,-0.0205027359621072
ZNF407,0.203820089268194,-0.186356737579811,0.215673262532251,0.129243740325824,0.0620395135142896,0.114493427061969,0.0482310441753455
ZNF408,-0.0253072600778255,0.0496609987506639,-0.0189993712894889,0.102262389705031,0.112716485910517,-0.116442214529171,0.0246535966170123
ZNF41,0.211212470539146,0.0625626190446508,0.0883585039031811,0.136306700441466,0.0418286043965548,0.0421853012477738,0.104917545240313
ZNF410,0.150480566144241,0.12553481333673,0.144521595478164,0.0400324725736096,0.032124949420611,0.272545854733329,0.0585089664838211
ZNF414,-0.0592624569431411,0.153590717785558,-0.0705705871396592,0.0213845719102316,0.197131945130139,-0.102588472600815,0.0067867270505789
ZNF415,0.00677317890363332,0.129835353434725,-0.167074666295736,-0.0297360857042598,-0.0820027112386686,-0.0831042646471373,-0.0574412030022226
ZNF416,0.0654103222813071,0.0533471759775172,0.0890546047775346,0.0405262174410287,-0.127645973568731,-0.0554010341837069,0.0599401049722463
ZNF417,0.0300308219763632,-0.0212979128662641,0.0762768217749174,0.0745223579464961,-0.0953659607168465,0.0377138115576555,0.063160166571203
ZNF418,0.0882778343496045,0.023652970538976,0.0608819384893231,0.237771270696094,0.0674043181396833,0.0115227357406357,0.0262720129935713
ZNF419,-0.072624690264233,0.0498657863743779,0.0774539193907769,0.072493186966981,-0.0594044104243398,-0.0102431977061753,0.023887713910316
ZNF420,0.0292878185626664,-0.0277487230132575,0.0911847332042042,0.0747812729379476,-0.0861621171152918,-0.0153566564445321,0.111153619395931
ZNF423,0.212147089585136,0.0804815361196325,0.102907908444389,0.150330258931943,0.290716139249895,0.326644617228823,0.0374304208955116
ZNF425,-0.0767531003172014,-0.0334827764772517,0.0897805812258946,-0.112486521227929,-0.0214007039992073,-0.0451896635927858,-0.00419278854030822
ZNF426,0.115829875502454,-0.256906073949311,0.131337504669057,0.0521533069408618,-0.187885190893514,-0.0558620140143246,0.0392389103525645
ZNF429,-0.0416314531470718,-0.153795505409272,-0.0486747789502317,-0.124017270265827,-0.0134666250990272,-0.0879070790071141,-0.0199576734518671
ZNF43,0.0278091057459671,-0.0573405346399418,0.0102786912369662,0.0983907073910007,-0.0700716042059352,-0.034949692598756,0.0508333682626968
ZNF430,0.208078017294842,-0.166697125703259,0.165428522167973,0.127756484444696,-0.101327125645536,0.0324030833722161,0.13331669962
ZNF431,-0.132665043591149,0.167925851445544,-0.13906332810716,-0.118465651146797,0.0768870808691898,-0.108892294783426,-0.0492065663090572
ZNF432,0.0886352408736248,0.226699899451484,0.185525820802204,-0.0437596441947368,0.0263266498568447,-0.0599308980299136,0.208157975064502
ZNF433,-0.00313524178599989,0.0913352801764787,-0.0366588230847825,-0.031410001230388,0.0403325836193591,-0.0663013078177115,0.0837942765742398
ZNF436,0.0185656228420594,0.0677847034493597,-0.0762678591027154,-0.0262015950070034,-0.181340343803709,-0.0139731302777435,0.0176180974463751
ZNF438,-0.18557284013617,-0.0114681069279884,-0.211780475239193,-0.160476113829519,-0.15023305910344,-0.277549898596204,0.040510722876458
ZNF439,-0.0451252842696369,0.117752883635595,0.113453986068714,-0.102135942848741,-0.112956882991076,-0.0119521817934669,0.120808213808081
ZNF44,0.0577115925611956,-0.166901913326973,0.140894700793764,-0.130484123773243,-0.16869974842977,-0.0699642127778917,-0.00703270397827698
ZNF440,-0.0738009973402554,-0.109356591063318,-0.0779707668210908,-0.0298866176760339,-0.0124099507104408,-0.0993077863611529,0.0548332885301509
ZNF441,0.0691963081024922,0.0610267118667952,0.089269708910382,0.0696150156666598,-0.0967532420438094,0.02438338367182,0.0583775924428914
ZNF442,-0.0166155592261696,-0.03942161756496,0.0131198583249926,-0.0143577394678156,0.0266372643402455,0.0890123745857126,0.0524573750239762
ZNF443,-0.00178841256807036,0.0498657863743779,-0.209360553744659,-0.165997626554194,-0.139900860847898,-0.173562939617744,-0.118147190681165
ZNF444,0.024001040757275,0.167413882386259,-0.0674665150003749,0.0988362820274521,0.226123930569823,0.0138393683924354,-0.0469256893431296
ZNF445,0.144817456814109,-0.204992411337792,0.191802678900988,0.105893220864223,-0.00804915742150279,0.167974420850316,0.123156175390653
ZNF446,-0.0276237984472473,0.148163845757135,0.0729247823713783,0.106254497596481,0.0988675660626884,-0.00793756520941743,0.151155617262832
ZNF449,0.0945646801618104,-0.089492191563052,0.157359129628794,0.0385873656445781,0.0738721211347044,0.101580125055318,0.0983879758868726
ZNF45,0.102552213278331,0.0381928918226755,0.0840952594924411,0.0577470750119881,-0.129075190289058,-0.0144957109765951,0.174310990774774
ZNF451,0.189558327006615,0.0484322730083794,0.249089092058619,0.176125417615157,0.0193770774589979,0.146695280931287,0.203763932674259
ZNF454,0.0776299586839096,0.00153590717785558,0.0210667610107448,0.0706205692381109,-0.0675140328316223,0.0196025696219268,0.0298498592146343
ZNF460,0.151939171147675,0.204992411337792,0.162270673995477,0.0436392186173175,-0.0022069719809609,0.164432077589394,0.0702907022820872
ZNF461,0.124910918816846,0.0564189903332284,0.149779696503323,0.0791948703503648,-0.0707381819120716,-0.0670559184535779,0.0390544276567909
ZNF462,0.071755125908219,0.00276463292014005,0.109104102493355,0.113967755830187,0.120819769246709,0.160095816471922,0.0480968749420557
ZNF467,0.0955501601472363,-0.06327937572765,0.0378418958154433,-0.00174918151201528,0.183264983310747,0.183071180298394,-0.116816679117707
ZNF468,0.0552945151254471,-0.0127992264821299,0.139678764931696,0.0795501258037517,-0.0221950383688461,-0.00560201229094585,0.151865596122324
ZNF469,0.157897589343214,0.0988100284420425,0.0355086134855289,0.0926102796748744,0.321221212196632,0.300825346652215,0.14786567585487
ZNF470,0.0343944145903664,-0.16219179798155,0.140616857955503,-0.00150230907830572,-0.106716798934436,-0.104444565428198,-0.0410446046172572
ZNF471,0.0649547423160502,-0.317830392004249,0.221717091153784,0.14226174524485,-0.0859743830868627,-0.0661445189411826,0.000841352900421849
ZNF48,0.0705975466974927,0.0701397611220716,-0.0367693627086068,0.146807810792429,0.230178497963038,-0.0210774704099292,0.129081983194289
ZNF480,0.0925446334703403,0.167209094762545,0.0113900625900113,0.102105836454386,-0.0792452153146001,-0.0972318371016675,0.103754745218467
ZNF483,0.0145468200849295,0.0365545908329629,0.121669768920525,0.332094604209758,0.143008956165319,-0.0631266630726527,0.128724198572183
ZNF484,0.222383740756012,0.0731091816659258,0.143299684501294,0.146801789513558,-0.0565059920737363,0.0677954222098536,0.246105506546652
ZNF485,0.00217755789538197,0.234993798211904,0.0177774603126195,0.0190483157082972,-0.0201260630893019,-0.127871522286319,0.105331233709623
ZNF487,-0.0464342634861258,-0.129937747246582,-0.0498847396974985,0.0237208281121659,-0.052673779789518,-0.00746646523616129,-0.119547582053628
ZNF490,0.123046806245894,-0.0965573645811877,0.0552474052316808,0.148120449586299,0.019167400492181,0.131902859106032,0.00201533369170815
ZNF491,-0.0748456179529323,0.00829389876042015,-0.0658054330856086,0.0549532016158604,-0.0157169953359107,-0.0675308318139152,-0.0749307216000283
ZNF493,0.0473454234166396,-0.197312875448514,0.064410243779501,0.0735890597214966,-0.0291392469373092,0.0583722493948597,-0.0139899377628284
ZNF496,0.0980342636272026,-0.0851916514650563,0.0656919059043836,0.12828033570647,0.049007358595341,0.201526213746362,0.0754394466095857
ZNF497,-0.0515446050868851,0.0298989930622554,-0.109292318609597,-0.00999231228636612,0.121430758175597,0.00662561338476732,-0.0672718945330652
ZNF500,0.00172473782606345,0.106387170519463,-0.13529601822493,0.0983726435543877,0.0784299132482796,-0.00139437965309654,0.114804140618359
ZNF501,0.0188199275392387,0.00112633193042743,0.0984654105896094,-0.116972373986798,-0.0618625071446279,-0.0841775864417477,-0.0484770211030436
ZNF502,0.0762890435287052,0.157379288824269,0.141298021042853,0.0472580072187674,-0.0151167340657908,0.117583590616307,0.0734939927268826
ZNF506,0.138980474039859,-0.0252912715286886,0.0563916397161331,0.120253970971474,-0.0953474311244302,0.0252302489413035,0.101275409594965
ZNF507,0.230488766585338,0.0543711140960876,0.189508234817282,0.213565729634816,0.017264216302678,0.0524069386500672,0.178148789885336
ZNF510,0.140406945969154,-0.086829952454769,0.206904781561318,0.130014464021308,-0.0707118503860063,0.079689229847232,0.103997926953805
ZNF511,-0.0759395224216517,0.101062692302897,-0.139391959421233,0.0210353377357156,0.178226884656905,-0.133761151964424,-0.0523120250212455
ZNF512,0.0456441447060524,-0.138743615066288,0.109779290465904,0.10356900722003,-0.0328261482073148,-0.109594544681294,0.0125727752362042
ZNF512B,0.0116051652854645,0.257520436820453,0.066782364355624,0.10750090232277,0.160035213491702,0.0830816776621182,0.0949862267845026
ZNF513,0.0363996761250238,0.0428006133562422,-0.0146913135177391,0.0580782453498912,0.288245364387427,-0.0382350722379022,0.084300206391437
ZNF514,0.0897058833622921,0.127275508138299,0.154984021495271,0.0657613971892423,-0.00997916075792419,0.00435283468440086,-0.0706401013271129
ZNF516,0.239109695819717,-0.160758284615551,0.127250526144956,0.195026211991115,0.116883693720789,0.239629430792497,0.0988547730110269
ZNF517,0.0636422146619263,0.167311488574402,-0.106893310016868,0.110920988721478,0.133997722800724,-0.119352708884493,0.110533086691965
ZNF518A,0.0395700080165259,-0.0480226977609512,0.116328016288148,0.0210052313413608,-0.101750380545994,-0.0134963102238656,0.0503525951767415
ZNF518B,0.209947452522247,-0.0981956655709003,0.30737932450287,0.151335812503394,0.0340788461788324,0.167503027539592,0.0802387918920585
ZNF519,-0.0259108887466341,-0.155024231151557,0.0674844403447788,0.0643223115390817,0.00387463529843467,-0.00143427354871474,0.0268701841586553
ZNF521,0.189176475689997,0.0153590717785558,0.136198260559929,0.111420754867769,0.156536046250126,0.273691484213748,-0.01428343296065
ZNF524,-0.0556467961284389,0.136798132641004,-0.100001015093548,-0.0337884063844191,0.131811230895591,-0.127196406104221,0.0200359388379529
ZNF525,0.0867137618942396,0.039524011376817,0.0842386622476728,-0.0434344951357047,-0.157711212506006,-0.0709573067750639,0.0281643582214304
ZNF526,0.00305579621005938,-0.00655320395885049,-0.0315052865686462,0.0550856697510217,0.0749317212484092,-0.00871828287991631,0.11236673288026
ZNF527,0.0133533622270042,-0.195776968270658,0.0685002098610028,-0.0266531909223258,-0.0360015352024579,-0.0389162018380895,0.0281615630290702
ZNF528,0.188949769952202,-0.112530799230886,0.208975158839974,0.212090516311429,0.252482275782117,0.147055352672988,-0.0581567722464352
ZNF529,0.137640938832624,0.00655320395885049,0.186120344724935,0.165395498667097,-0.0530316934956659,0.0425233726793913,0.154347726938186
ZNF530,-0.112393410788322,-0.0331755950416806,-0.081137577665789,-0.00276075636233737,-0.126659516582986,-0.0931152857475641,-0.0185209445787215
ZNF532,0.261965379762564,-0.0832461690397726,0.161302705397664,0.189595018449505,0.181372039159158,0.241323601337665,0.103992336569085
ZNF536,0.0986240928163193,-0.132190411107437,0.0224231120706438,-0.0323794271286133,0.105899546384703,0.0790903814067573,-0.0208521350071329
ZNF540,0.00814524145585661,0.0217074881136922,0.027086689173072,-0.105309156813739,0.00462800951641624,-0.0737133589535994,-0.0744946715918362
ZNF541,-0.0437273969768474,-0.197620056884085,0.0380301119316848,-0.0731735914794,-0.0708030354855289,-0.0403834758519295,0.0375003007045167
ZNF543,0.0736677337935165,-0.0984004531946144,0.107198040871735,-0.0476975605763478,-0.213006442001588,-0.0477592998105465,-0.0666625425985404
ZNF544,0.00753215028668787,-0.0622554376090796,0.101019772167173,-0.109096541223576,-0.183777960448169,-0.161571450603594,0.0320692419486375
ZNF546,-0.0176954670797729,-0.296020510078699,0.0473722039235445,-0.00848097128975395,-0.144109028809828,-0.0254555321165592,-0.0688288166776997
ZNF547,0.221536649838353,0.104236900470466,0.0889440651537102,0.0920442794610037,0.150366667217179,0.0670541584287712,0.0543217683282333
ZNF548,0.108191272086714,0.0575453222636558,0.214051018863693,0.123680078649053,-0.0817530493619006,0.0587986154042793,-0.00330391736976288
ZNF549,0.118564340971116,-0.0252912715286886,0.245154478961951,0.208983536414012,0.0473791925669653,0.141407726405802,-0.0414666786636483
ZNF550,0.11080016229018,0.0667607653307893,0.0765008885799668,-0.0403877280269965,-0.119508556772824,-0.0274860140685387,0.0280581409117426
ZNF551,0.137495650025011,-0.14386330565914,0.097234536940538,0.0555673720606989,-0.200777886248487,-0.06073904275365,0.0851778967925415
ZNF552,-0.0510186477751995,0.0313325064282539,-0.00614689935185526,-0.118832949157926,-0.059046984339045,-0.0696088344356751,-0.00482729720607486
ZNF554,0.0389975267447362,0.0980932717590432,0.0791777400109569,0.0725353359190777,0.0631532395426843,0.097098515222561,0.0476831864727452
ZNF555,0.0516189251417972,-0.00665559777070753,0.118419306468609,-0.0063494385694324,0.0204917787290988,0.0812857190156296,0.0530443654196194
ZNF556,-0.0583792902428594,0.159631952685124,-0.208031090701366,-0.148361300741138,-0.174306412998283,-0.131212929381811,0.0294585322842055
ZNF557,0.0672290937046997,0.232843528162906,-0.043945475584989,0.00198401138798291,-0.0405256814771718,-0.125907187933324,0.133325085197081
ZNF558,0.116522017976715,0.110687710617459,0.14491296549765,0.0270204889334546,-0.0476376316190885,0.0600080457839399,0.149277247996774
ZNF559,-0.0153497526675739,-0.125432419524873,0.0362943410819021,-0.0329935975734517,-0.112465848792043,0.0549871350166681,-0.169833092613725
ZNF561,0.038274828279729,0.16147504129855,0.00561511413453801,-0.0772981675060109,-0.0922754197501364,-0.140699609758579,0.0687225993680119
ZNF562,0.162693105671574,0.185947162332383,0.213570022122187,0.15018574823904,0.0208930906911692,0.0356911030485723,0.18282794189632
ZNF563,0.0351553573276627,-0.00819150494856311,-0.0392729358103588,0.190708955040633,0.158021339368554,-0.00390608172097054,0.0978457085689928
ZNF565,0.0221438279261693,0.0865227710191978,0.0634422751816876,0.00285709682427281,-0.0595580109930545,-0.075857509174344,0.112581962691996
ZNF566,0.0814792249762533,-0.197722450695942,0.129724223672701,-0.00627718322298083,-0.0947018211149754,-0.0540606286246821,0.185122794824049
ZNF567,0.127440166308947,0.216153336830209,0.145211721237716,0.131074209102598,-0.0471027115432789,0.102063545202221,0.0828886342495333
ZNF568,-0.0942614858794369,0.226802293263341,-0.159339880185431,-0.106543518982287,0.107800780090794,-0.0482136795481392,-0.0506488855669233
ZNF569,0.160851466538977,-0.0123896512347017,0.0628178756849499,0.0685733344219829,-0.0332152696480587,-0.0133855753297783,0.0340705996785446
ZNF57,0.0571523193628253,-0.160860678427408,-0.00228996274760489,0.182809037161927,0.000712901687177384,0.0395669710103614,0.136058783325362
ZNF570,0.0614130072854118,0.0703445487457857,0.151748496830357,0.242046378694479,-0.0991630642996443,-0.0205139691343221,0.0356694497085821
ZNF571,0.0161798899387538,-0.19884878262637,0.107024762542497,-0.0113169936379784,-0.0660931056657982,0.0429085247745876,0.0522589163664016
ZNF572,-0.0134245281151296,-0.141098672739,-0.057688239628019,-0.182676569026766,-0.186276042078408,-0.186107516427394,-0.18473426308598
ZNF573,0.11322295665323,-0.0477155163253801,0.255267360763181,0.0443978997550591,-0.0318299388045081,0.072109976354709,0.145568027734781
ZNF574,0.0749351174355055,0.00255984529642597,0.105650486138194,0.0761721883571405,0.149297802307266,0.0532357636652822,0.068247416666777
ZNF575,0.0651146191450521,0.130449716305868,-0.0921855649334249,0.0506359446653787,0.216467574816626,0.117858301154884,-0.0623803079027057
ZNF576,-0.0859403996252207,0.230693258113909,-0.124451184860539,0.0715538674631105,0.122826329057062,-0.24452449978609,0.0471325335777848
ZNF577,-0.0103125483091817,-0.249124144248176,-0.0543630882410859,0.241101037911738,0.0608111965854251,-0.0849568374249077,0.00547298664128233
ZNF578,-0.0850310139135244,-0.00604123489956529,0.0194594551291904,-0.0468003900245741,-0.0237534746152339,-0.0521797487812709,0.105308872170741
ZNF579,-0.0285921276507704,0.0286702673199709,-0.0780006423950974,0.0458670917995745,0.194328125225029,-0.00776156272874888,0.0527313038752763
ZNF580,-0.0437139917680038,0.126865932890871,-0.138913950237127,0.0802004239218159,0.182284865396091,-0.095865471176744,0.0366254054957724
ZNF581,-0.0696057583784934,-0.104134506658609,0.00812764990849197,-0.0791768065137519,0.0387390386715508,-0.0225636646904412,0.00569101164537835
ZNF582,0.10555596573641,-0.151030872489132,0.0791837151257583,0.0949645997134217,-0.0296200410984289,0.0468685805896298,0.0829137909807751
ZNF583,0.208920179826897,-0.114373887844312,0.118078724924934,0.108584732519544,-0.0525860080359668,0.010709604279947,-0.0472191845409511
ZNF584,0.144315550024173,0.0291822363792561,0.124337657679314,0.264397365863501,0.199252120599254,0.187946009006711,0.0892840343696834
ZNF585A,0.0335220903384141,-0.182056197481815,0.186783582467882,0.0757747839516568,-0.110631906763674,0.0862432688898608,0.0653599829586847
ZNF585B,0.0317561512086991,-0.271138813797439,0.0449164317402031,-0.1271543565576,-0.0789687342909137,-0.00842773211807932,-0.0494134105437124
ZNF586,0.237076638190251,0.344043207839651,0.199773482045946,0.237855568600288,0.186033206893583,0.140779104212348,-0.00662460589368698
ZNF587,0.06955785447042,0.0103417749975609,0.11456834497916,0.0300010219745822,-0.0205224988428417,0.0284865881711393,0.108953803008449
ZNF589,0.160993009773531,-0.113042768290171,0.100431223359243,0.308521297429931,0.17894417493176,0.216758495104555,0.105761693333095
ZNF592,0.0401734395499104,0.0778192970113495,0.0569682382944602,0.214920517380783,0.0941688515225781,0.0331311469672483,0.121951447483405
ZNF594,-0.0416355929909793,-0.220453876928205,0.00388830595695729,-0.0367930245410305,-0.14618092981449,-0.112608440494009,0.0251595264342095
ZNF595,-0.0284653695730291,0.0145399212836995,-0.00918524522832514,-0.0468967304865095,-0.135277727540013,-0.0139597834229594,0.046129059520471
ZNF596,0.0104872102949964,0.0853964390887704,0.108521528800227,-0.00978758880475332,-0.103595537853982,-0.192227562686441,0.0221155619539457
ZNF597,0.0438072368236362,-0.0391144361293889,0.154864519199244,0.0281825957555508,0.0205634589944989,0.0430051794702214,0.153478422114162
ZNF599,0.00381358478056891,-0.16423967421869,-0.0550860771320453,0.075570060470044,-0.0722025073338183,-0.0938254557570617,-0.0139396243003447
ZNF600,0.0612988658748173,0.00276463292014005,0.00779304347961819,0.00469358687991708,-0.106585141304109,-0.097394492727552,-0.00880206074228705
ZNF605,0.0197281304383899,-0.182260985105529,0.037459488468159,0.0682361428052088,-0.0817579255704312,-0.0607909634854472,-0.0607003972942222
ZNF606,-0.0802569853463992,0.0590812294415114,0.0515966100880759,0.0245216582020042,0.116604286971984,0.0913395673863524,-0.101736616334399
ZNF607,-0.121311423106925,-0.055395052214658,-0.0299637069499063,-0.072318569879723,-0.118029602725486,-0.113593761048285,-0.114505055035817
ZNF610,-0.0179602199544332,0.0575453222636558,0.00073045778446105,-0.0596076501831163,-0.0618639700071871,-0.105375471882201,0.00518508182818116
ZNF611,0.128385627803266,-0.08160786805006,0.103708573827765,0.0376901950928043,-0.0123524114497794,0.0556990650509723,0.149006114337834
ZNF613,-0.0157891675280489,0.123589330911446,0.0979545382740968,-0.0936579821984223,-0.200062058836191,-0.108402861218434,-0.0662125166285474
ZNF614,0.128582566092012,0.0130040141058439,0.171914509284803,0.0670800572619836,0.00635126161113914,0.0591394735418407,0.103612190408097
ZNF615,0.100367164236831,-0.0672727343900746,0.197069742598349,0.069061058010531,-0.0703222413244093,0.191892571298235,0.08665375835873
ZNF616,0.00398292410993095,-0.111404467300458,-0.051946154303953,-0.0940011950940673,-0.126620019293888,-0.0392597000128609,0.0423807065654355
ZNF618,0.0734682327442564,-0.0724948187947835,-0.0140489886765975,0.0371603225521594,0.162570354306774,0.129342756355974,-0.0688483830242211
ZNF619,-0.0155056867880924,-0.0558046274620862,0.0421469660297925,-0.0895635125661662,-0.149783960297769,-0.129041058770361,-0.030104221719413
ZNF620,0.0167643964714179,-0.0220146695492634,0.0975153673362,-0.0354502793528054,-0.0879058492858433,-0.0698286908677769,0.0361977410646609
ZNF621,0.175677036113683,0.0188404613816952,0.146149814261523,0.14150908538598,0.00616303996185701,0.0968311381206787,0.14215230267061
ZNF623,0.111538237318273,0.0216050943018352,0.0737822113453674,-0.00371813970282078,-0.170582452543444,-0.0773133430269406,0.142633075756565
ZNF624,-0.0328721348449256,-0.124613269030016,0.0422276300796103,-0.00678899192701284,-0.0155755852885226,-0.0691773350205694,-0.0533154990785593
ZNF626,0.0187706436831962,0.00542687202842306,-0.0301369852791445,-0.0503107956063466,-0.10127690069767,-0.0793502784032112,-0.0639484108167809
ZNF627,0.0372948680861798,0.0555998398383721,-0.035341310271092,-0.00317020332556298,-0.123657722611533,-0.145399315998631,0.0709839099874181
ZNF628,0.0187227397751229,0.0740307259726391,-0.0621456752698017,0.0741550599353673,0.259495238890862,-0.0137258467924042,0.118328878184579
ZNF629,0.0503403047806305,0.0961477893337595,0.208054991160572,0.0588128413721489,0.121810614820132,0.0171854688874122,0.101465482675459
ZNF639,-0.156669238515211,0.0713684868643561,-0.263892438978882,-0.0888048314284247,-0.0898168354089952,-0.189049691229237,0.0638785310077758
ZNF641,0.13116602582576,0.121643848486162,0.048059342125696,0.114684288015831,0.0195648114874269,0.0306577254389197,0.0512246951931256
ZNF644,0.18918179834645,-0.17048569674197,0.206767353920888,0.217780624844491,0.11442705986306,0.183524680023583,0.022473346576052
ZNF646,0.0899109042034289,0.06051474280751,0.0877430670786454,0.101889070415031,0.0235472109943884,0.0971071686778606,0.0283795880331662
ZNF649,-0.106818815263643,0.081710261861917,-0.26637808673623,-0.0772138696018174,-0.013394457212774,-0.0178753986116329,-0.106471672192587
ZNF652,0.156225486675404,-0.0461796091475245,0.121317237147248,0.218629625165297,0.0778706121298169,0.0924975170404175,-0.0408796882680051
ZNF653,0.00867179017381472,0.052630419294518,0.0440321147496081,0.0719512718685941,-0.13468819392866,0.0414650110956377,-0.144399637328215
ZNF654,0.188920396774001,0.00225266386085486,0.251099718189262,0.152570174671942,-0.0370201751645055,0.233823842298911,0.159233723183825
ZNF655,0.18825427617573,0.0442341267222408,0.267695599549921,0.197151723432566,0.0435835518467268,0.114731617085807,0.157715933732234
ZNF658,-0.0667916501984664,-0.0351210774669643,0.0756404720485771,0.167954542187257,0.123519725910116,0.0830623173892447,0.0717917205795175
ZNF660,0.0992537433611183,-0.211033646237357,0.0926038229695171,0.0845116595934267,0.0756031751630762,0.112705095189642,-0.125434257164221
ZNF662,0.118575577690294,-0.182465772729243,0.0828643858433697,0.073004995671013,-0.0399502888705581,0.00924115691623577,0.0752661446832529
ZNF664,0.249142706097426,-0.0356330465262495,0.16754670036504,0.127672186540503,0.153603982060661,0.139860224594524,0.119321171472451
ZNF665,0.0550169484482157,-0.0803791423077755,0.0571743797551057,-0.0167180807852338,-0.200720834608679,-0.0197495316932851,0.00500898470948822
ZNF667,0.175546335327459,-0.286805067011566,0.086775098480832,0.290710354529617,0.341514041617681,0.191742235845998,0.211774953978608
ZNF668,0.025389071278856,0.0772049341402073,-0.141820843587968,0.177233332927414,0.276163094890244,-0.0448014314541778,0.0222972494573591
ZNF669,0.0941984025437025,0.000819150494856311,0.192071559067048,0.0221552956057151,-0.013067263620369,0.0468775273823971,0.140860923800195
ZNF670,0.046325444731984,0.105772807648321,0.126345296252556,-0.0272011272995836,-0.0367144368896353,-0.00135873915076116,0.210103428947205
ZNF671,0.110030939865069,-0.249431325683747,0.0696892577064649,-0.200782554591757,-0.0749877976465114,0.00320016510475579,-0.0309595505816359
ZNF672,0.0088868649215842,0.068501460132359,-0.0161611917588632,0.0941637696235834,0.16880800025915,-0.0686836480622941,0.143477223849347
