gene,rho,is_TF
GH1,-0.343001200480192,FALSE
HRH1,-0.343001200480192,FALSE
RIOK3,-0.342905162064826,FALSE
CNOT7,-0.342905162064826,FALSE
RETNLB,-0.342905162064826,FALSE
LOC401431,0.34280912364946,FALSE
HARBI1,-0.34280912364946,FALSE
TGFBR2,0.34280912364946,FALSE
GPBAR1,0.342713085234094,FALSE
NRXN1,0.342713085234094,FALSE
L3MBTL2,0.342713085234094,FALSE
C9orf148,-0.342617046818728,FALSE
PPP1R2,-0.342521008403361,FALSE
ISCA1,-0.342521008403361,FALSE
C16orf62,-0.342521008403361,FALSE
LOC100128198,0.342521008403361,FALSE
FBXO22-AS1,-0.342521008403361,FALSE
ACO1,0.342424969987995,FALSE
ARHGAP21,0.342424969987995,FALSE
CEP57L1,-0.342328931572629,FALSE
MAPK12,0.342328931572629,FALSE
IDH3G,0.342328931572629,FALSE
ADCK3,0.342232893157263,FALSE
DOCK9,0.342136854741897,FALSE
NAG20,-0.342040816326531,FALSE
GLOD4,-0.341944777911165,FALSE
SEPT7P2,0.341944777911165,FALSE
DQX1,-0.341944777911165,FALSE
EXOSC6,0.341848739495798,FALSE
ZNF177,0.341848739495798,TRUE
DKFZP586K1520,0.341752701080432,FALSE
DDX17,0.341656662665066,FALSE
C2orf43,-0.3415606242497,FALSE
DAG1,0.3415606242497,FALSE
GBP6,-0.341464585834334,FALSE
ALAS1,0.341464585834334,FALSE
CCDC154,0.341464585834334,FALSE
PSMD11,0.341464585834334,FALSE
C9orf100,-0.341368547418968,FALSE
ZNF107,-0.341368547418968,FALSE
HSDL1,0.341368547418968,FALSE
ZFP2,0.341368547418968,TRUE
ST6GAL2,-0.341272509003601,FALSE
TACC3,-0.341272509003601,FALSE
IL18BP,0.341272509003601,FALSE
NCAPG,-0.341272509003601,FALSE
RIOK2,-0.341272509003601,FALSE
ZNF684,-0.341176470588235,TRUE
SPRN,-0.341080432172869,FALSE
C12orf54,0.341080432172869,FALSE
CASP7,-0.340984393757503,FALSE
DHX9,0.340984393757503,FALSE
KRT20,-0.340888355342137,FALSE
LOC100130372,-0.340888355342137,FALSE
NUF2,-0.340792316926771,FALSE
PRMT6,-0.340792316926771,FALSE
SERPINC1,0.340792316926771,FALSE
HAND2,-0.340792316926771,TRUE
SLC20A2,-0.340696278511405,FALSE
PDCL2,-0.340696278511405,FALSE
CAPN1,0.340696278511405,FALSE
TMEM158,-0.340600240096038,FALSE
LRRC34,0.340600240096038,FALSE
OR5AU1,-0.340600240096038,FALSE
DLST,0.340600240096038,FALSE
COQ10A,0.340600240096038,FALSE
STARD8,0.340504201680672,FALSE
SLC39A1,0.340504201680672,FALSE
ZNF664,0.340504201680672,TRUE
FBXL12,0.340504201680672,FALSE
MSGN1,-0.340504201680672,TRUE
PSMD5,-0.340408163265306,FALSE
ECHDC2,0.340408163265306,FALSE
WDFY3,0.340408163265306,FALSE
FUT3,0.340408163265306,FALSE
CRLF2,-0.34031212484994,FALSE
THOC5,0.34031212484994,FALSE
TM7SF2,0.340216086434574,FALSE
BEST1,0.340216086434574,FALSE
SRG7,-0.340120048019208,FALSE
LRRC71,-0.340024009603842,FALSE
HMGN2,-0.340024009603842,FALSE
FZD5,0.340024009603842,FALSE
NSUN7,0.340024009603842,FALSE
TMEM234,-0.339927971188475,FALSE
RPS7,-0.339927971188475,FALSE
C1orf177,-0.339927971188475,FALSE
KIFC1,-0.339831932773109,FALSE
EXTL1,0.339831932773109,FALSE
TCF3,0.339831932773109,TRUE
TRIAP1,-0.339735894357743,FALSE
PDP1,-0.339735894357743,FALSE
NANOS1,0.339639855942377,FALSE
CLEC16A,-0.339639855942377,FALSE
ASCL3,-0.339639855942377,TRUE
SGK1,-0.339543817527011,FALSE
MFSD1,-0.339543817527011,FALSE
CELA3A,-0.339543817527011,FALSE
MS4A2,-0.339543817527011,FALSE
XG,-0.339447779111645,FALSE
KCNJ13,-0.339447779111645,FALSE
PLXDC2,-0.339447779111645,FALSE
GNAZ,-0.339447779111645,FALSE
LOC100129840,-0.339447779111645,FALSE
LOC441177,-0.339447779111645,FALSE
TIMM8A,-0.339351740696279,FALSE
CDCP1,-0.339255702280912,FALSE
MBOAT7,0.339255702280912,FALSE
C16orf95,-0.339255702280912,FALSE
LOC100129763,-0.339255702280912,FALSE
TM4SF4,-0.339255702280912,FALSE
GSTM2P1,0.339159663865546,FALSE
FLJ46020,-0.33906362545018,FALSE
ZNF768,0.33906362545018,TRUE
CRELD2,-0.33906362545018,FALSE
TC2N,0.33906362545018,FALSE
MCM7,0.338967587034814,FALSE
METTL7B,-0.338967587034814,FALSE
SLC6A11,-0.338967587034814,FALSE
GJA1,-0.338871548619448,FALSE
XRCC6,-0.338871548619448,FALSE
G0S2,0.338871548619448,FALSE
NRG4,-0.338775510204082,FALSE
OR9A2,-0.338775510204082,FALSE
C9orf21,-0.338679471788716,FALSE
PTP4A2,0.338679471788716,FALSE
APBB1IP,0.338679471788716,FALSE
OR5M3,-0.338679471788716,FALSE
ALDH4A1,0.338583433373349,FALSE
SELP,-0.338583433373349,FALSE
LOC100128737,-0.338487394957983,FALSE
MTHFD2L,0.338487394957983,FALSE
MMRN1,0.338487394957983,FALSE
ZNF812,-0.338391356542617,FALSE
PALLD,-0.338391356542617,FALSE
SAMD3,0.338199279711885,FALSE
NPY1R,0.338199279711885,FALSE
ZNF2,-0.338199279711885,FALSE
APCS,-0.338199279711885,FALSE
LOC554206,0.338199279711885,FALSE
TMEM133,0.338199279711885,FALSE
CEACAM18,0.338199279711885,FALSE
SNORD124,-0.338199279711885,FALSE
PDCD4,0.338103241296519,FALSE
LSM1,-0.338103241296519,FALSE
NXT2,-0.338103241296519,FALSE
SUMF2,-0.338103241296519,FALSE
TTC9B,-0.338007202881152,FALSE
LOC120824,-0.338007202881152,FALSE
SCN11A,0.337911164465786,FALSE
RPL32,-0.337911164465786,FALSE
LOC91948,-0.33781512605042,FALSE
C17orf70,0.33781512605042,FALSE
LOC100129138,0.33781512605042,FALSE
MAGT1,-0.337719087635054,FALSE
LINC00472,0.337719087635054,FALSE
CRLF3,-0.337623049219688,FALSE
ECH1,0.337623049219688,FALSE
ELL2,-0.337527010804322,FALSE
LOC100132731,-0.337527010804322,FALSE
LOC728743,0.337527010804322,FALSE
CCNB1,-0.337430972388956,FALSE
NOMO1,-0.337430972388956,FALSE
TMEM44,-0.337430972388956,FALSE
CTBP1,0.337430972388956,FALSE
LY6G6E,-0.337334933973589,FALSE
PGLS,-0.337334933973589,FALSE
LOC100130930,0.337334933973589,FALSE
SOX21,-0.337334933973589,TRUE
HIST1H2AE,-0.337238895558223,FALSE
FBXL19,-0.337238895558223,FALSE
TMEM39A,-0.337238895558223,FALSE
LOC100509378,-0.337238895558223,FALSE
RPH3A,-0.337142857142857,FALSE
PDGFRL,-0.337054911379538,FALSE
TTC12,-0.337046818727491,FALSE
TCTEX1D2,-0.337046818727491,FALSE
ACTN3,0.336950780312125,FALSE
HSD17B13,0.336950780312125,FALSE
SKA1,-0.336854741896759,FALSE
KRT5,0.336854741896759,FALSE
SLC2A4,0.336854741896759,FALSE
MXD3,-0.336758703481393,TRUE
SLC9A3,-0.336758703481393,FALSE
EVX2,-0.336758703481393,TRUE
DHX57,-0.33656662665066,FALSE
WWP2,0.33656662665066,FALSE
LOC254896,-0.33656662665066,FALSE
LOC338799,0.33656662665066,FALSE
TERC,-0.336470588235294,FALSE
SLC16A12,-0.336374549819928,FALSE
TWIST1,-0.336278511404562,TRUE
STK4,-0.336278511404562,FALSE
SIGLEC14,-0.336278511404562,FALSE
PSMB4,-0.336278511404562,FALSE
RPGRIP1,0.336278511404562,FALSE
ATXN7L3,0.336182472989196,FALSE
HIVEP2,0.336182472989196,TRUE
FBXO38,0.33608643457383,FALSE
RAB6B,0.33608643457383,FALSE
HIST1H2BG,-0.335990396158463,FALSE
ADAMDEC1,-0.335990396158463,FALSE
MAPK1,-0.335894357743097,FALSE
ERICH1,0.335894357743097,FALSE
LASP1,0.335894357743097,FALSE
OR1S2,-0.335894357743097,FALSE
CIRH1A,0.335798319327731,FALSE
BBS7,-0.335798319327731,FALSE
FASTKD1,-0.335798319327731,FALSE
BRAT1,0.335798319327731,FALSE
C3orf14,-0.335702280912365,FALSE
ITIH2,-0.335702280912365,FALSE
IL15,0.335702280912365,FALSE
ITGAL,0.335702280912365,FALSE
LDHD,0.335702280912365,FALSE
BAMBI,-0.335606242496999,FALSE
SNHG4,-0.335606242496999,FALSE
OR9Q2,-0.335606242496999,FALSE
SDC2,-0.335606242496999,FALSE
RABGAP1,-0.335510204081633,FALSE
GUCA2B,-0.335510204081633,FALSE
SLC13A2,0.335510204081633,FALSE
GPRC6A,-0.3353181272509,FALSE
CCDC82,0.3353181272509,FALSE
RDH13,0.3353181272509,FALSE
GPD1L,0.3353181272509,FALSE
IGFALS,-0.335222088835534,FALSE
SRRD,-0.335222088835534,FALSE
IL11RA,0.335222088835534,FALSE
SEC24B,0.335126050420168,FALSE
ISX,-0.335030012004802,TRUE
C3orf35,0.335030012004802,FALSE
INSL3,-0.335030012004802,FALSE
LIN9,-0.334933973589436,FALSE
CD40,0.334933973589436,FALSE
LOC202025,0.334933973589436,FALSE
ADRB1,0.334933973589436,FALSE
DLEC1,0.334741896758703,FALSE
GPX3,0.334741896758703,FALSE
LOC283335,-0.334645858343337,FALSE
TBC1D2B,0.334645858343337,FALSE
NOBOX,-0.334645858343337,TRUE
MAPK8IP3,0.334645858343337,FALSE
TOX2,0.334645858343337,FALSE
HIST2H4A,-0.334645858343337,FALSE
PLIN4,0.334645858343337,FALSE
LOC257396,-0.334549819927971,FALSE
NDUFV1,0.334549819927971,FALSE
FGGY,-0.334549819927971,FALSE
CUL7,0.334549819927971,FALSE
CHRNA10,0.334453781512605,FALSE
CASK,-0.334357743097239,FALSE
MYO1F,0.334261704681873,FALSE
TAP2,0.334261704681873,FALSE
DNAJC9,-0.334261704681873,FALSE
C6orf138,-0.334165666266507,FALSE
KRBOX1,-0.334165666266507,FALSE
C10orf113,0.334165666266507,FALSE
HSPA6,0.33406962785114,FALSE
C16orf57,-0.333973589435774,FALSE
DKFZp451B082,-0.333973589435774,FALSE
ZNF816,-0.333973589435774,TRUE
FBN2,-0.333973589435774,FALSE
SLC26A2,-0.333877551020408,FALSE
STMN1,-0.333877551020408,FALSE
HSD3B2,-0.333877551020408,FALSE
PLXNB2,0.333877551020408,FALSE
CDHR2,-0.333781512605042,FALSE
TRIM59,-0.333781512605042,FALSE
SPINK8,-0.333781512605042,FALSE
RYR2,-0.333781512605042,FALSE
FBF1,0.333685474189676,FALSE
EFCAB1,0.333685474189676,FALSE
PRKCDBP,-0.333685474189676,FALSE
FAM65C,0.33358943577431,FALSE
LOC100287314,-0.333493397358944,FALSE
NCBP1,-0.333493397358944,FALSE
RICTOR,0.333493397358944,FALSE
PEX12,-0.333493397358944,FALSE
GTF3C6,-0.333397358943577,FALSE
LMAN1,-0.333397358943577,FALSE
RNF166,0.333301320528211,FALSE
TRAF3IP2,0.333301320528211,FALSE
LOC285375,-0.333301320528211,FALSE
PITPNB,0.333301320528211,FALSE
AGPAT9,0.333301320528211,FALSE
KLHL20,-0.333205282112845,FALSE
ZBTB16,0.333205282112845,TRUE
EEF1E1,-0.333205282112845,FALSE
OR12D2,-0.333205282112845,FALSE
LCK,0.333109243697479,FALSE
AP3M2,0.333109243697479,FALSE
TCEA2,0.333013205282113,FALSE
PRO0628,0.333013205282113,FALSE
KY,-0.333013205282113,FALSE
ZC3H12D,0.332917166866747,FALSE
C16orf78,-0.332917166866747,FALSE
FAM190B,0.332917166866747,FALSE
DDX51,-0.332821128451381,FALSE
NMNAT2,0.332821128451381,FALSE
CRTAM,0.332821128451381,FALSE
CTSB,-0.332725090036014,FALSE
SRP14,-0.332725090036014,FALSE
NPM1,-0.332725090036014,FALSE
IGFBPL1,-0.332725090036014,FALSE
TLR10,0.332725090036014,FALSE
LOC100131796,0.332629051620648,FALSE
MT1E,-0.332629051620648,FALSE
PLIN5,0.332629051620648,FALSE
ZNF646,0.332629051620648,TRUE
C1orf229,-0.332629051620648,FALSE
SMARCA4,-0.332533013205282,FALSE
VRK2,-0.332533013205282,FALSE
POP4,-0.332533013205282,FALSE
OR6M1,-0.332533013205282,FALSE
KCNV2,-0.332533013205282,FALSE
ATP1B1,-0.332533013205282,FALSE
LOC100506930,0.332436974789916,FALSE
NME2,-0.332244897959184,TRUE
HTRA2,0.332244897959184,FALSE
HIF1A,-0.332148859543818,TRUE
L3MBTL3,0.332148859543818,FALSE
VRK3,0.332148859543818,FALSE
KLHL5,0.332052821128451,FALSE
INSIG2,-0.332052821128451,FALSE
LYRM4,-0.332052821128451,FALSE
CETN3,-0.332052821128451,FALSE
LOC497257,0.331956782713085,FALSE
CCDC6,-0.331956782713085,FALSE
NECAP2,-0.331956782713085,FALSE
SNED1,-0.331956782713085,FALSE
LOC285181,0.331956782713085,FALSE
TTC39C,0.331860744297719,FALSE
MRPL3,-0.331860744297719,FALSE
SLC6A1,0.331764705882353,FALSE
TAPT1,0.331668667466987,FALSE
KRT19,-0.331668667466987,FALSE
SLC25A47,-0.331668667466987,FALSE
CDX1,-0.331572629051621,TRUE
RNASE13,-0.331572629051621,FALSE
COL22A1,-0.331572629051621,FALSE
MT2A,-0.331476590636255,FALSE
ITGA11,-0.331380552220888,FALSE
ATP2A3,0.331380552220888,FALSE
KCNE1,-0.331380552220888,FALSE
SEMA4C,0.331380552220888,FALSE
TRNT1,-0.331284513805522,FALSE
NFATC4,0.331284513805522,TRUE
PPCS,-0.331284513805522,FALSE
HAAO,-0.331188475390156,FALSE
HDGFRP2,-0.331188475390156,FALSE
CYGB,-0.331188475390156,FALSE
RBBP9,-0.331188475390156,FALSE
ACAP1,0.33109243697479,FALSE
POLR2E,-0.33109243697479,FALSE
RCN2,-0.33109243697479,FALSE
CDK5R2,-0.33109243697479,FALSE
PLAC2,0.33109243697479,FALSE
HSF1,-0.330996398559424,TRUE
GOLIM4,-0.330996398559424,FALSE
UNQ6494,-0.330900360144058,FALSE
OR51F1,-0.330900360144058,FALSE
SLC7A10,0.330900360144058,FALSE
LOC100190938,0.330804321728692,FALSE
RAP2B,-0.330804321728692,FALSE
PIP4K2C,-0.330804321728692,FALSE
C22orf13,0.330708283313325,FALSE
GLRX3,-0.330708283313325,FALSE
CYB5B,0.330708283313325,FALSE
CLIC4,-0.330708283313325,FALSE
PPFIBP1,-0.330708283313325,FALSE
IL17F,-0.330708283313325,FALSE
GOLGA5,-0.330612244897959,FALSE
MRGPRG,-0.330612244897959,FALSE
CHST9-AS1,-0.330612244897959,FALSE
OR2A42,-0.330516206482593,FALSE
USMG5,-0.330516206482593,FALSE
CBLB,0.330516206482593,FALSE
UPF1,0.330420168067227,FALSE
CD1B,-0.330420168067227,FALSE
FAM174A,-0.330324129651861,FALSE
MIOX,-0.330324129651861,FALSE
PIGO,0.330324129651861,FALSE
LAMA1,-0.330324129651861,FALSE
DEPDC7,-0.330324129651861,FALSE
TREM1,-0.330228091236495,FALSE
OR10K2,-0.330228091236495,FALSE
BCO2,0.330228091236495,FALSE
PSPH,-0.330228091236495,FALSE
RRBP1,-0.330132052821128,FALSE
WIF1,0.330132052821128,FALSE
ZBTB26,-0.330132052821128,TRUE
RPL14,-0.330036014405762,FALSE
CYB5R4,-0.329939975990396,FALSE
SCRIB,0.329939975990396,FALSE
FADD,-0.329939975990396,FALSE
C11orf75,-0.32984393757503,FALSE
CCDC120,0.32984393757503,FALSE
KCNJ5,-0.329747899159664,FALSE
PPP6R1,-0.329651860744298,FALSE
STXBP2,0.329651860744298,FALSE
CHD1L,-0.329651860744298,FALSE
KITLG,0.329651860744298,FALSE
ZNF512B,0.329651860744298,TRUE
AGPAT4-IT1,0.329651860744298,FALSE
KIAA0226L,0.329651860744298,FALSE
CST7,0.329555822328932,FALSE
LCOR,0.329555822328932,FALSE
DUSP7,-0.329555822328932,FALSE
OR5A2,-0.329555822328932,FALSE
CORO1A,0.329459783913565,FALSE
MGAT5,-0.329459783913565,FALSE
CDK5RAP1,0.329459783913565,FALSE
NAAA,0.329459783913565,FALSE
ARSB,-0.329459783913565,FALSE
LOC90834,0.329459783913565,FALSE
TARSL2,0.329459783913565,FALSE
DUSP11,-0.329363745498199,FALSE
GEMIN6,-0.329363745498199,FALSE
POU2F1,0.329363745498199,TRUE
PROC,-0.329363745498199,FALSE
LOC439951,-0.329363745498199,FALSE
EXOSC4,-0.329267707082833,FALSE
PEA15,0.329267707082833,FALSE
RPS3A,-0.329267707082833,FALSE
TMEM22,0.329267707082833,FALSE
FHIT,-0.329171668667467,FALSE
SDPR,0.329171668667467,FALSE
BICC1,-0.329075630252101,FALSE
LINS,0.329075630252101,FALSE
COPS8,-0.328979591836735,FALSE
DNAJA3,0.328979591836735,FALSE
PKP3,-0.328883553421369,FALSE
ATP6V1E2,-0.328883553421369,FALSE
TTLL10,0.328787515006002,FALSE
LOC100216545,-0.328787515006002,FALSE
RSL1D1,-0.328691476590636,FALSE
EHD2,0.328691476590636,FALSE
CD47,-0.328691476590636,FALSE
NGF,-0.328691476590636,FALSE
FNBP4,0.328691476590636,FALSE
LOC339568,-0.328691476590636,FALSE
UAP1L1,0.328691476590636,FALSE
AQP10,-0.328691476590636,FALSE
ALKBH7,-0.32859543817527,FALSE
DRG2,0.32859543817527,FALSE
PKIG,-0.328499399759904,FALSE
MIPEP,0.328403361344538,FALSE
NUDT9P1,0.328403361344538,FALSE
RRP36,-0.328307322929172,FALSE
ZNHIT6,0.328307322929172,FALSE
CNTROB,0.328211284513806,FALSE
NDUFS6,-0.328211284513806,FALSE
FGF23,0.328115246098439,FALSE
IBA57,0.328115246098439,FALSE
FBXW5,0.328019207683073,FALSE
AGBL1,-0.328019207683073,FALSE
PMAIP1,-0.327923169267707,FALSE
TNFSF13B,-0.327923169267707,FALSE
TMEM219,-0.327923169267707,FALSE
KLHL21,0.327923169267707,FALSE
PSTK,-0.327923169267707,FALSE
KLRG1,0.327827130852341,FALSE
LOC100130463,0.327827130852341,FALSE
SNHG7,0.327827130852341,FALSE
HCK,0.327827130852341,FALSE
HSD17B12,-0.327731092436975,FALSE
ZNF511,0.327731092436975,TRUE
LMNA,-0.327635054021609,FALSE
SSX3,-0.327635054021609,FALSE
FAM122C,0.327635054021609,FALSE
OR4X1,-0.327539015606243,FALSE
SIN3A,0.327539015606243,FALSE
MSL1,-0.327539015606243,FALSE
MAP4K4,0.327539015606243,FALSE
ZSWIM2,-0.327539015606243,FALSE
POLR1E,0.327442977190876,FALSE
SORD,-0.327442977190876,FALSE
NOTCH3,0.327442977190876,FALSE
H1FOO,-0.327442977190876,FALSE
FAM108B1,-0.32734693877551,FALSE
HARS,0.32734693877551,FALSE
MGC57346,0.32734693877551,FALSE
KRT222,0.32734693877551,FALSE
XRCC3,-0.327250900360144,FALSE
NSD1,0.327250900360144,FALSE
LOC613266,-0.327250900360144,FALSE
ATOH8,0.327154861944778,TRUE
PSD4,0.327154861944778,FALSE
PYCARD,-0.327154861944778,FALSE
COG5,-0.327154861944778,FALSE
SLC25A6,-0.327154861944778,FALSE
TMEM99,-0.327154861944778,FALSE
FAM105A,-0.327058823529412,FALSE
SCG5,-0.327058823529412,FALSE
CYP17A1,-0.327058823529412,FALSE
HNF4A,-0.327058823529412,TRUE
PAX1,-0.326962785114046,TRUE
EIF3H,-0.326962785114046,FALSE
GRIN2D,-0.326962785114046,FALSE
ARHGAP29,0.326866746698679,FALSE
DKFZp547G183,0.326866746698679,FALSE
PIK3C2G,-0.326866746698679,FALSE
CXCR7,0.326866746698679,FALSE
SPEN,-0.326770708283313,FALSE
LOC284379,-0.326770708283313,FALSE
MT1H,-0.326674669867947,FALSE
BLOC1S2,-0.326674669867947,FALSE
C18orf10,-0.326674669867947,FALSE
SLC34A2,-0.326578631452581,FALSE
C3orf65,-0.326578631452581,FALSE
F12,-0.326578631452581,FALSE
UBA6,-0.326578631452581,FALSE
LAMA2,0.326578631452581,FALSE
CCDC17,0.326578631452581,FALSE
AZI2,-0.326482593037215,FALSE
SPECC1,-0.326482593037215,FALSE
G6PC3,0.326482593037215,FALSE
IDI2,-0.326482593037215,FALSE
OR51A7,-0.326482593037215,FALSE
REP15,-0.326386554621849,FALSE
C5orf43,-0.326386554621849,FALSE
KIAA0020,-0.326386554621849,FALSE
GAL3ST1,0.326386554621849,FALSE
ZNF621,-0.326290516206483,TRUE
SCGB3A2,-0.326290516206483,FALSE
SP7,-0.326290516206483,TRUE
NCOA1,0.326290516206483,FALSE
NPPB,-0.326290516206483,FALSE
A2LD1,-0.326194477791116,FALSE
PLK4,-0.326194477791116,FALSE
TCEAL8,-0.326194477791116,FALSE
ADNP2,-0.326194477791116,TRUE
UBAP1,0.326194477791116,FALSE
RTN4RL1,0.32609843937575,FALSE
SNRPD1,-0.32609843937575,FALSE
OR13C5,-0.32609843937575,FALSE
DLK1,-0.326002400960384,FALSE
WDR83,0.326002400960384,FALSE
E2F2,-0.325906362545018,TRUE
ZER1,0.325906362545018,FALSE
HIST1H2BB,-0.325810324129652,FALSE
NOTCH2NL,-0.325810324129652,FALSE
DIS3L,0.325810324129652,FALSE
PDIA4,-0.325810324129652,FALSE
DHRS13,0.325714285714286,FALSE
LOC399715,0.325714285714286,FALSE
CLSTN1,0.325714285714286,FALSE
LOC100289650,0.325714285714286,FALSE
CA11,0.32561824729892,FALSE
LOC100132363,-0.32561824729892,FALSE
LEP,0.32561824729892,FALSE
VASH2,-0.325522208883553,FALSE
TSSC4,-0.325522208883553,FALSE
ARHGAP33,0.325522208883553,FALSE
BRCA1,-0.325522208883553,FALSE
BHMT,-0.325426170468187,FALSE
THAP7,0.325426170468187,FALSE
MAB21L3,-0.325330132052821,FALSE
FOXP2,0.325330132052821,TRUE
PRADC1,-0.325234093637455,FALSE
BMP2,-0.325234093637455,FALSE
ZNF396,-0.325138055222089,TRUE
CEP41,-0.325138055222089,FALSE
TSHB,-0.325138055222089,FALSE
EDA,0.325042016806723,FALSE
TMEM27,-0.325042016806723,FALSE
MEFV,-0.324945978391357,FALSE
PKIA,-0.324945978391357,FALSE
PABPC4L,-0.324945978391357,FALSE
FUT2,0.324945978391357,FALSE
LRRC2,-0.324753901560624,FALSE
OLA1,-0.324753901560624,FALSE
MEX3D,-0.324753901560624,FALSE
KCNG4,-0.324657863145258,FALSE
ZNF556,-0.324657863145258,TRUE
TIMM9,-0.324561824729892,FALSE
IGFBP1,-0.324561824729892,FALSE
LOC153684,0.324561824729892,FALSE
KCNN2,-0.324465786314526,FALSE
DOPEY1,-0.32436974789916,FALSE
LOC648570,-0.32436974789916,FALSE
SAMHD1,-0.324273709483794,FALSE
YEATS2,-0.324273709483794,FALSE
SFXN2,0.324273709483794,FALSE
LOXL2,-0.324177671068427,FALSE
CAPZA1,-0.324177671068427,FALSE
LOH12CR1,-0.324177671068427,FALSE
CCL19,-0.324081632653061,FALSE
SSR3,-0.324081632653061,FALSE
MAPRE3,0.324081632653061,FALSE
UTP20,0.324081632653061,FALSE
LPL,0.324081632653061,FALSE
LOC100134240,-0.323985594237695,FALSE
NARF,0.323985594237695,FALSE
RAB24,0.323985594237695,FALSE
SNRPG,-0.323985594237695,FALSE
C20orf141,-0.323985594237695,FALSE
GAPDHS,-0.323985594237695,FALSE
ARAP2,0.323985594237695,FALSE
BDNF,-0.323985594237695,FALSE
CYP2D6,0.323889555822329,FALSE
RNF212,-0.323889555822329,FALSE
R3HDM2,0.323889555822329,FALSE
TXNDC9,-0.323793517406963,FALSE
OR4S1,-0.323793517406963,FALSE
RET,0.323793517406963,FALSE
ZNF778,-0.323697478991597,TRUE
ZNF124,0.323697478991597,TRUE
C11orf71,-0.323697478991597,FALSE
LINC00165,-0.323697478991597,FALSE
AKNA,0.32360144057623,FALSE
SARS,-0.32360144057623,FALSE
NDOR1,-0.32360144057623,FALSE
SYT8,-0.323505402160864,FALSE
TINAGL1,-0.323505402160864,FALSE
LOC100287879,-0.323409363745498,FALSE
SNAR-C3,0.323409363745498,FALSE
NT5C2,-0.323313325330132,FALSE
MAS1L,-0.323313325330132,FALSE
FAM196B,0.323313325330132,FALSE
AKD1,-0.323217286914766,FALSE
KIF2C,-0.323217286914766,FALSE
MRPS28,-0.323217286914766,FALSE
CFP,0.3231212484994,FALSE
SH3BGRL,-0.3231212484994,FALSE
UGGT1,-0.323025210084034,FALSE
PARP16,0.322929171668668,FALSE
EXOC5,-0.322833133253301,FALSE
LOC729732,0.322833133253301,FALSE
FKBP3,-0.322833133253301,FALSE
FAM59A,0.322833133253301,FALSE
TRRAP,0.322833133253301,FALSE
ST7-AS1,0.322833133253301,FALSE
GRM5,-0.322737094837935,FALSE
C22orf24,-0.322545018007203,FALSE
CCL7,-0.322545018007203,FALSE
LOC729870,0.322545018007203,FALSE
IRG1,-0.322545018007203,FALSE
HEXB,-0.322448979591837,FALSE
TDGF1,-0.322352941176471,FALSE
ASAH2,-0.322352941176471,FALSE
ATXN3L,-0.322256902761104,FALSE
LOC100130954,-0.322256902761104,FALSE
KCNIP4,0.322256902761104,FALSE
C3orf38,-0.322256902761104,FALSE
SKOR2,-0.322256902761104,TRUE
LOC100130357,0.322256902761104,FALSE
JAKMIP1,0.322160864345738,FALSE
LOC644339,0.322160864345738,FALSE
TCP11L1,-0.322064825930372,FALSE
BAZ2B,0.322064825930372,FALSE
PHB,0.321968787515006,FALSE
ABTB1,0.321968787515006,FALSE
CES3,-0.321968787515006,FALSE
KRTAP1-3,-0.32187274909964,FALSE
UBE2S,-0.32187274909964,FALSE
ITFG2,0.32187274909964,FALSE
NEBL,0.32187274909964,FALSE
C10orf99,-0.32187274909964,FALSE
JPX,0.321776710684274,FALSE
EHD3,-0.321776710684274,FALSE
SDR9C7,-0.321776710684274,FALSE
PDLIM4,-0.321776710684274,FALSE
GINS4,-0.321680672268908,FALSE
KCNMB3,0.321680672268908,FALSE
TIGIT,0.321584633853541,FALSE
DEFB121,-0.321584633853541,FALSE
PAPOLA,-0.321488595438175,FALSE
ZNF573,0.321488595438175,TRUE
ZNF585A,0.321488595438175,FALSE
NSL1,-0.321488595438175,FALSE
GIMAP6,0.321488595438175,FALSE
SNCG,0.321392557022809,FALSE
DEFB104B,-0.321392557022809,FALSE
PINK1,0.321392557022809,FALSE
YY1,-0.321392557022809,TRUE
GBF1,0.321392557022809,FALSE
HMGN5,-0.321392557022809,FALSE
SPDYE2,-0.321296518607443,FALSE
STEAP4,-0.321296518607443,FALSE
TARM1,-0.321296518607443,FALSE
MCART1,-0.321296518607443,FALSE
PRDM4,0.321296518607443,TRUE
LIPT1,0.321200480192077,FALSE
LOC100506136,-0.321200480192077,FALSE
FAM182B,-0.321104441776711,FALSE
LOC619207,-0.321104441776711,FALSE
SLC13A5,-0.321008403361345,FALSE
BIRC2,-0.320912364945978,FALSE
LINC00511,-0.320816326530612,FALSE
ZMYND17,-0.320816326530612,FALSE
SALL3,-0.320816326530612,TRUE
LOC100133857,-0.320816326530612,FALSE
KRTAP25-1,-0.320816326530612,FALSE
SKP1,-0.320720288115246,FALSE
C14orf159,0.320720288115246,FALSE
KCNA5,0.32062424969988,FALSE
RPS17,-0.320528211284514,FALSE
LIF,-0.320528211284514,FALSE
RASSF4,0.320528211284514,FALSE
TMEM237,-0.320432172869148,FALSE
CSTF3,-0.320432172869148,FALSE
PGAP2,-0.320432172869148,FALSE
TTC21A,0.320432172869148,FALSE
C16orf59,-0.320432172869148,FALSE
HRASLS2,-0.320336134453782,FALSE
MMP13,-0.320336134453782,FALSE
RNU2-2,-0.320240096038415,FALSE
CENPN,-0.320240096038415,FALSE
SLC25A18,0.320240096038415,FALSE
TUBGCP4,0.320240096038415,FALSE
