logFC,AveExpr,t,P.Value,adj.P.Val,B,tf
0.152165737181104,0.0368841537445426,3.94492920537811,0.000246551273425334,0.00143497166594481,-0.0360844475835949,GRHL2
0.103560415532717,0.0124635499071966,3.92036477507771,0.000266594183621028,0.00154484926491312,-0.11049612249013,HOXA5
0.361817536615392,0.0130198753839756,3.91843023225101,0.000268237768854817,0.0015476153011754,-0.116345931674492,ZNF429
-0.295546547725849,-0.0452359504184505,-3.90610447221264,0.000278941639131162,0.00160240500055001,-0.153581588259717,FOXP2
-0.449263577244871,-0.0154732753801618,-3.89377365808541,0.000290061622723132,0.00165910247135171,-0.190770225659429,ZNF35
-0.527205085251916,-0.0383618523262607,-3.88451629606464,0.000298689665574774,0.00170112097089152,-0.218648444449521,FOXM1
0.408804213763866,0.0363109938134603,3.88141515971339,0.000301634925863062,0.0017105536180354,-0.227979483155907,ZNF577
0.255027792718489,0.0247261219343162,3.87937485153715,0.00030358792879457,0.0017139365453573,-0.234116412128119,ZNF853
-0.240425478256331,0.010740942693491,-3.8780997646301,0.000304814638059022,0.0017139365453573,-0.237950797930207,E2F1
-0.513700078908044,-0.02482798631411,-3.86763578373552,0.000315063708805687,0.00176409089276433,-0.269392091448657,GTF3A
0.301810464853394,0.0381927358786932,3.86356675670512,0.000319138184295143,0.00177939651495653,-0.281606040612448,ZBTB25
-0.418160538322783,-0.0263728916973016,-3.86022192852711,0.000322525471068705,0.00179075857785846,-0.291640989143287,THAP4
-0.411456115914504,0.0105095735368976,-3.85298798159416,0.000329970121998007,0.00182445979954732,-0.313327806564095,HIF1A
0.329528732617391,0.0314596500151438,3.85041872061957,0.00033265384418439,0.00183166660262525,-0.321024968057397,DMTF1
-0.280397127664486,-0.00807265156999366,-3.84887714639859,0.000334274175641028,0.00183298277303985,-0.325641985577458,GLYR1
0.257862472942784,0.0269824746264964,3.82871699638753,0.000356176721143608,0.0019450473619653,-0.385929352036864,ZNF789
0.266161387894264,0.0522452102552767,3.82297304321458,0.000362665895835395,0.00197236739251463,-0.403074669996414,GATA6
0.363916635593425,0.0541868720598411,3.81575154494552,0.000370985913713877,0.0020093808469319,-0.424610420841234,HIC1
0.354165481107467,0.0310277073693787,3.81049185205269,0.000377161003123202,0.00203296128836103,-0.440281710199702,GLI3
0.274668806479968,0.014986528456065,3.80944356871848,0.000378403495271419,0.00203296128836103,-0.443403662103152,ZNF512
-0.247955476593384,0.0275301230319957,-3.80562125837691,0.000382967388731125,0.00204918437437985,-0.454783110445513,HIVEP3
0.0861731669297161,0.00382258441992005,3.80316041289932,0.0003859336487306,0.00205676285889761,-0.462106006788477,ONECUT3
0.219468148493337,0.0300636057249131,3.79782042231909,0.000392446591787527,0.00208310650920819,-0.47798760627798,SOX5
0.26513347978502,0.0298909927196167,3.79299325144447,0.000398424954619777,0.00210641400310934,-0.492333465062083,CTCFL
-0.58782595689174,0.119043560363777,-3.78317617283499,0.000410854580755572,0.00216350805024859,-0.521477763924631,SPI1
0.235173918833787,0.0366828729357387,3.76696663980657,0.000432197974841845,0.00226690400243134,-0.569508001604179,GLIS2
0.253864678177943,-0.0421939171338298,3.7493120189327,0.000456655793930412,0.00238575684466794,-0.621689550094351,WT1
0.0935468362189516,0.0246643277698199,3.74591996833909,0.000461504846912324,0.00240163502687315,-0.631699709397934,ALX4
0.234587999920972,0.00272857602493534,3.7444779498234,0.00046358121032838,0.00240301666447563,-0.635953662198427,ZBTB12
0.253898348705664,0.00683901720201069,3.74151249903491,0.000467879400355459,0.00241585978315834,-0.644698853994929,ZNF835
0.350581555956305,0.0454233443469895,3.72182031662566,0.000497407870296471,0.00255837303830782,-0.702672798706089,ZNF223
0.350328756647488,0.0141791244792215,3.72004519603138,0.000500155859777534,0.00256257461747022,-0.70789029788059,ZNF226
-0.312171186609464,-0.00966980795787834,-3.70542075528406,0.000523356551089881,0.00267113132037028,-0.750821392692376,ZFX
-0.385589444097203,0.0233366655725505,-3.70173121520186,0.000529370888402922,0.00269147574295279,-0.761637157845618,CREB3
0.321516463216055,0.0311141672676382,3.69599211521166,0.000538858202485082,0.00272925509426604,-0.778448969284768,HOXA4
-0.322162840603341,-0.000206176780231686,-3.68717777122724,0.000553747484410839,0.00279400346697028,-0.80424030502056,ZNF513
0.293950833274442,0.0157946698952427,3.68309217281539,0.00056078198776181,0.00281877915818152,-0.816183109282934,ZNF543
0.285846447340893,0.066789556910147,3.67380705964704,0.000577088939251602,0.00288980008447878,-0.843296692189957,SOX6
0.287347910442585,0.018840297935579,3.6722564343873,0.000579856139747943,0.0028927409678403,-0.847820873336351,ZNF445
0.434062455069618,0.0361635256323898,3.67097081712294,0.000582160054204899,0.0028933572731457,-0.85157102347034,ZNF514
0.24670425660812,0.0141698736152398,3.66232870749092,0.00059787656640478,0.00296038135678785,-0.876760512940696,ZNF555
0.322994784656007,0.0316528034897848,3.66078214055029,0.000600731706417486,0.00296346087143496,-0.881264749928716,ZNF808
-0.484421893722622,0.0127271078889548,-3.65291032741717,0.000615467611261828,0.00302490933386832,-0.90417370878978,E2F3
-0.270015939234411,-0.0160651610984083,-3.64680155238125,0.000627141127150584,0.00307090876652703,-0.921932169257627,ZBTB43
0.250642570802013,0.00823577585383234,3.64004591599165,0.000640297643996603,0.00312380504993931,-0.94155106367943,ZFP62
-0.308864498500726,-0.00577057000457897,-3.63823219482753,0.000643874600871372,0.0031297494335396,-0.946814663540007,ZNF485
0.310769268192417,0.036060830749348,3.63364223685198,0.000653012434541376,0.00316258211911097,-0.960128382060229,ZFP30
-0.647411786584232,0.026923094459982,-3.62578651066257,0.000668940658780387,0.00322794274255117,-0.982892191440447,NR1H2
-0.344505869439346,-0.00319755954677537,-3.61680128077681,0.000687614987690889,0.00330603292994859,-1.00889382656875,ZNF267
-0.397076258547029,-0.00706360426355391,-3.61413173852816,0.000693258640466954,0.00332113435342833,-1.01661174763595,E2F7
-0.278224212971533,-0.000326157810068936,-3.61120226344715,0.000699502812978481,0.00333243584989642,-1.02507732967701,ZBTB42
0.106808230936526,0.016069699542673,3.61067132954142,0.00070064024274386,0.00333243584989642,-1.02661119019107,GSX1
0.343518811488419,0.0273602234230357,3.60832707903909,0.00070568356347568,0.00334443603118653,-1.03338211940742,L3MBTL1
0.131078566863237,0.0342835853363123,3.60206227357263,0.00071933238233219,0.00339698957777515,-1.05146420146779,ZNF92
-0.175920501884853,-0.0250056696955051,-3.60076182335846,0.000722197083399225,0.00339842386408075,-1.05521537711703,KLF12
-0.386729635236855,-0.0143662499715316,-3.59802848327312,0.000728253840303901,0.00341481571054162,-1.06309716251337,ZNF239
0.383232231316932,0.023292906850742,3.59578417136648,0.000733263257858453,0.00342619839147242,-1.06956617208238,ZNF211
0.357119585257973,0.0598418982623127,3.58435816094241,0.000759281795366007,0.00352428414056463,-1.10246370747288,ZBTB46
0.127350910855765,0.0274582838565373,3.58423504695377,0.000759566890882807,0.00352428414056463,-1.10281783890143,ZNF418
0.306274028588832,0.0257419439015577,3.58004824701147,0.000769323418285936,0.00355711559604682,-1.11485669450387,ZBTB37
-0.369209795309085,0.01080424674144,-3.57762733387003,0.000775019423522299,0.0035710096354656,-1.12181407339709,HES6
0.287250677529473,0.0170615133531304,3.56617375684167,0.000802518583080279,0.00368492096798454,-1.1546923621631,ZNF571
-0.181262251828747,0.000123683844402273,-3.55764600758048,0.000823595886824879,0.00376866117867798,-1.1791312510606,HNF4A
0.26256189411478,0.0138541505394456,3.54826365627275,0.000847396059310063,0.00386424251101187,-1.20597905289382,ZNF718
0.185648559188286,0.0071748261209982,3.54424582444919,0.000857787661425875,0.00389823365312375,-1.21746324213519,SATB2
0.308181451748095,0.115901037470638,3.53990542070412,0.000869150221628878,0.00393639025290622,-1.22986071046841,TFAP4
-0.246575332468976,0.00463344360189133,-3.53701928651518,0.000876785088952688,0.00395746194911638,-1.23809933085455,KLF16
0.243012977694712,0.0214724544339531,3.53238361728626,0.000889182249867658,0.00398654065113552,-1.25132367230548,ZNF785
0.161296067302864,0.0143584904980768,3.53236369210514,0.00088923589505359,0.00398654065113552,-1.25138049117287,ZFP28
0.373153341871265,-0.0122944241496145,3.52900325744672,0.000898327618935187,0.00401373990009089,-1.26096039558111,BCL6
0.299674714030832,0.00194197620686735,3.52452889667359,0.000910570845620672,0.00405479030919004,-1.2737073823361,THAP9
-0.109032166892703,-0.00796598438543973,-3.51894072180441,0.000926085475270177,0.00411008503573085,-1.28961386418797,INSM1
-0.299355111292471,-0.0123976235876749,-3.51291846160205,0.000943087462688544,0.004171590209959,-1.30673894498632,ZNF568
0.23983466181966,0.0446655400426829,3.50901486649416,0.000954266636378158,0.00420701603479673,-1.3178298822802,TCF12
0.255125534312952,0.0672101836014684,3.49898212537665,0.000983581202962799,0.00432189488851535,-1.34630084456728,ETV1
0.337436326289073,0.00310570835753625,3.49468173821748,0.000996407571230725,0.00436380477565403,-1.35848940212144,ZNF181
-0.316860082249906,-0.0101431701399193,-3.48103786714508,0.00103816546237045,0.00453172884396576,-1.39709991229223,ZSCAN5A
-0.925294257379329,0.0221215190891988,-3.46770332036157,0.00108058398306669,0.00470142605091638,-1.43474620647051,TFDP1
0.172213207018164,0.0123199788180202,3.45913599950724,0.00110870291962901,0.00480800253054802,-1.45888701848888,PCGF2
0.161822339218898,0.00234104375908393,3.44714028738769,0.00114924684600508,0.00496759141579396,-1.49262676337675,ZSCAN1
-0.213927029415528,-0.0145260851658528,-3.44017799606901,0.00117342149420099,0.00505561793118415,-1.51217621564989,PATZ1
-0.233328239906569,-0.00424466385346916,-3.42668980391248,0.00122163865565424,0.00524632522994555,-1.54998042575686,CEBPZ
0.276484481731854,0.0248773234470139,3.4212877530137,0.00124147326718066,0.00531430653402817,-1.56509534968593,ZNF575
-0.240916803951627,-2.46308041191705e-05,-3.41736932697546,0.00125605165984594,0.00535942299876387,-1.57604985248813,KMT2B
0.309324813994535,0.0199519884972371,3.4090708315825,0.0012874650072481,0.00547585277121226,-1.59922372766256,ZBTB26
0.243091362884065,0.0340236298916188,3.40480012810533,0.00130392102746784,0.00552812525063842,-1.61113618792155,ZNF234
-0.35126761322148,-0.0056920435361016,-3.39442222834002,0.00134474636556967,0.00565329272821365,-1.64004494937609,ZNF800
-0.226495175686255,0.0134632684499449,-3.39421637688472,0.0013455683099303,0.00565329272821365,-1.64061781413706,DDIT3
0.298546221698873,0.0284992335929283,3.39405201201452,0.00134622494507574,0.00565329272821365,-1.6410752101586,ZNF461
0.281113263382194,0.0232279478354157,3.39071364200575,0.00135962773083684,0.00569156466504884,-1.65036226210248,ZNF891
-0.308333244485806,-0.0160678343265549,-3.38893084860689,0.00136683704436633,0.00570375081092492,-1.65531949751053,ADNP2
-0.42650593346278,0.0255619742253691,-3.38382639562206,0.0013876798772919,0.00577257428578793,-1.66950392043984,MYCN
-0.26230460875805,-0.0093190303332494,-3.37902431756516,0.00140756322456855,0.00583647025564804,-1.6828358701828,ZNF324B
-0.413014971824818,0.0183039507979353,-3.37800069438933,0.0014118364371236,0.00583647025564804,-1.68567620798939,ZBTB21
0.161410442497685,0.0513083544549446,3.35886698354333,0.00149401428601652,0.00615700918491903,-1.73866863254447,ZNF750
0.0926089712856016,0.0138614560514392,3.35213442067245,0.00152399440661616,0.00623518921308797,-1.75726991135148,GSX2
-0.305354018034214,-0.0268077032362549,-3.35153228104876,0.0015267033536084,0.00623518921308797,-1.75893240393624,ZNF354C
-0.235789359847184,-0.0104355479866898,-3.35046039318627,0.00153153693902373,0.00623518921308797,-1.76189139270595,PLAGL2
0.163028078213218,0.0220792220014004,3.34970820128485,0.00153493754414064,0.00623518921308797,-1.76396749089723,SETDB1
0.340387072984293,0.00292671811821189,3.3493678880298,0.00153647842703826,0.00623518921308797,-1.76490668060892,ZNF639
-0.372022490989013,-0.0102893916748817,-3.3404345849799,0.00157745547936609,0.00638196164975245,-1.7895390262043,ZNF215
0.271854029002465,0.0189810556940767,3.33298248204874,0.00161242865475369,0.00650362560747157,-1.81005525291882,ZNF253
-0.213193031140276,-0.00327406987167951,-3.3146028316221,0.0017018527503933,0.00683348257837451,-1.860531219976,BACH2
-0.459111632370527,0.00634461630556289,-3.31407109786884,0.00170450846529161,0.00683348257837451,-1.86198886905979,FOXO4
-0.225425260312037,-0.0105469592696434,-3.30522568469099,0.00174926611060477,0.00699179556859196,-1.88621499002007,ZNF778
-0.167692404785126,0.0225989292025097,-3.30098564068636,0.00177111301467599,0.00705785877019532,-1.89781307109404,BATF3
-0.223312738625507,-0.0210207001976328,-3.29671545272982,0.0017933760737267,0.00712517978992613,-1.90948395911331,SALL1
0.0811443793294254,0.025333231272785,3.27411030963809,0.00191570910498081,0.00755426121818413,-1.97110433419949,DLX6
0.265643869655078,-0.00291391144989673,3.27379026370494,0.00191749647101662,0.00755426121818413,-1.97197479915668,ZNF879
-0.281455825002254,0.00241733282495776,-3.27344045151062,0.00191945187660568,0.00755426121818413,-1.97292615989754,WIZ
-0.241761047567698,-0.00910088276316812,-3.27260226476766,0.00192414490711849,0.00755426121818413,-1.97520545290155,TRPS1
-0.648281923648096,0.149487976353749,-3.25980653628472,0.00199714905045642,0.00779381721051378,-2.00995415861583,CEBPE
-0.219094745417733,0.016046946717379,-3.25934659822445,0.00199982127884694,0.00779381721051378,-2.01120154693927,AR
0.0681052074577434,0.00922044245212076,3.25883768894411,0.00200278196592705,0.00779381721051378,-2.01258161605587,RORC
-0.159087438294787,-0.0190793299122373,-3.24973848465771,0.00205642262184253,0.00797916029001474,-2.03723338089779,RFX3
-0.301547835222957,-0.00778724778800589,-3.22746936975327,0.00219348168996004,0.00848615219410196,-2.09737588709294,RLF
0.353655142445948,0.0213847718761249,3.22277977828955,0.00222342308513889,0.00857698381970731,-2.11000668299331,ZNF337
-0.247200770997373,-0.00506969494681991,-3.21818964045822,0.00225310262117842,0.00866628167624278,-2.12235796083182,ZNF195
-0.248155093279567,-0.0103273511648775,-3.21109640282536,0.00229970303243998,0.00881995931805738,-2.14142193467775,FOXK1
-0.162238802751413,0.0175854242514193,-3.20900530440738,0.00231361345610595,0.00884773791427259,-2.14703675228178,ZNF644
0.211890663177142,1.40702034985015e-05,3.20502387189239,0.00234031839863837,0.00892414515802621,-2.15772066389644,NPAS1
0.389824963997317,0.0173130014346643,3.20031349651457,0.00237228790881199,0.00902013196273212,-2.17034936859248,GZF1
0.168776589561987,0.026138609067812,3.19710133113802,0.00239432460468935,0.00907791071549361,-2.17895429233454,MBD3
-0.349397897976239,-0.0501446729235279,-3.19084424223562,0.00243780571586796,0.00921643357537545,-2.19569974988822,NFIA
0.2709457214445,0.0241483343200964,3.18419939788637,0.00248479539566485,0.00936739627854335,-2.21345919410402,ZNF133
-0.197291151014293,-0.0144807685612533,-3.18070699480272,0.00250983304595792,0.00943498145038573,-2.22278339495248,ZNF91
0.276626349886942,-0.0121401425912035,3.17606967543262,0.00254344616724209,0.00951527934514724,-2.23515387344354,ZNF620
0.245833968556156,0.00754053768987748,3.17578348514998,0.00254553441411249,0.00951527934514724,-2.235916920401,ZNF33B
0.280337936052417,0.0364074761448293,3.17163114894379,0.00257601501674605,0.00960216833489328,-2.24698283801894,ZNF347
-0.273213843486756,-0.00564083299564292,-3.15390599141788,0.00271003343925341,0.0100734296187375,-2.29411180532937,ZNF579
0.086479320338291,0.04586572188194,3.14747790848045,0.00276023626489167,0.010231378557294,-2.31115974592782,ZIC4
-0.176809325522289,-0.00894106485594632,-3.1454547411368,0.00277621715360868,0.010261950314314,-2.31652058615746,GMEB1
-0.191107535697563,0.021513375141398,-3.1399350376023,0.00282026063207007,0.0103957940521027,-2.33113456166245,ARID5B
0.0827723036068268,0.019516302821037,3.13525641790961,0.0028581063946236,0.0105061140877161,-2.34350821976893,RORB
-0.733333084308646,-0.0301172917561269,-3.13257060013474,0.00288004736533565,0.0105426816538969,-2.3506058770413,E2F2
0.240790961105962,0.0105508767313766,3.13209564360713,0.00288394381338702,0.0105426816538969,-2.35186059288505,ZNF746
-0.331340636374452,0.0831562328058544,-3.13062325467665,0.00289605450648496,0.0105578690387515,-2.3557494630796,LEF1
0.13927862999285,0.00851243794025749,3.11433085964558,0.00303329143728024,0.011027076095866,-2.39869879794345,ZNF680
0.806554635103272,0.181416020826411,3.11339247686606,0.00304137893827201,0.011027076095866,-2.40116792658363,IRF9
0.0710909798285461,0.00137720813254102,3.10920229643643,0.0030777399301316,0.0111285037800671,-2.41218725308473,MNX1
-0.258063283994694,-0.0150932182501702,-3.09850376907986,0.00317243810648361,0.0114397428459341,-2.44027672160488,NFX1
-0.285974358901358,-0.0267001569736611,-3.09727183207964,0.00318351649532468,0.0114485810008018,-2.44350702211279,ZNF581
0.117257112176648,0.0294930892335697,3.09263495919144,0.0032255406088789,0.0115683578053576,-2.45565770838617,ZNF320
-0.176041211754381,0.0025146019501673,-3.08893859546366,0.00325941308025741,0.0116583319609207,-2.46533499631408,MTF1
-0.181546572186648,0.00607086585313721,-3.0878196279076,0.00326973260577515,0.0116638042146872,-2.46826296767556,ZNF394
-0.302229531297377,-0.0230284945275845,-3.08235243394589,0.00332059518376615,0.0118134847422458,-2.48255846090916,PRDM4
-0.422376587416583,0.00684705320254408,-3.07437721147816,0.00339612249329022,0.0120498784721821,-2.5033809858018,MYBL2
0.195141044429304,0.0173452581487843,3.07058720072324,0.00343257658373003,0.012138315356489,-2.51326345225612,EOMES
0.192733689224686,0.0303990884240465,3.06988799598554,0.00343934180409936,0.012138315356489,-2.51508572301848,MYOD1
-0.557584988433184,0.0789401154268932,-3.06259480227376,0.00351065661093471,0.0123571387870301,-2.53407639271166,NR1H3
0.248690469642143,0.0279731200864495,3.0584524849841,0.0035517758134172,0.0124688002762027,-2.54484878554586,ZNF17
0.282520707249954,0.0107688235086231,3.05296983540683,0.00360689391812309,0.012628887148679,-2.55909146735724,ZNF624
0.267211561864702,0.0066212179949196,3.04149221527916,0.00372488415204215,0.013006915953246,-2.58885099029623,ZNF10
0.268343793285656,0.0109409223519323,3.04057523406419,0.0037344649421151,0.013006915953246,-2.59122524754482,ZNF684
-0.158998977862589,-0.0102392293142972,-3.03641414869464,0.00377823122319358,0.0131249027046541,-2.60199298912958,CUX1
0.216566292064758,0.0257039790216149,3.03206585682564,0.00382447905651521,0.0132508713002498,-2.61323432908861,SOX12
-0.199199509407199,-0.00453362475444,-3.02879078208948,0.00385966138787644,0.0133379444315418,-2.62169382963523,GMEB2
0.107694013133009,0.0247857096570141,3.01250656363132,0.00403913280884022,0.0139218941229376,-2.66366216875834,ZNF667
-0.212057389537774,0.0115333026832675,-3.0091689284621,0.00407686791146551,0.0140155536749086,-2.67224473504564,ELF4
0.196398706177913,0.0123488072088729,3.00808643828036,0.0040891770608611,0.0140215451156658,-2.67502689082084,HOXB13
0.232776520233796,0.0277384823277269,3.00365442557258,0.00413993716067028,0.0141590118871378,-2.68641056686808,EBF4
-0.241940632157751,0.0140733758121578,-2.99964590031315,0.00418635342551229,0.0142809537163363,-2.69669648298594,ELF1
-0.131379973332894,0.0248626308573339,-2.99596222926156,0.00422943624641251,0.0143670396464316,-2.70614041010999,ZNF197
0.328829068601837,0.0920514265098066,2.99563849246977,0.00423324227713244,0.0143670396464316,-2.70696999747364,NR2F2
-0.271094816938651,0.000461771320153761,-2.9860962046229,0.0043468737012954,0.0146351118491895,-2.73139444668752,ZNF628
0.209002447787582,0.00436717394453057,2.98560100416445,0.00435284766473766,0.0146351118491895,-2.73266048149925,ZNF443
0.219789710352717,0.00630734982807523,2.98552055586915,0.00435381889435328,0.0146351118491895,-2.73286614266292,ZNF202
0.0766846264347574,0.0294753720156416,2.98531143303669,0.00435634452180095,0.0146351118491895,-2.73340073437526,ZIC1
0.263857427960278,0.0267979818173897,2.98313209500473,0.00438274642522784,0.0146866275411044,-2.73897033788398,ZNF417
-0.267199696403126,0.00430664339214744,-2.96736887853134,0.00457820451554551,0.0153029657232466,-2.77917087713635,BHLHE22
0.238393579608952,0.0584134672296421,2.96138244333726,0.00465454126026765,0.0154803117134659,-2.79439889454041,LHX2
0.24112768835821,0.00637217514078455,2.96137844847879,0.00465459259508131,0.0154803117134659,-2.79440904928343,ZNF763
-0.304355912076667,0.0103005530336682,-2.95819442715866,0.00469567624825001,0.0155779059535694,-2.80249962779651,TFEC
0.256797708242861,0.0140033023134128,2.95421591199992,0.00474748635890437,0.0157105097213618,-2.81260042825498,THAP6
0.19686287887667,0.0126310267099791,2.94950369450832,0.00480954012207719,0.0158762680149165,-2.82455162884761,IRX5
0.307773890481147,0.045048724878738,2.93386651624946,0.00502091745328886,0.0165328969243531,-2.86411465492597,TFAP2E
0.268456147523863,0.0687750104113447,2.93177121707543,0.00504988912115957,0.0165871358014326,-2.86940462566646,HLX
0.143368594367562,0.0266601628947846,2.92239777599105,0.00518141067330522,0.0169771159592001,-2.89303691700823,JDP2
0.287995936775706,0.0324690113987922,2.91712256672169,0.00525682322391075,0.0171817842811073,-2.90631321075096,KLF3
-0.256331372735501,-0.0352877008765655,-2.91533756228128,0.00528257133827961,0.017215014844875,-2.91080174292317,ZBED1
-0.230309212204972,0.0393302130832522,-2.91462130964341,0.005292935988477,0.017215014844875,-2.91260226831485,TP73
-0.214455000273987,0.00134338242623861,-2.9123543380711,0.00532586535707711,0.017264031607544,-2.91829894387829,ZNF101
-0.231329879492317,-0.00202589883972852,-2.91132260776439,0.00534091496314619,0.017264031607544,-2.92089053917622,ZNF146
0.178882258036711,0.00682655803954849,2.91090374010623,0.00534703616480827,0.017264031607544,-2.92194250364163,CREB3L4
-0.0660199268227747,0.00301623069014112,-2.90824508153855,0.00538604132526347,0.0173477593170501,-2.92861708220932,BHLHA15
0.321678578024308,0.0435246688404443,2.90705227784595,0.00540362676099999,0.0173622583821961,-2.93161021601021,ZNF221
-0.180243954312572,0.0126635995952426,-2.90194615554476,0.00547951099924678,0.0175590131383233,-2.94441328195264,VENTX
0.0954976337004598,0.0171083139864713,2.9011570209989,0.00549132664084716,0.0175590131383233,-2.94639052648088,HOXD9
0.281719293758571,0.0440678276354275,2.88889829077183,0.00567794270457276,0.0181120912715578,-2.97705664711157,TGIF2
0.19196501478186,0.0246956177135335,2.88615220710253,0.0057205463500662,0.018186463220009,-2.98391348596745,POU4F2
0.283537534578072,-0.000389202557503102,2.88563090899209,0.00572866738957329,0.018186463220009,-2.98521461668049,HBP1
0.194360093033618,0.00771564581266777,2.87310815604085,0.0059269995884221,0.0187653248871138,-3.01642020699458,ZIK1
0.0893416978123688,0.0246793121791895,2.87234505818362,0.00593928896201039,0.0187653248871138,-3.01831864026199,POU3F3
-0.268327770074224,0.0236333454370718,-2.87107625747452,0.00595977482068176,0.0187853234846667,-3.0214743605331,NFYB
0.196928225786194,0.0506194082841163,2.86243171634869,0.00610110251516525,0.019185220468304,-3.04294817723603,MEF2C
0.236918228254882,0.0321188201059114,2.86073067386317,0.0061292759066599,0.0192282485298763,-3.04716824841555,ZNF566
0.179221279794941,-0.00252356119348333,2.85564490116073,0.00621422977081082,0.0194487804383631,-3.05977465767209,ZNF281
0.257032180845272,0.00725779626594608,2.85174291193251,0.00628014807246739,0.0196088388050923,-3.06943581707582,ZXDA
0.0735954463840512,0.0124775682609635,2.8447376193712,0.00640012077062766,0.0199365264380819,-3.08675675680074,ZSCAN4
0.209720890235247,0.0271191414693259,2.81519743985842,0.00692974799154631,0.0215357742032364,-3.15945761673742,ZNF75D
-0.335401952158778,0.00239649272606233,-2.81117400440504,0.00700494270101044,0.0217185957108431,-3.16931706756003,E2F8
0.210701130384057,0.0238478249656789,2.79222140167058,0.00736940396319908,0.0227953358022498,-3.21562248653522,TBX6
0.232514648820477,0.00381736581788133,2.78481613976982,0.00751650797058672,0.023154785951999,-3.23365310657082,ZNF616
0.123427397467695,0.00559429480391044,2.78388514655823,0.00753519260481109,0.023154785951999,-3.23591744932555,FOXD2
0.167052841023466,0.0286235403847758,2.78374763974588,0.00753795593915869,0.023154785951999,-3.23625184368511,MZF1
0.258542768878231,0.0562926737081248,2.78272783453969,0.0075584791426361,0.0231642074417508,-3.2387314683137,HEYL
0.0801878164724319,0.00442985823184742,2.7812844811304,0.00758761427542661,0.0231999173813159,-3.24223980147839,PAX1
0.0676063962515919,0.0183103377629196,2.78037885674287,0.00760594785130122,0.023202512180866,-3.24444040655403,NOBOX
0.150298009980504,-0.00327382692812058,2.77814575670624,0.00765132987141171,0.0232874191269801,-3.2498644452575,SP3
-0.11742225743564,0.016503835400737,-2.77602267610402,0.00769470764432597,0.0233268327416344,-3.25501829594021,ZNF584
-0.223168926748511,0.00310857138622148,-2.7757918766168,0.00769943688081074,0.0233268327416344,-3.2555783956899,ZNF562
-0.144911310223286,-0.0109068990210831,-2.77407267585092,0.00773474894869265,0.0233804370271416,-3.2597494454803,ZNF57
-0.220047821677222,0.0345618682539481,-2.77272118945245,0.00776261307338625,0.0234113353372353,-3.26302703336068,PAX3
0.302123036307674,0.0246900517644273,2.75858101502007,0.00805975066320765,0.0242523563040285,-3.29724909683067,IRX1
-0.182055981543099,-0.0194802367495925,-2.75753754115324,0.00808208816208997,0.024264549753605,-3.29976941945257,ZGLP1
0.0707355391070773,0.00250602075442119,2.75325656115779,0.00817432908445006,0.0244860828331044,-3.31010200957833,FOXD1
0.234291466849968,0.0146204203818602,2.74481327577581,0.00835910351367847,0.0249831764924579,-3.3304460919324,ZSCAN12
0.244923303026647,0.0235888744115987,2.74319646278887,0.00839492207308214,0.0250338462718652,-3.33433654400698,IRF1
0.205417080771094,0.0169929008378988,2.74076127707682,0.00844913755054654,0.0251390258510656,-3.3401930103938,ZNF550
-0.215129753155535,0.0169756358972782,-2.73331837482741,0.00861684659766303,0.0255806609286328,-3.35806889591817,MYNN
-0.244433782717696,-0.0228036520322732,-2.73054419555178,0.00868013646340872,0.0257110292119272,-3.36472254642381,ZNF408
0.180540902544857,0.0182885013930313,2.72027126473612,0.00891824520932465,0.0263574863981599,-3.38931778369088,ZSCAN9
0.248235246948496,0.0155092936578345,2.71921175007293,0.00894314164399275,0.0263723310257297,-3.39185054195659,ZFP69
-0.28734666464813,-0.00827961664417235,-2.71378163739999,0.00907174432713844,0.0266922499381657,-3.40481967201392,ZFP91
-0.0961878871424993,0.0101424727957562,-2.70683678045079,0.00923869844662161,0.027123346988201,-3.42137850062599,SPIC
0.0629916223212215,0.0112754672301481,2.69710448159043,0.00947741556507046,0.027762760385979,-3.44453036521671,NEUROD2
0.0568827422337863,-0.00175056458064367,2.68417939479138,0.00980320456642968,0.0286538600432868,-3.47518126633403,SHOX
0.224849884189889,0.0168537131798982,2.68189117906246,0.00986194080811796,0.0287621878074122,-3.48059613911502,ZNF829
-0.200122046537416,0.013301588278671,-2.68069130269348,0.0098928693269401,0.0287891175369507,-3.48343416638283,RARB
0.226385143676471,0.016144059190663,2.67950485702763,0.00992353911907658,0.0288151781422639,-3.48623949201598,ZNF641
0.212174152368483,0.0207996755210874,2.67647941798268,0.0100021423376546,0.0289800062927242,-3.49338887041105,ZNF362
0.189029731839705,0.00834771666517347,2.67408935190651,0.0100646413533107,0.0290975578994406,-3.49903252932043,ZNF74
0.155533350512813,-0.00729776192448496,2.67216570441091,0.0101152036360384,0.0291801635326586,-3.50357209053679,ZBTB7B
0.123802305286874,0.00697124322599295,2.66856892709391,0.0102103687487191,0.0293619311846584,-3.51205345137505,LHX4
0.196287362998769,0.0360558899813738,2.66811391851003,0.0102224658683588,0.0293619311846584,-3.51312577125591,ZNF169
-0.0772310513697763,0.00413902955443451,-2.66418141337518,0.0103275664186986,0.0295997421978684,-3.52238779687998,PAX7
-0.100602510811455,0.00711184077589655,-2.65920453368891,0.0104619984477911,0.0299204136642645,-3.53409487170591,RORA
