fold_donor,state,gene,fold_change
OA2,preHTC,NGF,3.00141357520917
OA2,preHTC,SLC2A5,2.99032602236889
OA2,preHTC,TMEM255B,2.98579182325833
OA2,preHTC,THBS3,2.96822842753049
OA2,preHTC,CRTAC1,2.95783870424082
OA2,preHTC,AOC2,2.95702216149143
OA2,preHTC,COL15A1,2.95606221278712
OA2,preHTC,STEAP1,2.94712283607835
OA2,preHTC,BTBD16,2.93079221743821
OA2,preHTC,C10orf105,2.92941295778845
OA2,preHTC,MAMDC2,2.92583032218883
OA2,preHTC,NT5E,2.91303360571245
OA2,preHTC,NPR3,2.88719304867303
OA3,EC,CCDC160,62.9315917885175
OA3,EC,ANKRD1,40.3546509389543
OA3,EC,EML2-AS1,31.3142138982611
OA3,EC,SPINK1,30.1504548500001
OA3,EC,TMEM156,24.6878152347633
OA3,EC,KRT16P3,22.7040423465896
OA3,EC,KSR2,12.9764165911549
OA3,EC,LYPD5,9.1909359889686
OA3,EC,FAM170B,8.42911978631993
OA3,EC,KRT16P1,8.3808913837622
OA3,EC,CLDN4,7.46512082645397
OA3,EC,CDC42EP2,7.46143751257877
OA3,EC,LAMC2,7.36025580210157
OA3,EC,RSPO3,7.20919893788637
OA3,EC,BLM,7.07773567761219
OA3,EC,RCAN3AS,6.98938836969385
OA3,EC,TNFAIP8L3,6.95377817257647
OA3,EC,ALOX12P2,6.90563571430301
OA3,EC,TAGLN,6.77076492377079
OA3,EC,SUV39H1,6.5147758369302
OA3,EC,SPOCK3,6.39092236406858
OA3,EC,ODF3L1,6.36556591177893
OA3,EC,NAP1L2,6.22746015947062
OA3,EC,PPP1R1B,5.89670895812557
OA3,EC,RAB36,5.89373180007995
OA3,EC,DSC2,5.7387713604607
OA3,EC,C4orf26,5.67153113053858
OA3,EC,FST,5.52870398010648
OA3,EC,UBE2V1,5.4561949010965
OA3,EC,TMEM132C,5.42155953779804
OA3,EC,LINC01384,5.35638286288232
OA3,EC,SLC14A2,5.29135502505717
OA3,EC,FGD6,4.99464573138226
OA3,EC,HAO1,4.88962953868704
OA3,EC,CHRDL2,4.75317763329056
OA3,EC,FRY-AS1,4.71329087384166
OA3,EC,ZBED9,4.64043464846876
OA3,EC,TOX,4.62976875404247
OA3,EC,RCAN3,4.44227594117295
OA3,EC,CCL7,4.44202690130177
OA3,EC,DOCK3,4.41458086112229
OA3,EC,KLHL25,4.34833606946856
OA3,EC,CALCA,4.32513946356547
OA3,EC,RIBC1,4.31359529666432
OA3,EC,WDR63,4.30552441790818
OA3,EC,HIST2H2BC,4.25521803985577
OA3,EC,FABP3,4.15930717822454
OA3,EC,LYSMD4,4.1577284751949
OA3,EC,STARD13-AS,4.11480652454211
OA3,EC,ULBP1,4.10992664097465
OA3,EC,ZNF682,4.10148158165228
OA3,EC,TMPRSS4,4.08469232272143
OA3,EC,CISH,4.04310438122339
OA3,EC,AGR2,4.01813047714581
OA3,EC,ABCB4,4.00092728561561
OA3,EC,FOXA2,3.99638534665531
OA3,EC,MZF1-AS1,3.98882628164392
OA3,EC,BCYRN1,3.97229612109066
OA3,EC,MAGEL2,3.95188026248774
OA3,EC,CFAP58-AS1,3.89917746906913
OA3,EC,ITGA2,3.89654619272906
OA3,EC,GAL,3.83197378553753
OA3,EC,CAMTA2,3.78634339741417
OA3,EC,C11orf91,3.778576773082
OA3,EC,PINX1,3.76015371587024
OA3,EC,ABLIM3,3.74993291465488
OA3,EC,GBP1,3.69586275779873
OA3,EC,HYLS1,3.6799916995403
OA3,EC,ZNF527,3.66583770757319
OA3,EC,P2RY2,3.64192104092755
OA3,EC,COA7,3.62881866166047
OA3,EC,ADPRHL1,3.61021831495571
OA3,EC,SDHA,3.60265664397949
OA3,EC,LINC00884,3.57543366600777
OA3,EC,THAP10,3.56796464343829
OA3,EC,NKILA,3.56782822072339
OA3,EC,GIPR,3.55902406008644
OA3,EC,RGS5,3.54030890561058
OA3,EC,FICD,3.52558995224347
OA3,EC,ZBTB20-AS1,3.52478125504934
OA3,EC,DIRAS3,3.52421414218278
OA3,EC,ZNF670,3.51570436133402
OA3,EC,RARA-AS1,3.51521170632614
OA3,EC,TRIB3,3.42058566453512
OA3,EC,RASGRP3,3.40455486635766
OA3,EC,WNT3,3.38938079970847
OA3,EC,ARC,3.38242505595499
OA3,EC,C5orf49,3.37727037353342
OA3,EC,NXPE4,3.36773728749884
OA3,EC,FLJ41200,3.28814637649789
OA3,EC,TCEAL5,3.25854924257227
OA3,EC,FOXA3,3.25521773108359
OA3,EC,ITPKC,3.22605761594528
OA3,EC,S100P,3.21341130600026
OA3,EC,ZNF365,3.20927959768597
OA3,EC,ANKRD36BP1,3.20653578104611
OA3,EC,KIAA0226L,3.1794774733231
OA3,EC,ST8SIA1,3.16550779261063
OA3,EC,ABHD15,3.1503951304787
OA3,EC,RAB39B,3.14097370134383
OA3,FC,LOC284661,115456.075136371
OA3,FC,LOC100289656,72683.5026039297
OA3,FC,PSCA,56657.1275579574
OA3,FC,CLDN5,7341.78350369556
OA3,FC,LOC389033,3878.15488200551
OA3,FC,FAM69C,2044.33237654772
OA3,FC,NOX3,1297.44473702707
OA3,FC,PODN,1268.06620202726
OA3,FC,PCDHB8,1199.34607052149
OA3,FC,LTK,1141.8728178
OA3,FC,PDE9A,1030.972145347
OA3,FC,LGALS2,937.824054107968
OA3,FC,CHN2,882.381256881355
OA3,FC,ACE,874.525828890371
OA3,FC,TULP1,808.492941606667
OA3,FC,C10orf55,744.663445843656
OA3,FC,ITGA4,659.320676677281
OA3,FC,LOC101928767,585.718745950706
OA3,FC,C1orf233,579.465958689873
OA3,FC,OR7E2P,514.789542733092
OA3,FC,COL22A1,437.168564493069
OA3,FC,ZSCAN10,386.13111506548
OA3,FC,CASP5,376.511936778693
OA3,FC,IFITM5,330.07667112425
OA3,FC,RTN4RL2,306.443308279768
OA3,FC,SCARA5,274.793940240515
OA3,FC,STK32C,237.312093035662
OA3,FC,ATP11A-AS1,218.079378651271
OA3,FC,TAX1BP3,209.960874457201
OA3,FC,SERPINF1,188.416527724521
OA3,FC,NPNT,176.569794492973
OA3,FC,HIST1H4D,171.023056605279
OA3,FC,PCDH18,170.912234575683
OA3,FC,COL5A3,167.840376802256
OA3,FC,FABP5P3,161.563095484032
OA3,FC,BGLAP,161.4688535455
OA3,FC,WISP2,154.74113690922
OA3,FC,TNFRSF25,151.904742477709
OA3,FC,CHN1,146.073812600937
OA3,FC,TPI1P3,144.550661591563
OA3,FC,HIST1H2AL,142.646521155454
OA3,FC,TENM4,132.729919494362
OA3,FC,ATP2A1-AS1,127.884381612069
OA3,FC,LGALS3BP,124.187695891433
OA3,FC,ADAMTS7,123.665695499445
OA3,FC,C1QL1,114.476914331636
OA3,FC,RASGRP2,104.235406244275
OA3,FC,COL1A1,103.659366538586
OA3,FC,TMEM119,103.041855099769
OA3,FC,CAPSL,102.557898168737
OA3,FC,LOC200772,93.0856893531606
OA3,FC,LINC00640,91.9425574184098
OA3,FC,GPR1,91.2830867433039
OA3,FC,VGLL3,89.2641353310145
OA3,FC,LINC01142,87.293570387237
OA3,FC,SLC6A7,85.5471916127648
OA3,FC,LOC101928304,83.0093977113491
OA3,FC,TSPAN15,82.018049002978
OA3,FC,ADAM23,81.9201158394062
OA3,FC,LOC101928100,79.4243531779938
OA3,FC,KLRC3,76.1094655656434
OA3,FC,SEMA5A,75.2075421676704
OA3,FC,TNN,75.0321822063253
OA3,FC,CARD16,73.3760952718601
OA3,FC,SFTA1P,73.0503474531796
OA3,FC,FHOD3,70.7752907727232
OA3,FC,ADGRB2,70.709768767777
OA3,FC,TK1,70.5704228428624
OA3,FC,FBLN2,69.1999439796397
OA3,FC,ST3GAL4-AS1,68.0110134051732
OA3,FC,PTPRZ1,67.8083367156386
OA3,FC,CDH15,67.0216606310196
OA3,FC,NKAIN3,66.9041594825766
OA3,FC,SLIT3,64.5245875763027
OA3,FC,PRL,63.0168473596481
OA3,FC,RASSF9,61.0754379678429
OA3,FC,SRPX,58.4597367409558
OA3,FC,SBSN,57.3445472888873
OA3,FC,SLURP1,56.5379540515729
OA3,FC,LOC643733,56.115632792522
OA3,FC,CDH2,55.693199577133
OA3,FC,HOXC4,54.5366943476145
OA3,FC,CKM,53.2805349497466
OA3,FC,PAQR5,53.2004142771374
OA3,FC,RAC3,53.0674272844254
OA3,FC,FAM83D,53.0348252340757
OA3,FC,KCNK2,52.2820956273698
OA3,FC,SLC44A5,51.6096081470645
OA3,FC,LOC100996249,50.7798479340985
OA3,FC,CD37,50.550181004188
OA3,FC,TMTC4,49.9807554080662
OA3,FC,LOC101927211,49.3878319745583
OA3,FC,LIMS2,47.5942037499034
OA3,FC,FOXS1,47.1937015631358
OA3,FC,NBAT1,47.128762551059
OA3,FC,SRGAP2-AS1,45.9011052928232
OA3,FC,LAMB1,45.229042907948
OA3,FC,HECW2,43.73174601681
OA3,FC,UCHL1,43.1778730748533
OA3,FC,OASL,41.6329774928578
OA3,HTC,OR10G2,50725.9769786643
OA3,HTC,UMODL1-AS1,4420.73392266662
OA3,HTC,DRAXIN,774.163129811748
OA3,HTC,GPR33,741.431292209121
OA3,HTC,PLA2G10,357.606751206507
OA3,HTC,TSPAN8,285.341032366164
OA3,HTC,LOC646471,194.954293239945
OA3,HTC,PANX3,167.218101727414
OA3,HTC,ROPN1,133.492985577545
OA3,HTC,HIST1H2AH,98.7523112501805
OA3,HTC,HIST1H2BE,89.9980345877042
OA3,HTC,RAPGEF4-AS1,69.4230356114239
OA3,HTC,MATN4,67.8065819995802
OA3,HTC,HSPA7,57.7060397976988
OA3,HTC,HOXB3,53.7185724211563
OA3,HTC,CAPN6,50.3396127587822
OA3,HTC,LOC648987,48.8526420542871
OA3,HTC,UCMA,47.306770928278
OA3,HTC,CA12,45.4515840380474
OA3,HTC,SHF,45.0206893082185
OA3,HTC,ZBTB37,44.1385997907334
OA3,HTC,ORM1,38.156051556408
OA3,HTC,COL10A1,37.0193282550306
OA3,HTC,HES7,35.1353537522697
OA3,HTC,FBXO15,33.7127347896774
OA3,HTC,EHMT1-IT1,29.6649094345603
OA3,HTC,SNORA80E,27.312699517596
OA3,HTC,LOC100996349,26.8398258068863
OA3,HTC,SERPINI2,25.9917095087274
OA3,HTC,MEPE,24.8763011967641
OA3,HTC,SMPX,23.1282831984118
OA3,HTC,RNVU1-19,20.8856489946438
OA3,HTC,SYNDIG1,20.0382556719299
OA3,HTC,MYOZ3,19.4887145282009
OA3,HTC,PPP1R3G,17.6245802119443
OA3,HTC,LPIN3,17.5734716582006
OA3,HTC,LOC101928441,16.5909565264174
OA3,HTC,LOC100507053,16.2420728859815
OA3,HTC,DLX6-AS1,15.2451530989829
OA3,HTC,PENK,14.7397038537426
OA3,HTC,ZBTB20-AS4,14.593623578992
OA3,HTC,PRKG2,14.0668908832303
OA3,HTC,TACC3,13.5538114571107
OA3,HTC,EVI5L,13.3240276992239
OA3,HTC,LOC389705,13.2788600627581
OA3,HTC,LOC100506551,13.277351524386
OA3,HTC,MBLAC2,12.8963761747699
OA3,HTC,VTRNA1-3,12.8956918301665
OA3,HTC,WNK4,12.7679874935135
OA3,HTC,TMCC1-AS1,12.4879525222515
OA3,HTC,ZNF385C,12.3370537223703
OA3,HTC,LINC00261,12.30322155698
OA3,HTC,LINC00847,12.2601699121082
OA3,HTC,PARD6B,12.2096627313466
OA3,HTC,ZDHHC1,12.0769639648638
OA3,HTC,SNX22,11.8459905168807
OA3,HTC,LOC101928002,11.6726438021873
OA3,HTC,HSPA6,11.4550029968819
OA3,HTC,ACVRL1,11.43926849751
OA3,HTC,FGF14-IT1,11.4179941478643
OA3,HTC,NAALAD2,11.3450827852434
OA3,HTC,ITGA9-AS1,11.2895773531681
OA3,HTC,ARHGAP18,11.2500274703711
OA3,HTC,DNASE1,11.0443072748919
OA3,HTC,ZNF214,10.9194145094361
OA3,HTC,CEP72,10.7569811143151
OA3,HTC,FALEC,10.5993919012947
OA3,HTC,KLF15,10.4786680512467
OA3,HTC,RELN,10.3538692131444
OA3,HTC,NRG2,9.98913888779516
OA3,HTC,NPFF,9.95412279780051
OA3,HTC,COL9A1,9.87683657205061
OA3,HTC,IL17B,9.84332605699576
OA3,HTC,TRMT61B,9.60774972964111
OA3,HTC,WNT1,9.60445871223882
OA3,HTC,BHLHE41,9.55170105293716
OA3,HTC,POPDC2,9.50676196332925
OA3,HTC,VTRNA1-1,9.46842956130069
OA3,HTC,SCUBE3,9.43957545477737
OA3,HTC,PRMT5-AS1,9.42881440079124
OA3,HTC,LINC00693,9.34220332935274
OA3,HTC,RNU6ATAC,9.22247333336732
OA3,HTC,ALPL,9.09132935723461
OA3,HTC,IHH,8.96932332952236
OA3,HTC,RNF208,8.89631697828831
OA3,HTC,SLC28A2,8.84682722653925
OA3,HTC,JPH1,8.70165306534822
OA3,HTC,FAM21EP,8.58365386929347
OA3,HTC,GSN-AS1,8.54757558864243
OA3,HTC,TUBA8,8.44106900342139
OA3,HTC,RPSAP52,8.39203816828337
OA3,HTC,ENPP5,8.35465192972881
OA3,HTC,COX6A2,8.29008720336638
OA3,HTC,ANGEL1,8.21171443374132
OA3,HTC,DPH3P1,8.15159063285088
OA3,HTC,MMP13,7.99870929685924
OA3,HTC,RANBP3L,7.83829311781097
OA3,HTC,PTK6,7.83786151692043
OA3,HTC,DFFB,7.79250395729246
OA3,HTC,ZNF385B,7.78460545763738
OA3,HomC,ACTG1P4,69630.3659126109
OA3,HomC,DHH,11762.8673998361
OA3,HomC,CCL18,1500.505088216
OA3,HomC,HBA1,245.654805287595
OA3,HomC,RDH10-AS1,242.409915520377
OA3,HomC,LCK,200.157258165918
OA3,HomC,HBA2,168.529052203844
OA3,HomC,SP6,141.308312578634
OA3,HomC,DMP1,133.226732830501
OA3,HomC,GPR26,111.02947753223
OA3,HomC,BNC1,108.554835242175
OA3,HomC,SLA2,73.9476144145084
OA3,HomC,BACH1-IT2,52.2708053877342
OA3,HomC,HBG2,41.6364138594212
OA3,HomC,HES4,30.1776545990442
OA3,HomC,CATIP,26.7832157006442
OA3,HomC,DOK7,26.4363071489311
OA3,HomC,ZNF547,26.4026536442818
OA3,HomC,MAGEE1,25.8857435687705
OA3,HomC,HBG1,25.3924550765383
OA3,HomC,CIRBP-AS1,23.765855985629
OA3,HomC,LINC01132,22.3472773287648
OA3,HomC,AURKA,21.2679119003131
OA3,HomC,PLEKHG2,19.4660521658214
OA3,HomC,HIST2H2BF,18.7006602210179
OA3,HomC,PTP4A3,18.6756793035746
OA3,HomC,SAXO1,18.1168490166685
OA3,HomC,TRIM69,17.8412454558669
OA3,HomC,ITGA7,16.6732966544892
OA3,HomC,APOE,16.5371763838227
OA3,HomC,LOC100129534,15.6289440347503
OA3,HomC,ACER2,15.1945605346747
OA3,HomC,DNAJC18,14.8649748462036
OA3,HomC,GAST,14.8278823932028
OA3,HomC,MCF2,14.80165830058
OA3,HomC,GDF15,14.4550146432601
OA3,HomC,JUN,13.9483039557518
OA3,HomC,LACE1,13.8482079649298
OA3,HomC,ADM5,13.8345510978508
OA3,HomC,LOC101927391,13.8189635122581
OA3,HomC,C3orf67,13.7929870374319
OA3,HomC,ZFP30,13.6585224252718
OA3,HomC,KCNJ8,13.329563651068
OA3,HomC,NMNAT3,13.3132942333074
OA3,HomC,CCNE2,12.6297021854863
OA3,HomC,KLF2,12.2026329445366
OA3,HomC,SPDYA,11.9842725351703
OA3,HomC,STIL,11.94916598793
OA3,HomC,CCDC173,11.9477747724026
OA3,HomC,POU2F2,11.8493955222033
OA3,HomC,LOC100287846,11.8377961523604
OA3,HomC,EFNA2,11.7502273676373
OA3,HomC,DDX43,11.6779169074417
OA3,HomC,RPL13P5,11.5751506884357
OA3,HomC,IQCC,11.2816727007935
OA3,HomC,NPHS1,11.1498362729315
OA3,HomC,ATXN7L1,10.6916439660581
OA3,HomC,MMP25,10.5834416783089
OA3,HomC,CCNE1,10.5248241406066
OA3,HomC,CATSPERG,10.4910319564491
OA3,HomC,UNC80,10.4535948274258
OA3,HomC,DNAJC28,10.2499861256281
OA3,HomC,EGR1,10.2454889867217
OA3,HomC,FOS,10.1235619014858
OA3,HomC,LOC653712,9.79570976281905
OA3,HomC,CDC20,9.65427954001473
OA3,HomC,FOXP2,9.58529719968753
OA3,HomC,KIAA0754,9.4420125858317
OA3,HomC,LINC00933,9.40609306986853
OA3,HomC,FNDC5,9.36691419430601
OA3,HomC,KIF4A,9.06757668596888
OA3,HomC,FOSB,9.06405291546925
OA3,HomC,LOC100128288,8.98607519499404
OA3,HomC,FBXL19-AS1,8.91060064539453
OA3,HomC,GHET1,8.75226958546382
OA3,HomC,SNHG12,8.66356270738425
OA3,HomC,HRCT1,8.64347281943858
OA3,HomC,ZNF844,8.5593731497109
OA3,HomC,GRAMD2,8.53411557763549
OA3,HomC,SDPR,8.52598378202705
OA3,HomC,RASD1,8.50586334684683
OA3,HomC,C5orf45,8.47955259301066
OA3,HomC,LOC643072,8.44696975397875
OA3,HomC,DDX26B,8.36397127494092
OA3,HomC,HIST2H2BA,8.32350159013069
OA3,HomC,ELOVL3,8.23025475339035
OA3,HomC,MYBL1,8.20684491328965
OA3,HomC,CYP4F24P,8.18565551703528
OA3,HomC,RGS16,8.14265026281232
OA3,HomC,NR4A1,8.11972586618687
OA3,HomC,TRAF5,8.06823484960665
OA3,HomC,HES1,8.0173213690048
OA3,HomC,SMCR5,7.94957838710125
OA3,HomC,GOLGA6C,7.89571635734121
OA3,HomC,STAB2,7.84256012081041
OA3,HomC,HHEX,7.78562106358492
OA3,HomC,PTPRN,7.71461696128719
OA3,HomC,LCP2,7.69398760387919
OA3,HomC,OR7E47P,7.67275882634207
OA3,HomC,MYLIP,7.63498956784075
OA3,ProC,LCE1E,223.36638348206
OA3,ProC,GDNF,14.5865452126486
OA3,ProC,MMP1,10.4902075154822
OA3,ProC,DCLK1,9.43709008270492
OA3,ProC,S100A2,8.95390738747025
OA3,ProC,LRRC38,8.26985730114932
OA3,ProC,WNT16,7.54512994033219
OA3,ProC,KRTAP2-3,7.51523927848843
OA3,ProC,TAC1,7.33225159595202
OA3,ProC,FAM110C,7.14182621730143
OA3,ProC,ASB5,7.03930578177356
OA3,ProC,CTB-178M22.2,7.02981400710706
OA3,ProC,GCSAM,6.37470012760386
OA3,ProC,HAO1,6.33308698001077
OA3,ProC,CITED4,6.14693463997169
OA3,ProC,DHX37,6.13583414161263
OA3,ProC,PLXNA4,6.00540893587652
OA3,ProC,LOC100507156,5.93526090938848
OA3,ProC,GAS6-AS1,5.85356910698781
OA3,ProC,GAS6-AS2,5.80161024896722
OA3,ProC,LMO2,5.72331762960784
OA3,ProC,SLC22A23,5.48046402865942
OA3,ProC,FGF1,5.18575516738683
OA3,ProC,RIPK4,5.18525895238974
OA3,ProC,TMEM132C,5.17744044242833
OA3,ProC,P3H2,5.06113498125588
OA3,ProC,TXLNGY,5.04791043329772
OA3,ProC,FERMT1,5.03632014888389
OA3,ProC,C17orf97,5.01818124460595
OA3,ProC,PAQR9-AS1,5.01701753565968
OA3,ProC,PUS1,4.9912138898141
OA3,ProC,SLC9C1,4.97780942204025
OA3,ProC,BMP2,4.92611920436279
OA3,ProC,LRRC8C,4.77657328075568
OA3,ProC,PITPNM2,4.64480080591983
OA3,ProC,POLR1A,4.6200462945866
OA3,ProC,LINC00601,4.55748171918652
OA3,ProC,INHBA-AS1,4.50639904847858
OA3,ProC,LOC101928841,4.49867887899755
OA3,ProC,C3orf52,4.42564717597352
OA3,ProC,PRKY,4.39184663457878
OA3,ProC,ITGA2,4.38343719856199
OA3,ProC,B3GNT5,4.36717055762401
OA3,ProC,LIF,4.33590559111718
OA3,ProC,FLJ46906,4.26987209265342
OA3,ProC,BCAS4,4.26788334982578
OA3,ProC,SYNJ2,4.25612956163831
OA3,ProC,BMP6,4.24561207105414
OA3,ProC,WDR3,4.22373023445767
OA3,ProC,MREG,4.21829801098787
OA3,ProC,KRT16,4.20047570349086
OA3,ProC,GPR183,4.16619143080957
OA3,ProC,TMEM100,4.15343872347028
OA3,ProC,FAM101B,4.14253864885322
OA3,ProC,RASGRP3,4.11413317660746
OA3,ProC,CLDN1,4.08560861549513
OA3,ProC,CCL2,4.01326489127912
OA3,ProC,SNHG20,4.00306608319038
OA3,ProC,JHDM1D-AS1,3.99498925504444
OA3,ProC,TIMM8A,3.97703991487705
OA3,ProC,WDR12,3.97108693980015
OA3,ProC,C2CD4B,3.96736649625386
OA3,ProC,ERCC1,3.96263082734014
OA3,ProC,PSAT1,3.94742656125713
OA3,ProC,TET3,3.92051121449113
OA3,ProC,KIRREL,3.91815255532201
OA3,ProC,ZNF365,3.90900236010081
OA3,ProC,GRIP1,3.86116454559116
OA3,ProC,IL11,3.81511921711038
OA3,ProC,CLMP,3.78148829988389
OA3,ProC,GIPR,3.77922807095555
OA3,ProC,NGF,3.73539357515767
OA3,ProC,URB1,3.73463386046068
OA3,ProC,INHBA,3.72368020182652
OA3,ProC,GPT2,3.68418815423974
OA3,ProC,ST8SIA1,3.6681472007537
OA3,ProC,NPM3,3.66509651542665
OA3,ProC,NPR2,3.64799565748361
OA3,ProC,METRNL,3.64233249863503
OA3,ProC,FGF2,3.62606168858893
OA3,ProC,ATP13A3,3.62263674607986
OA3,ProC,SLC4A7,3.61934801753645
OA3,ProC,RRS1,3.61819657515569
OA3,ProC,SPSB4,3.61713135562766
OA3,ProC,PTGS2,3.61308204265004
OA3,ProC,GLIS3,3.59803148241015
OA3,ProC,ARC,3.58053380790035
OA3,ProC,KANK1,3.57033273491242
OA3,ProC,HTRA3,3.57029547166032
OA3,ProC,ACTC1,3.55463860216663
OA3,ProC,ST3GAL1,3.55236699220777
OA3,ProC,PDCD11,3.54940696406866
OA3,ProC,KRT17,3.53982909605849
OA3,ProC,UTP15,3.52626374007616
OA3,ProC,PCDH1,3.51980948055222
OA3,ProC,SMOX,3.51794408376047
OA3,ProC,PDE4B,3.51014664320878
OA3,ProC,EML6,3.49569785274431
OA3,ProC,TXNRD1,3.47455416983632
OA3,ProC,BYSL,3.46943693142215
OA3,RegC,TCN1,58707.648503482
OA3,RegC,RETN,13105.5106758551
OA3,RegC,MZB1,1490.73017011916
OA3,RegC,PGLYRP1,1383.8695665217
OA3,RegC,SEMA6B,1200.42139801882
OA3,RegC,PADI4,1197.85508381462
OA3,RegC,ADGRG3,1045.34660853423
OA3,RegC,MS4A3,572.394444878075
OA3,RegC,MNDA,540.748174105853
OA3,RegC,CST7,437.051156294072
OA3,RegC,RNF126P1,429.162512337012
OA3,RegC,SPI1,404.236029321951
OA3,RegC,S100A8,293.134698514355
OA3,RegC,CCR1,286.376195729035
OA3,RegC,ADAP1,263.855594655638
OA3,RegC,TMEM52B,247.57987409489
OA3,RegC,RNASE6,241.232480471731
OA3,RegC,TMCC3,222.970319515818
OA3,RegC,CD86,205.171136328904
OA3,RegC,CAMP,204.070718540261
OA3,RegC,CEBPE,203.94824084142
OA3,RegC,CD38,197.856918322349
OA3,RegC,OLFM4,180.396461330612
OA3,RegC,IL2RA,179.013048189086
OA3,RegC,LTF,171.875504366528
OA3,RegC,IL1A,146.497654357024
OA3,RegC,SERPINB2,143.321775346413
OA3,RegC,SIGLEC1,133.261483633354
OA3,RegC,AQP9,129.21355212297
OA3,RegC,CLEC4D,125.934653658351
OA3,RegC,CHIT1,123.612191459875
OA3,RegC,IL1B,119.196357043563
OA3,RegC,IL6,111.734180424687
OA3,RegC,CYTIP,110.71090825188
OA3,RegC,TFEC,108.615774513448
OA3,RegC,SEL1L3,98.7018611773947
OA3,RegC,SLAMF1,98.3649307677704
OA3,RegC,OLR1,97.1369086621697
OA3,RegC,CD163,90.9200012980537
OA3,RegC,HLA-DQA1,88.5192568204087
OA3,RegC,ZFR2,83.783354614322
OA3,RegC,SAMSN1,76.8448836861289
OA3,RegC,SLCO2B1,76.3996506266501
OA3,RegC,TYROBP,71.613552303608
OA3,RegC,MYO1G,69.6440573556031
OA3,RegC,FOLR2,68.7598756822618
OA3,RegC,RNASE1,68.4370256162557
OA3,RegC,C1QB,67.0530991463377
OA3,RegC,TNFSF14,66.7739705882125
OA3,RegC,SLAMF7,65.1998531488659
OA3,RegC,MS4A4A,61.1429776221805
OA3,RegC,CCL22,59.3077436026072
OA3,RegC,CYBB,59.0759305232657
OA3,RegC,S100A9,58.6470160472368
OA3,RegC,DOCK2,56.8221709162277
OA3,RegC,FGR,54.0788607238221
OA3,RegC,GPRIN3,52.080385476356
OA3,RegC,MS4A6A,51.0028784222325
OA3,RegC,CD53,45.070881871065
OA3,RegC,SLCO4A1,42.7292077464996
OA3,RegC,PLN,42.6391510035053
OA3,RegC,CXCL3,42.2703646784532
OA3,RegC,CLEC5A,41.5038500443866
OA3,RegC,CD84,41.3510825352092
OA3,RegC,COX4I2,41.1714405646957
OA3,RegC,ALDH8A1,40.5480023099023
OA3,RegC,CXCL8,39.8130506598601
OA3,RegC,PLA2G7,39.7785143444711
OA3,RegC,ZNF366,39.2757153516709
OA3,RegC,LYZ,39.138387544291
OA3,RegC,C10orf128,38.4407954996742
OA3,RegC,MS4A7,38.0122120562897
OA3,RegC,RASSF2,37.2769520311937
OA3,RegC,LAIR1,36.7492187293704
OA3,RegC,PIK3R5,36.705172309126
OA3,RegC,ARHGAP30,36.6835554087718
OA3,RegC,FCER1G,36.4887610176837
OA3,RegC,EREG,35.9186493464563
OA3,RegC,PDE1A,35.6631134204602
OA3,RegC,LOC731424,35.5770701376239
OA3,RegC,MMP9,35.5075560365848
OA3,RegC,CLEC4E,35.268473459005
OA3,RegC,CSTA,35.2487812210717
OA3,RegC,TBXAS1,34.8885192400307
OA3,RegC,C1QC,34.7430277224153
OA3,RegC,L3MBTL4-AS1,34.710663583269
OA3,RegC,RGS1,33.6804353181504
OA3,RegC,C3,30.0345653210276
OA3,RegC,FGL2,29.3647403526975
OA3,RegC,PLEK,27.27431482538
OA3,RegC,CXCL2,25.5861441020148
OA3,RegC,CXCR4,25.031603775309
OA3,RegC,PLAC8,23.668416067585
OA3,RegC,IL1RN,23.4793691398635
OA3,RegC,MMP12,23.2965219604739
OA3,RegC,IGLL5,21.834369735897
OA3,RegC,LCP1,20.4406742754591
OA3,RegC,LOC101927087,19.7134125472595
OA3,RegC,C1QA,19.6185469048073
OA3,RegC,HLA-DRA,19.5187596412326
OA3,preHTC,MLLT10P1,93.6119243486085
OA3,preHTC,LY6D,42.9188600464778
OA3,preHTC,CLDN10,38.6270311666993
OA3,preHTC,CCDC13,20.0667194289589
OA3,preHTC,TNFAIP6,12.5021649971984
OA3,preHTC,FAM159B,11.5041848546336
OA3,preHTC,SOX11,11.4014509665983
OA3,preHTC,PRG4,11.3739646247932
OA3,preHTC,DNAJC12,8.49128176643137
OA3,preHTC,F5,8.24574650977437
OA3,preHTC,DEFB1,7.88697012451747
OA3,preHTC,AMTN,7.55073465153824
OA3,preHTC,UPK1B,6.59734159467429
OA3,preHTC,TNP1,6.44585641107207
OA3,preHTC,ISM2,6.37671021151553
OA3,preHTC,GFRA2,6.32486640907496
OA3,preHTC,MSLN,6.30502179058282
OA3,preHTC,TNFSF10,6.22175202280329
OA3,preHTC,NTF3,5.91064975853072
OA3,preHTC,ABI3BP,5.82888528967753
OA3,preHTC,AKR1C2,5.79445327362978
OA3,preHTC,NOS2,5.7760356678902
OA3,preHTC,ST6GALNAC5,5.75592961099643
OA3,preHTC,DUSP4,5.72292129298279
OA3,preHTC,SEMA3C,5.54677001971606
OA3,preHTC,NDP,5.47758677310293
OA3,preHTC,TNFRSF21,5.43707680648955
OA3,preHTC,CCL20,5.37818814598293
OA3,preHTC,ACKR2,5.20869136137622
OA3,preHTC,SLC7A2,5.08675829631035
OA3,preHTC,AKR1C1,5.0164058740225
