gene,F,P.Value,adj.P.Val
BPIFC,0.469839067807404,0.826387430735286,1
FAM83A-AS1,0.469480554566185,0.826644937458602,1
STAP1,0.469314489554296,0.826764183556623,1
CCNF,0.469246757861401,0.826812813703996,1
AMHR2,0.468947923351279,0.827027330922894,1
MDH1B,0.468647657465323,0.827242808820557,1
CTPS2,0.468641436812367,0.827247272198841,1
TEX29,0.468168315798411,0.827586656538293,1
C19orf43,0.468151169173308,0.827598953205617,1
TCTN2,0.467997183464138,0.827709373893856,1
LINC01198,0.467979159165338,0.827722297670734,1
EDN2,0.467902156244607,0.827777507541944,1
GRIA4,0.467350886519868,0.828172629379616,1
CMAS,0.467029976574333,0.828402536018988,1
TGFBRAP1,0.466764514742689,0.828592659832076,1
FGF17,0.46646222933364,0.828809091916966,1
FBXO18,0.466333397123924,0.828901312959927,1
WAS,0.466033753966475,0.829115755757891,1
TMEM27,0.465917346143104,0.829199045881156,1
C14orf39,0.465748096869173,0.829320125848446,1
LINC01599,0.465627622516651,0.829406299245483,1
PSD4,0.465230685946608,0.829690143485373,1
EXOC3L1,0.46513216781008,0.829760573924941,1
STX19,0.464951726667216,0.829889551749177,1
SMARCB1,0.464946008256936,0.829893638814278,1
CRB3,0.464927476208774,0.829906883877303,1
VTN,0.464853934426065,0.829959442425686,1
MRPL42P5,0.464606456859686,0.830136278295734,1
LRSAM1,0.464579189398943,0.830155759475045,1
LBHD1,0.464241490210739,0.830396980654133,1
GPR155,0.464078551101232,0.830513338001291,1
DPP8,0.463982115497943,0.830582194539966,1
FAM98A,0.463758848033564,0.830741583532894,1
LOC101927468,0.463594958708117,0.830858558445855,1
SRR,0.463374352119838,0.831015982174083,1
C9,0.463234898548083,0.831115476114126,1
HYLS1,0.463116801250458,0.831199721527028,1
CALHM1,0.463066713513862,0.831235448650342,1
PRKXP1,0.463058793054865,0.831241098063097,1
MVP,0.46302364650136,0.831266166400826,1
E2F6,0.462918088224083,0.831341450259116,1
IRGM,0.462593679543311,0.831572763453603,1
ADCY8,0.462530315579227,0.831617934327261,1
C1orf141,0.462451063110115,0.831674427394201,1
AMER1,0.462446789949048,0.831677473267335,1
SUMF2,0.462321982093331,0.831766428980912,1
PHRF1,0.462075941611532,0.831941756638355,1
KAT8,0.461987894430076,0.832004487302218,1
ALMS1P,0.461888667982725,0.832075175561707,1
CLCA4,0.461804094239962,0.832135419258147,1
DSE,0.461206079732757,0.832561238063813,1
MAPK8IP2,0.461181746577709,0.832578558653728,1
LOC100335030,0.461172055456046,0.832585456764274,1
MRPL49,0.460856666726001,0.83280990919721,1
TMEM255A,0.460563926248747,0.833018173501826,1
PREB,0.460381608061792,0.833147845945769,1
CALCOCO1,0.460347257708272,0.833172274439163,1
TADA2B,0.460200378105279,0.833276718375794,1
HSDL1,0.460085743181702,0.833358221740063,1
HDC,0.459894909767413,0.833493877786087,1
MFSD10,0.458724387309943,0.834325323800521,1
ZBTB3,0.458480202197858,0.834498635773281,1
MIPEP,0.458422341622036,0.834539695703581,1
FKBP9P1,0.458161035946369,0.834725094139626,1
FHDC1,0.458116535480326,0.834756662116413,1
MAPK7,0.458025287991781,0.834821386774802,1
NOMO1,0.457425127789843,0.835246932165,1
PDE7A,0.457267806685511,0.835358433183542,1
CCNT2-AS1,0.45708412440021,0.835488592362099,1
CASC21,0.456980400382276,0.835562080239219,1
CAPS2,0.456519769710207,0.835888329270212,1
CST4,0.456279896920216,0.836058154893308,1
SORCS2,0.456178981030995,0.836129587562853,1
HLA-DPA1,0.455719192040546,0.836454941388771,1
TMEM203,0.455265163826289,0.836776049618293,1
ALG11,0.455097733823989,0.836894420765818,1
SLC25A34,0.455062938323626,0.836919017916614,1
MTX3,0.454870941806926,0.837054723580535,1
LEKR1,0.454582091414923,0.837258829862077,1
VSIG8,0.454468389469567,0.837339154664218,1
LOC653160,0.454304295314155,0.837455060322585,1
SMYD3,0.454105739137685,0.837595278110254,1
SNX10,0.454058206709177,0.83762884007214,1
ACYP1,0.453576559301007,0.837968819147903,1
SLC25A20,0.453567123640877,0.837975477555264,1
TBC1D22A,0.453187537998252,0.838243276399141,1
CCBE1,0.452614770752484,0.838647139099546,1
STAB1,0.452186644549777,0.838948835889259,1
BBOX1-AS1,0.452124138282437,0.838992870713078,1
COIL,0.451898282350298,0.839151955958667,1
LINC01443,0.451393976365001,0.839507017805107,1
SGPP1,0.451327493570393,0.839553809789667,1
OSBPL11,0.451252248872512,0.839606764106565,1
DERA,0.451129198402327,0.839693352028725,1
ABCA3,0.450687255422095,0.84000423255,1
DYNLL2,0.450564927046498,0.840090254171829,1
ACSF2,0.45046042853803,0.840163727781293,1
RALGDS,0.450376808714086,0.84022251480194,1
SLAIN2,0.450112145158331,0.840408541538889,1
SCARB1,0.450057161193478,0.840447181234041,1
PCDHB18P,0.44996038449306,0.840515184335737,1
A2ML1,0.449880765978914,0.840571124762534,1
SGK494,0.449797578888958,0.840629566748567,1
SMAP2,0.44970941685828,0.840691497404136,1
ZNF586,0.449644272928633,0.840737254432396,1
ANKRD30BP2,0.449334198920244,0.840955000656303,1
ARID3B,0.449133676170901,0.841095772096366,1
LINC00479,0.449025690281868,0.841171566404881,1
CLSPN,0.448991537728545,0.841195535700266,1
MED14OS,0.448823933053767,0.841313151306021,1
EXD1,0.448812456250418,0.841321204208766,1
TMEM5-AS1,0.448738212533633,0.841373295912275,1
ZNF85,0.448709365525829,0.841393534600838,1
HSD11B1L,0.448609139061866,0.841463846666452,1
PDE6B,0.448554456028661,0.841502204939154,1
F13B,0.448541478974332,0.841511307522255,1
KIAA0196,0.447834366202907,0.842007084279512,1
PLEKHM3,0.447035418343045,0.842566732009333,1
FAM186B,0.446981540582675,0.84260445253516,1
VAC14-AS1,0.445897775709573,0.84336267652927,1
TRIM31,0.445833168109239,0.843407845106175,1
ARHGAP11A,0.445652824054535,0.843533908315198,1
SENCR,0.445508171828416,0.843635001909298,1
FZR1,0.445475344928466,0.843657941215511,1
DIP2A-IT1,0.44540687342507,0.843705785800923,1
ANGEL2,0.445295625132962,0.843783512014649,1
C2orf16,0.445234405078853,0.843826280220888,1
UPF1,0.44477991072442,0.844143686533246,1
LARS2-AS1,0.444764354620485,0.844154547284741,1
LEMD2,0.444359884438543,0.84443686030194,1
GPR135,0.444296906183224,0.844480805078381,1
EPM2A,0.44357114317078,0.844986973745437,1
MT1JP,0.443468389072117,0.845058599947197,1
ADGRV1,0.443249891176402,0.84521087596958,1
CARD8,0.443135115721036,0.845290848598254,1
ZBTB7B,0.443087192987964,0.845324236490927,1
DUOX2,0.442979044779555,0.845399576148834,1
PTER,0.442865535942086,0.845478639043962,1
BRWD1,0.442618466114448,0.845650692321555,1
GNG12,0.442153968264219,0.845974010102565,1
CYP26B1,0.441768415379848,0.846242231490841,1
DLEU7-AS1,0.44176790434486,0.846242586919523,1
KLHL41,0.441713965458875,0.846280100508294,1
C10orf113,0.441462128518914,0.846455214433777,1
KLHL26,0.441268380629854,0.846589897698311,1
LOC100130451,0.440473709591161,0.847141958368059,1
LINC00547,0.440065729722835,0.847425162512684,1
PIP4K2C,0.440063411166133,0.847426771537491,1
ARSF,0.439730945118701,0.847657444991236,1
PIP4K2B,0.439685424968517,0.847689020253993,1
CHRNA3,0.439653811184572,0.847710948197552,1
LOC101929741,0.439638612451144,0.847721490016422,1
TAS1R3,0.439293903840162,0.847960523174686,1
KLHL7-AS1,0.439191985206212,0.848031176517067,1
ZFYVE19,0.439190408496183,0.848032269470124,1
CDK12,0.439103907444285,0.848092227313447,1
PRL,0.438783757199506,0.848314078937487,1
COL6A6,0.438208625179511,0.848712388431054,1
VEPH1,0.438039547741817,0.84882942609947,1
ANKRD20A8P,0.437949173605644,0.848891973564775,1
CHFR,0.43788410332765,0.848937003733885,1
FUT11,0.436948146259807,0.84958427840595,1
SLC18A1,0.436813160150118,0.849677563546045,1
ZNF490,0.436683375328347,0.849767238383963,1
C14orf105,0.436090476051746,0.850176704387513,1
LOC102724539,0.436055815876411,0.85020063121749,1
HMGN2P46,0.435789186138912,0.850384655518669,1
CYP2W1,0.435722428840085,0.850430720201199,1
ZNF213,0.435439549601564,0.850625870060588,1
TNFRSF10C,0.435209516270799,0.850784508288531,1
RGS6,0.435120078785829,0.850846173899209,1
THCAT158,0.43487946876787,0.851012033382903,1
CIT,0.434828496603786,0.851047163049215,1
TCEA2,0.43441807460354,0.851329934671067,1
MBLAC1,0.433959574631741,0.851645644595816,1
LOC101927869,0.433772595752946,0.851774336313163,1
SCARNA5,0.43369898903481,0.851824988512225,1
HOXD4,0.433674715237548,0.851841691322759,1
LOC100506730,0.433642157461047,0.851864093473714,1
FAM49B,0.433612347564947,0.851884604006689,1
MGAT4A,0.433483229655041,0.85197343321895,1
SV2B,0.433322381046494,0.852084070251449,1
ACVR2B,0.433306064250074,0.852095292127058,1
ZNF790,0.433270326317534,0.852119870011681,1
TRMT112,0.433248291463058,0.852135023341663,1
SNX25,0.433238275495694,0.852141911153283,1
PMS2CL,0.432433777519509,0.852694841653,1
FEM1B,0.432387261917611,0.852726793060972,1
ZSCAN31,0.432213190088475,0.852846344219434,1
CLEC4A,0.431904563656403,0.853058235785414,1
CHL1,0.431376672847345,0.853420456420658,1
C9orf173-AS1,0.431274650736145,0.853490429918223,1
FGB,0.430980795989902,0.853691919424533,1
LTB,0.430638741276838,0.85392635467144,1
IZUMO4,0.430614133341942,0.853943215983996,1
LOC102724450,0.430569488576029,0.853973805017287,1
DUSP7,0.430032340043672,0.854341690672922,1
ZKSCAN7,0.429703076387549,0.854567061885246,1
MSRB2,0.429626921392403,0.854619172873025,1
ERICH5,0.429501895749125,0.854704712732035,1
FAM133A,0.429367137532964,0.854796894542451,1
INHBB,0.429233146734338,0.854888534036223,1
PCCA,0.429229167646706,0.854891255164046,1
LSM14A,0.428708641112586,0.855247089115972,1
CELF1,0.428622548958914,0.85530591678792,1
CLEC5A,0.428492969646071,0.855394446156734,1
TMEM254-AS1,0.428291309080048,0.855532189494052,1
IGF2BP3,0.427992486471298,0.855736226341143,1
GABRR2,0.427964532092441,0.855755309224999,1
FAM53B-AS1,0.427955430092627,0.85576152248491,1
LINC01604,0.427876843967345,0.855815164050689,1
TRPM3,0.427659125735055,0.855963743461302,1
UBE2Q1,0.427607852754224,0.855998727427325,1
ZNF564,0.427496698249926,0.85607456023981,1
ZNF846,0.427415900742707,0.856129675071676,1
ETNK2,0.427362318409902,0.856166221960539,1
LCMT1-AS1,0.427299628811903,0.856208977083143,1
FOXN3-AS1,0.427289317717211,0.856216009016709,1
FOLR1,0.42609309949239,0.857031096685588,1
LOC441666,0.425790411048481,0.857237122054402,1
KIAA0556,0.425719464075603,0.857285399176244,1
PAN3-AS1,0.425588716352926,0.857374355782519,1
DUSP12,0.425586558736677,0.857375823614886,1
HGFAC,0.425336398127374,0.857545977442407,1
LINC01212,0.425193882350513,0.857642885961518,1
C1RL,0.424809592087247,0.857904097297575,1
HBB,0.424630680481783,0.858025657935534,1
LIMD2,0.424395503253871,0.858185399696729,1
UNC13B,0.424378554739803,0.858196909683525,1
CASC10,0.423994663870519,0.858457539200458,1
UBL4A,0.42398546353175,0.858463783656048,1
CFAP61,0.423957241910992,0.858482937714004,1
MIMT1,0.423926483900965,0.858503812320396,1
ZNF773,0.423796758739854,0.858591842815479,1
TRIM68,0.423643507755059,0.858695816148049,1
CROT,0.423324338449159,0.858912281776789,1
ACVR1B,0.423014539156522,0.859122295179163,1
CCT6B,0.422803770798602,0.859265120465959,1
NACC1,0.422785624314249,0.859277415187695,1
DPP3,0.422283014092915,0.859617815589332,1
LOC100507639,0.422176691151655,0.859689791902868,1
SNORA67,0.421770716352765,0.859964515710487,1
ADPRH,0.421377500850564,0.860230446890409,1
PCBD1,0.421137959866913,0.860392371627922,1
LOC100507283,0.421136137788471,0.860393603092794,1
SF3A2,0.421099609974124,0.860418289971201,1
ZNF460,0.420991404838985,0.860491411168722,1
GOLGA8S,0.420904863724559,0.860549884056007,1
PARVB,0.420750374908933,0.860654248029571,1
ERC1,0.420615118486707,0.860745599809498,1
DEF6,0.420104771279312,0.861090119484035,1
LINC01278,0.420075203424854,0.861110071715481,1
ZNF132,0.419733838403032,0.861340358540482,1
TBC1D3P1-DHX40P1,0.419726323090704,0.861345427077633,1
C19orf47,0.419525087132358,0.861481124814821,1
RBM4,0.419212476279856,0.861691843013131,1
GPR63,0.419137677755561,0.861742246827389,1
P2RX5-TAX1BP3,0.419026967546557,0.861816839619226,1
NKPD1,0.418753198639454,0.862001241936341,1
GHDC,0.418220287345695,0.862359974052673,1
SMC2-AS1,0.418194419775922,0.862377379519991,1
IGSF22,0.417768646022604,0.862663770184316,1
LOC101928323,0.417379802965915,0.862925156621521,1
SLC19A1,0.416628994986031,0.863429419120561,1
PRIM2,0.41651635892424,0.863505018069573,1
MYRF,0.416515192470713,0.863505800899662,1
TTC39A,0.416297454655419,0.863651904304126,1
NUMA1,0.415527379059681,0.864168233840347,1
RAB20,0.415377987552674,0.864268328013285,1
SLC23A3,0.415275010026569,0.864337310660366,1
FCHSD1,0.414790438620857,0.864661766671272,1
C7orf57,0.4147363796041,0.864697947884379,1
FRAT2,0.414388398953787,0.864930774789174,1
SEPSECS-AS1,0.413959794259537,0.865217370708056,1
ZBTB26,0.413857465558711,0.865285766437125,1
SLC22A20,0.413686822120392,0.865399798668201,1
KLC4,0.413338996584085,0.865632137421287,1
QPCTL,0.413317929552697,0.865646205566129,1
ADAT1,0.413241126500786,0.865697489144122,1
ZNF530,0.413032458496146,0.865836791186786,1
DCAF10,0.412770219555061,0.866011790592432,1
HIP1,0.412546684744796,0.866160904079295,1
DCLRE1C,0.412265265931744,0.866348554839219,1
GAD1,0.412125433501908,0.866441764140718,1
AIMP2,0.412074123390087,0.86647596114453,1
SCNM1,0.41168326051994,0.866736370177946,1
OLAH,0.41155764864527,0.866820023427529,1
LOC100508046,0.411544466115327,0.866828801569201,1
PNKP,0.411149955222998,0.867091417322128,1
IGFALS,0.410819805846502,0.867311061311843,1
TEC,0.410706316605713,0.867386537225355,1
ZNF700,0.410376658998565,0.867605697347158,1
KLHL3,0.410342782013557,0.867628212539802,1
TBX4,0.410328702963935,0.867637569341367,1
LY6G6C,0.409970141476731,0.867875794036713,1
ACBD3,0.409547128724319,0.86815666150706,1
GLMP,0.408837357654602,0.868627493631837,1
FLJ22447,0.408643043607519,0.86875629828875,1
KIAA1324,0.408480384595998,0.868864088337947,1
CYP24A1,0.408324160591162,0.868967587034035,1
SOX2-OT,0.408209001328177,0.86904386328799,1
NEK7,0.408021225128273,0.869168206775363,1
FAM53A,0.407854361745135,0.869278669815111,1
LINC01530,0.407691927579681,0.86938617160021,1
VSIG1,0.407662628649266,0.86940555908633,1
NTRK1,0.407588669781844,0.869454494474767,1
TAF12,0.407565853300591,0.86946958995104,1
C3orf18,0.407381895740783,0.869591276265768,1
PARVG,0.407324917291151,0.869628959518481,1
APOBEC3D,0.407211069673483,0.869704243128105,1
RGL4,0.407139486873726,0.869751571179398,1
USP32,0.406888404728762,0.869917533639861,1
CLSTN2,0.406809598700352,0.869969609308654,1
FER1L5,0.406760536258869,0.870002026736532,1
LOC101929762,0.406359815977604,0.870266699138615,1
GABRB3,0.406002686743376,0.870502431467331,1
GLCE,0.405924490359531,0.870554028288356,1
RNF26,0.405771178978343,0.870655169189268,1
KIAA0825,0.405692683771091,0.870706943167636,1
ZNF354B,0.405626034357237,0.870750898552234,1
HCRTR2,0.405367153226598,0.870921584575875,1
LOC101927048,0.405091931985747,0.871102962876208,1
LOC401127,0.404004923551156,0.871818511591592,1
ITIH3,0.403910510782699,0.871880599116052,1
SNORA20,0.403432902253913,0.87219453099626,1
SYCP1,0.403239397088665,0.872321649496217,1
CSNK1G2-AS1,0.402875742746375,0.872560430245353,1
ACSF3,0.402850978203192,0.872576685630827,1
EIF4ENIF1,0.402526029450689,0.872789917615797,1
PDIA2,0.402296229236105,0.872940641553348,1
CRLF3,0.402135917100287,0.873045753802072,1
KLHDC8B,0.401628235127931,0.873378436410338,1
LINC00366,0.401465413527993,0.873485071555291,1
MYADML,0.40145521630641,0.873491748927557,1
ZNF780A,0.401276300991807,0.873608887673772,1
PEX11G,0.401074697750584,0.873740837317234,1
LARP1,0.401008921248778,0.87378387821853,1
PDCD6IPP2,0.400826007507617,0.873903542268035,1
SPATA42,0.400482453534429,0.874128196561744,1
PLBD1-AS1,0.400344962657834,0.874218066155212,1
KCNIP2,0.400244974972994,0.874283408694814,1
PARD6B,0.400173868816479,0.874329870090018,1
KHDC1,0.400074111902291,0.874395042479191,1
LDB1,0.400061054225796,0.874403572380296,1
JSRP1,0.399912980832593,0.874500287488037,1
OSCAR,0.399878747485411,0.874522643680104,1
SSC4D,0.399655293917627,0.874668538003071,1
ZSWIM5,0.399643955542506,0.874675939390597,1
DAPP1,0.399578479323063,0.874718677652381,1
WDFY3-AS2,0.399500391609436,0.874769641431914,1
FLJ30679,0.399052771578132,0.875061645697933,1
ZNF606,0.398823390959338,0.875211193266901,1
EGFEM1P,0.398449224107026,0.875455007047316,1
FAM19A2,0.398435840730845,0.875463724927743,1
PCDHB4,0.398371494631424,0.875505636870532,1
RNF121,0.398195011294102,0.875620565264917,1
ABCC4,0.39814252854182,0.875654735877551,1
HARS2,0.398040766082282,0.875720982660158,1
PMVK,0.397806656296135,0.875873341707412,1
CRYZ,0.397802037226367,0.875876347173141,1
LOC102800447,0.397723218728517,0.875927627813202,1
BEND2,0.397308284196695,0.876197473474505,1
THUMPD2,0.3972919768034,0.876208074667783,1
PRR27,0.396996327674224,0.876400218651613,1
ZC3H4,0.396894539695526,0.8764663479041,1
ZNF354A,0.396856530140415,0.876491038752739,1
LOC729987,0.39669057751687,0.87659882135683,1
BIRC6,0.396629726158917,0.876638335018332,1
SNED1,0.396587055988276,0.876666040225101,1
ANKRD16,0.396564849589939,0.876680457728966,1
LRRC37A4P,0.396555900841388,0.876686267542805,1
GKAP1,0.396449775314818,0.876755160573332,1
BMS1P6,0.396153997548822,0.876947100560274,1
SNORA9,0.395548516952922,0.877339700902142,1
SCAMP5,0.39522692250984,0.877548053267573,1
ZNF823,0.394730509694698,0.877869429489266,1
GOLGA6L9,0.393724795402513,0.878519644373858,1
